NODE	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	
N1	0.936919	0.063081	8.37876e-22	8.27023e-33	2.75408e-38	3.43271e-49	9.61985e-70	9.06748e-91	4.36039e-112	1.28613e-133	2.58067e-155	3.76327e-177	4.17545e-199	3.64627e-221	2.57247e-243	1.49714e-265	7.31137e-288	3.03911e-310	0	0	0	0	0	0	
ADCATR_Bembidion_ruficorne	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N2	0.585354	0.414646	2.37622e-12	2.54644e-25	3.56491e-28	3.98504e-39	1.69722e-50	4.6121e-62	8.71759e-74	1.21391e-85	1.29777e-97	1.099e-109	7.55485e-122	4.29992e-134	2.05955e-146	8.41575e-159	2.96802e-171	9.12517e-184	2.46715e-196	5.91086e-209	1.26341e-221	2.43799e-229	4.48658e-241	6.20062e-252	
N3	0.00121252	0.0482353	0.404531	0.546021	1.03791e-22	3.87429e-45	5.28108e-68	3.98239e-84	5.70441e-95	5.34922e-106	3.3738e-117	1.44945e-128	4.24025e-140	8.32254e-152	1.05906e-163	8.18857e-176	3.42611e-188	6.77493e-201	1.17624e-213	1.80654e-226	2.47086e-239	5.20102e-252	2.8741e-264	3.68445e-275	
ADCATR_Bembidion_aenulum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N4	4.8613e-09	2.14967e-05	0.0144574	0.985521	4.80315e-24	3.43596e-48	7.67633e-73	7.19274e-98	3.27872e-123	7.91705e-149	1.05524e-174	7.8418e-201	3.18235e-227	6.55133e-254	5.84274e-281	1.43644e-308	2.5313e-43	1.4034e-44	7.25497e-46	3.51174e-47	1.59747e-48	1.22252e-44	4.78602e-45	2.31176e-42	
ADCATR_Bembidion_insulatum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_umbratum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	0.576137	0.423863	2.38981e-12	2.10316e-34	8.6202e-58	8.54551e-82	3.1964e-106	5.11109e-138	7.20622e-161	7.65951e-184	6.22556e-207	3.98884e-230	2.06326e-253	8.78217e-277	3.12446e-300	9.88131e-324	0	0	0	0	0	0	0	0	
N6	0.382909	0.617091	8.21502e-12	1.59344e-29	2.99002e-51	4.49665e-74	2.1395e-97	4.60035e-121	5.34274e-145	3.73523e-169	1.69157e-193	5.23299e-218	1.15136e-242	1.85967e-267	2.26203e-292	2.11578e-317	0	0	0	0	0	0	0	0	
N7	0.155675	0.701886	0.14244	1.7482e-13	1.65941e-36	3.26953e-60	2.36362e-84	8.10694e-109	1.52823e-133	1.74062e-158	1.27894e-183	6.35642e-209	2.21381e-234	5.54985e-260	1.02217e-285	1.40479e-311	0	0	0	0	0	0	0	0	
N8	0.0685968	0.59189	0.329787	0.00972634	3.17718e-25	1.84933e-48	3.69294e-72	3.35855e-96	1.63209e-120	4.69443e-145	8.57658e-170	1.0474e-194	8.88214e-220	5.38399e-245	2.38498e-270	7.85143e-296	1.94662e-321	0	0	0	0	0	0	0	
N9	0.000396257	0.0381087	0.404559	0.556936	7.52455e-23	1.86869e-45	1.62144e-68	6.49831e-92	1.41099e-115	1.84185e-139	1.55553e-163	8.97712e-188	3.69306e-212	1.12007e-236	2.57406e-261	4.58552e-286	6.45469e-311	0	0	0	0	0	0	0	
ADCATR_Bembidion_tibiale	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_tetracolum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	0.0168673	0.353671	0.559082	0.0703798	4.29711e-24	4.55086e-47	1.61997e-70	2.59108e-94	2.19873e-118	1.10274e-142	3.52585e-167	7.60001e-192	1.15266e-216	1.27218e-241	1.04982e-266	6.62242e-292	3.25254e-317	0	0	0	0	0	0	0	
N11	1.87603e-06	0.00152255	0.108826	0.88965	2.88257e-23	1.65484e-46	3.24043e-70	2.88066e-94	1.36876e-118	3.8651e-143	6.98696e-168	8.54202e-193	7.36634e-218	4.63187e-243	2.18103e-268	7.86051e-294	2.20793e-319	0	0	0	0	0	0	0	
ADCATR_Bembidion_planatum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_decorum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N12	0.00276975	0.148246	0.610029	0.238955	4.08322e-23	1.13203e-45	4.57688e-68	8.96512e-80	1.15945e-91	7.80505e-104	2.68672e-116	4.9673e-129	7.26423e-142	8.59626e-155	8.38379e-168	6.84069e-181	4.72827e-194	2.79765e-207	1.42962e-220	6.35725e-234	2.47763e-247	4.54021e-251	1.43753e-263	2.57207e-273	
