N12	1.05106e-13	9.79375e-13	1.26781e-11	1.59656e-10	1.81273e-09	1.81183e-08	1.57773e-07	1.18984e-06	7.73788e-06	4.32412e-05	0.000206981	0.000846113	0.00294555	0.00870938	0.0218174	0.0461972	0.0825125	0.124086	0.156877	0.166533	0.148308	0.110748	0.0693337	0.0363997	0.0160347	0.00593264	0.001846	0.000483859	0.000107041	2.00308e-05	3.17916e-06	4.2938e-07	4.96006e-08	4.94948e-09	4.37196e-10	3.6565e-11	3.49622e-12	6.6316e-13	
N13	6.12878e-14	5.39297e-13	7.31377e-12	9.79031e-11	1.17782e-09	1.24173e-08	1.13586e-07	8.96484e-07	6.0801e-06	3.53139e-05	0.000175105	0.000739099	0.00264825	0.00803399	0.0205851	0.0444469	0.0807064	0.123019	0.157173	0.168112	0.150402	0.112491	0.0703255	0.0367562	0.0160698	0.00588232	0.00180502	0.000465035	0.000100777	1.84101e-05	2.84232e-06	3.72082e-07	4.15085e-08	3.98576e-09	3.37685e-10	2.70512e-11	2.51116e-12	4.94467e-13	
N14	2.86371e-15	3.5408e-14	6.34035e-13	1.06146e-11	1.55883e-10	1.98271e-09	2.17264e-08	2.0428e-07	1.64176e-06	1.12356e-05	6.52344e-05	0.00032016	0.00132352	0.00459302	0.0133377	0.0323137	0.0651411	0.109008	0.151127	0.173308	0.164213	0.128478	0.0829906	0.0442755	0.019526	0.00712802	0.00215786	0.000542942	0.000113843	1.99512e-05	2.93201e-06	3.62591e-07	3.78761e-08	3.35644e-09	2.54026e-10	1.67808e-11	1.0922e-12	1.37921e-13	
POCUEN_Brachyderes_incanus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N15	2.05196e-18	3.6252e-17	9.36846e-16	2.23699e-14	4.68909e-13	8.55244e-12	1.35081e-10	1.83936e-09	2.1495e-08	2.14582e-07	1.82132e-06	1.30808e-05	7.91148e-05	0.000401024	0.00169561	0.00595292	0.0172777	0.0412881	0.0809361	0.129731	0.169582	0.180418	0.156016	0.109597	0.0625501	0.0290302	0.010974	0.00338676	0.000855844	0.000177724	3.04525e-05	4.32524e-06	5.1183e-07	5.0775e-08	4.26521e-09	3.12084e-10	2.25583e-11	3.04897e-12	
POCUEN_Strophosoma_capitatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
POCUEN_Strophosoma_melanogrammum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUEN_Sitona_lineatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUEN_Sitona_hispidulus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N16	1.00029e-10	4.7638e-10	3.0528e-09	1.92947e-08	1.13539e-07	6.12871e-07	3.01316e-06	1.34274e-05	5.40299e-05	0.000195697	0.000636275	0.00185237	0.00481752	0.0111682	0.0230316	0.0421709	0.0684376	0.0982856	0.124742	0.139757	0.138103	0.120295	0.0923397	0.0624637	0.0372481	0.0195922	0.0090981	0.00373433	0.0013567	0.00043703	0.000125086	3.19025e-05	7.28441e-06	1.50327e-06	2.86891e-07	5.38431e-08	1.17935e-08	4.67238e-09	
N17	1.1638e-20	3.15285e-19	1.12784e-17	3.7611e-16	1.11439e-14	2.88706e-13	6.48339e-12	1.25343e-10	2.07235e-09	2.90977e-08	3.44393e-07	3.40853e-06	2.79671e-05	0.000188485	0.00103318	0.00455856	0.0160165	0.0443289	0.0956355	0.159296	0.203238	0.197522	0.145866	0.0819177	0.0351272	0.0115796	0.00296033	0.000592867	9.40114e-05	1.19317e-05	1.22498e-06	1.02781e-07	7.11854e-09	4.11238e-10	2.00925e-11	8.5504e-13	3.51415e-14	2.49734e-15	
N18	1.24623e-32	2.42079e-30	5.65886e-28	1.15479e-25	2.01416e-23	2.97744e-21	3.69957e-19	3.82894e-17	3.26779e-15	2.27403e-13	1.27413e-11	5.666e-10	1.96729e-08	5.23318e-07	1.04325e-05	0.000151866	0.00156552	0.0110227	0.0508633	0.147351	0.259052	0.273466	0.17313	0.0658001	0.0151698	0.00219436	0.000207879	1.344e-05	6.14827e-07	2.05215e-08	5.12933e-10	9.81586e-12	1.46582e-13	1.73658e-15	1.65632e-17	1.29115e-19	8.56991e-22	8.07468e-24	
POCUDR_Sitophilus_zeamais	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUDR_Sitophilus_granarius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUDR_Sitophilus_oryzae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUMO_Pachylobius_picivorus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N19	0.00384519	0.00580352	0.00954067	0.0160206	0.0262625	0.0408716	0.059415	0.0799401	0.099026	0.112598	0.117309	0.111861	0.0975669	0.0778117	0.0567333	0.0378161	0.0230467	0.0128447	0.00654857	0.00305521	0.00130497	0.000510569	0.000183087	6.02155e-05	1.8178e-05	5.04162e-06	1.28607e-06	3.02161e-07	6.5509e-08	1.31394e-08	2.44721e-09	4.25544e-10	6.96309e-11	1.08404e-11	1.63069e-12	2.43567e-13	3.97851e-14	1.12402e-14	
N20	0.00354327	0.0055068	0.00936507	0.0161331	0.0268774	0.0422178	0.0616553	0.0830439	0.102652	0.116086	0.119847	0.112795	0.0966798	0.0754189	0.0535225	0.0345457	0.0202771	0.0108237	0.00525467	0.00232058	0.000932482	0.000341052	0.00011358	3.44573e-05	9.52729e-06	2.40218e-06	5.5265e-07	1.16087e-07	2.228e-08	3.91004e-09	6.28005e-10	9.24141e-11	1.24806e-11	1.55259e-12	1.79969e-13	2.03186e-14	2.66879e-15	7.27789e-16	
N21	7.77629e-05	0.000164541	0.000414675	0.00105224	0.00253216	0.00565337	0.0115988	0.0217571	0.037194	0.057813	0.0815633	0.104297	0.120745	0.126445	0.119692	0.102363	0.079064	0.055144	0.0347283	0.0197506	0.010146	0.00470967	0.00197641	0.000750268	0.000257821	8.02665e-05	2.26596e-05	5.80643e-06	1.35203e-06	2.86449e-07	5.53095e-08	9.75602e-09	1.57846e-09	2.36173e-10	3.32925e-11	4.63974e-12	7.41896e-13	2.2291e-13	
POCUEN_Bothrometopus_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N22	5.29522e-09	2.94382e-08	2.06218e-07	1.36893e-06	8.14627e-06	4.26701e-05	0.000194872	0.000770974	0.00262917	0.00769623	0.0192684	0.0411271	0.0746247	0.114818	0.149473	0.164343	0.152392	0.11906	0.0783302	0.0433933	0.0202498	0.00796701	0.00264614	0.000743211	0.000176886	3.57597e-05	6.15698e-06	9.05448e-07	1.14079e-07	1.2353e-08	1.1534e-09	9.31695e-11	6.53351e-12	3.99293e-13	2.14052e-14	1.02832e-15	4.94766e-17	4.50621e-18	
N23	6.99514e-12	6.22875e-11	8.00582e-10	9.82738e-09	1.05242e-07	9.59289e-07	7.3724e-06	4.75057e-05	0.000255534	0.00114295	0.00423577	0.012964	0.0326701	0.0676078	0.114621	0.158889	0.179806	0.165921	0.124764	0.0764314	0.0381559	0.0155335	0.00516308	0.00140337	0.000312557	5.71746e-05	8.61304e-06	1.0717e-06	1.10494e-07	9.47182e-09	6.7752e-10	4.05977e-11	2.04718e-12	8.7446e-14	3.20531e-15	1.04295e-16	3.3651e-18	1.93321e-19	
N24	4.15441e-12	3.63492e-11	4.91344e-10	6.35521e-09	7.13617e-08	6.79673e-07	5.44401e-06	3.64809e-05	0.000203658	0.00094355	0.0036151	0.0114168	0.0296307	0.0630302	0.109636	0.155634	0.180029	0.169508	0.12983	0.0808797	0.0409947	0.0169197	0.00569367	0.00156482	0.000351992	6.49632e-05	9.86475e-06	1.2363e-06	1.28299e-07	1.1064e-08	7.95792e-10	4.793e-11	2.42822e-12	1.04113e-13	3.82242e-15	1.24042e-16	3.98362e-18	2.30053e-19	
POCUEN_Eudiagogus_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N25	6.64924e-13	7.01517e-12	1.07871e-10	1.532e-09	1.87697e-08	1.95773e-07	1.72785e-06	1.28376e-05	7.98929e-05	0.000414398	0.00178278	0.0063314	0.0184792	0.044142	0.085979	0.136121	0.174719	0.181487	0.152401	0.103438	0.0567806	0.0252462	0.00911272	0.00267824	0.00064322	0.000126752	2.05869e-05	2.76916e-06	3.10024e-07	2.90374e-08	2.28704e-09	1.5226e-10	8.61219e-12	4.15995e-13	1.72614e-14	6.23582e-16	2.13097e-17	1.35239e-18	
POCUEN_Barypeithes_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N26	1.01405e-16	2.17036e-15	6.50138e-14	1.74733e-12	4.00987e-11	7.76806e-10	1.26066e-08	1.70097e-07	1.89307e-06	1.72337e-05	0.000127214	0.000754554	0.00356294	0.0132688	0.0386194	0.0871013	0.151084	0.200327	0.202173	0.154952	0.0901853	0.0399453	0.0135219	0.00351999	0.000710142	0.000112024	1.39508e-05	1.3851e-06	1.10719e-07	7.194e-09	3.83462e-10	1.69147e-11	6.22558e-13	1.9268e-14	5.0525e-16	1.13432e-17	2.30906e-19	8.16359e-21	
POCUEN_Polydrusus_mollis_M	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N27	5.15111e-53	5.47464e-49	5.9662e-45	5.54015e-41	4.24571e-37	2.64614e-33	1.32226e-29	5.21142e-26	1.58889e-22	3.66023e-19	6.18744e-16	7.39409e-13	5.94397e-10	2.99839e-07	8.54345e-05	0.0114857	0.492493	0.4849	0.0109567	7.88389e-05	2.66966e-07	5.08837e-10	6.05951e-13	4.82973e-16	2.70601e-19	1.1058e-22	3.39234e-26	7.99692e-30	1.4768e-33	2.17155e-37	2.57829e-41	2.50196e-45	2.00562e-49	1.34081e-53	7.5416e-58	3.60809e-62	1.52412e-66	7.38104e-71	
POCUEN_Hypera_nigrirostris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUEN_Hypera_postica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUEN_Liophloeus_tessulatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N28	4.13848e-09	1.94339e-08	1.32713e-07	8.95908e-07	5.43171e-06	2.89024e-05	0.000133979	0.000538869	0.00187431	0.00562086	0.0144924	0.0320414	0.0606024	0.0978517	0.134644	0.157667	0.156969	0.13279	0.0954445	0.0583073	0.0302988	0.0134086	0.00506166	0.00163309	0.000451357	0.000107135	2.19003e-05	3.86679e-06	5.91525e-07	7.86497e-08	9.11857e-09	9.24871e-10	8.23384e-11	6.45744e-12	4.48684e-13	2.81951e-14	1.81149e-15	2.35766e-16	
POCUEN_Hypomeces_squamosus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUEN_Sympiezomias_cribricollis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N29	0.00718117	0.010422	0.0159999	0.0246634	0.0369032	0.0525365	0.0703254	0.0878796	0.102049	0.109798	0.109243	0.100379	0.0851099	0.0665534	0.047982	0.0318891	0.0195368	0.0110345	0.0057466	0.00276017	0.00122309	0.000500198	0.000188869	6.58742e-05	2.12337e-05	6.32887e-06	1.74532e-06	4.45602e-07	1.05405e-07	2.3121e-08	4.70914e-09	8.92578e-10	1.58184e-10	2.6499e-11	4.30807e-12	7.23908e-13	1.45903e-13	5.20275e-14	
POCUEN_Phyllobius_pyri	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUEN_Phyllobius_argentatus	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUEN_Foucartia_squamulata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N30	1.98581e-05	4.49515e-05	0.000126604	0.000363788	0.000990495	0.00249051	0.00572435	0.0119675	0.0226918	0.0389525	0.060463	0.0848024	0.107424	0.122881	0.126926	0.118404	0.0997822	0.0759939	0.0523309	0.0326022	0.0183881	0.00939622	0.00435371	0.00183084	0.000699454	0.000243031	7.68939e-05	2.21853e-05	5.84696e-06	1.4108e-06	3.12667e-07	6.39726e-08	1.21895e-08	2.19725e-09	3.85764e-10	6.96438e-11	1.44064e-11	4.75387e-12	
N31	7.26474e-12	3.88418e-11	2.66127e-10	1.79576e-09	1.13369e-08	6.59025e-08	3.50214e-07	1.69414e-06	7.43846e-06	2.95792e-05	0.000106342	0.00034515	0.00101009	0.00266248	0.00631481	0.0134648	0.025791	0.0443468	0.0684106	0.0946315	0.117337	0.130378	0.129807	0.115806	0.0926018	0.0664013	0.0427338	0.024716	0.012873	0.00605698	0.00258757	0.00101201	0.000367497	0.000127005	4.36492e-05	1.61349e-05	7.37129e-06	5.18984e-06	
N32	9.62073e-14	5.22474e-13	4.18067e-12	3.41127e-11	2.60971e-10	1.83349e-09	1.17554e-08	6.85981e-08	3.63727e-07	1.75001e-06	7.63074e-06	3.01192e-05	0.000107493	0.000346504	0.00100782	0.00264235	0.00623938	0.0132583	0.0253347	0.0435062	0.0671071	0.0929376	0.115531	0.128893	0.129061	0.11601	0.0936539	0.0679575	0.0443795	0.0261363	0.0139268	0.00675182	0.00300749	0.00125349	0.000506668	0.000213691	0.000108508	8.2129e-05	
N33	6.72038e-15	4.32879e-14	4.17271e-13	4.0541e-12	3.65964e-11	3.01377e-10	2.25197e-09	1.52305e-08	9.30694e-08	5.13075e-07	2.5481e-06	1.13847e-05	4.57012e-05	0.000164629	0.00053156	0.00153677	0.00397426	0.00918598	0.0189628	0.0349404	0.0574401	0.0842255	0.110148	0.12849	0.133745	0.124301	0.103246	0.0767428	0.0511366	0.030616	0.0165192	0.00806503	0.00358394	0.00146408	0.000561154	0.000212177	9.02488e-05	5.76413e-05	
POCUMO_Magdalis_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUCU_Dorytomus_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
N34	3.19904e-76	8.86967e-73	2.56332e-69	7.05952e-66	1.79777e-62	4.17056e-59	8.7427e-56	1.64712e-52	2.77619e-49	4.16749e-46	5.54581e-43	6.509e-40	6.70022e-37	6.01158e-34	4.6686e-31	3.11364e-28	1.76744e-25	8.45188e-23	3.3644e-20	1.0993e-17	2.8994e-15	6.04871e-13	9.73287e-11	1.16981e-08	1.00677e-06	5.85262e-05	0.00210878	0.0409238	0.32461	0.441162	0.178378	0.0123977	0.000355072	5.57113e-06	5.60156e-08	4.04254e-10	2.30555e-12	1.29483e-14	
POCUMO_Hylobius_piceus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
POCUMO_Hylobius_abietis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
N35	8.08319e-14	4.76712e-13	4.21409e-12	3.77467e-11	3.14393e-10	2.38549e-09	1.63803e-08	1.01468e-07	5.65821e-07	2.83563e-06	1.27532e-05	5.14087e-05	0.000185527	0.000598792	0.00172678	0.0044455	0.0102093	0.0209014	0.0381254	0.0619324	0.0895655	0.115291	0.132089	0.134712	0.122339	0.0989954	0.0714465	0.0460593	0.0265835	0.0137841	0.00645613	0.00275491	0.0010857	0.000403843	0.000146731	5.50607e-05	2.37467e-05	1.50816e-05	
N36	9.62236e-18	8.49054e-17	1.11349e-15	1.45051e-14	1.74645e-13	1.9136e-12	1.89921e-11	1.70335e-10	1.37806e-09	1.00405e-08	6.57765e-08	3.86851e-07	2.03946e-06	9.62376e-06	4.05897e-05	0.000152806	0.000512819	0.00153238	0.00407263	0.0096176	0.0201638	0.0375046	0.0618536	0.0904175	0.117129	0.134465	0.136834	0.123492	0.0989234	0.0704185	0.044623	0.0252387	0.012799	0.00587197	0.00248894	0.00102944	0.000477985	0.000328462	
POCUCU_Curculio_dentipes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
N37	1.09617e-18	1.13329e-17	1.79554e-16	2.7772e-15	3.92041e-14	4.99585e-13	5.72864e-12	5.89877e-11	5.444e-10	4.49486e-09	3.31402e-08	2.17794e-07	1.27353e-06	6.61421e-06	3.04586e-05	0.000124161	0.000447321	0.00142219	0.00398466	0.00982566	0.0212992	0.0405467	0.0677271	0.0991943	0.127324	0.143189	0.141076	0.121795	0.092189	0.0612431	0.0357771	0.0184477	0.00846115	0.00351121	0.00137018	0.000547456	0.000264367	0.000194883	
N38	1.31095e-62	1.76813e-59	2.6183e-56	3.66052e-53	4.65552e-50	5.31357e-47	5.40548e-44	4.87587e-41	3.88002e-38	2.70911e-35	1.64985e-32	8.7059e-30	3.95113e-27	1.52945e-24	5.00174e-22	1.36687e-19	3.08202e-17	5.64865e-15	8.26606e-13	9.45068e-11	8.21726e-09	5.25002e-07	2.35554e-05	0.000697324	0.0124353	0.115592	0.431134	0.36458	0.0699263	0.00538876	0.000217082	5.29736e-06	8.62041e-08	1.00493e-09	8.92328e-12	6.40293e-14	3.9357e-16	2.53487e-18	
POCUEN_Scepticus_insularis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
POCUEN_Scepticus_griseus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N39	1.38301e-22	2.38444e-21	6.16085e-20	1.52288e-18	3.41812e-17	6.90785e-16	1.25261e-14	2.03202e-13	2.94025e-12	3.78318e-11	4.3149e-10	4.34814e-09	3.85827e-08	3.00425e-07	2.04549e-06	1.21342e-05	6.24894e-05	0.000278353	0.0010686	0.00352314	0.00994181	0.0239348	0.0490168	0.0851684	0.125277	0.155726	0.163389	0.144605	0.107955	0.0680359	0.0362607	0.0163974	0.00633133	0.00211498	0.000629877	0.000179823	5.85583e-05	3.12577e-05	
POCUCU_Curculio_distinguendus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUCU_Curculio_nucum_M	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
