NODE	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	
N1	0.335799	0.284679	0.200349	0.112186	0.0478904	0.0150671	0.00341298	0.000548786	6.22094e-05	4.96625e-06	2.80249e-07	1.12724e-08	3.27679e-10	7.03921e-12	1.15972e-13	9.20487e-18	1.02247e-18	1.38227e-19	
POCEDI_Distenia_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N2	0.319727	0.283981	0.204781	0.117718	0.0519284	0.0170215	0.00405642	0.000694094	8.48456e-05	7.41393e-06	4.65392e-07	2.11616e-08	7.04798e-10	1.7434e-11	3.25473e-13	4.44717e-15	4.61037e-17	6.28691e-19	
N3	0.231434	0.239329	0.212906	0.157215	0.093471	0.043841	0.0160402	0.0045578	0.00100635	0.000173348	2.34473e-05	2.51194e-06	2.15496e-07	1.50229e-08	8.69468e-10	4.32416e-11	1.98545e-12	1.25412e-13	
N4	0.0251469	0.0377064	0.061334	0.0947488	0.129881	0.153574	0.15494	0.132849	0.0966946	0.059756	0.0313926	0.0140555	0.00539071	0.0017903	0.000527772	0.000146585	4.44162e-05	2.07816e-05	
POCESP_Tetropium_gabrieli	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
POCESP_Tetropium_fuscum	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
N5	0.15943	0.193401	0.212228	0.190464	0.133284	0.0712102	0.0287794	0.00877445	0.00202186	0.000353917	4.74116e-05	4.90392e-06	3.95425e-07	2.51086e-08	1.26932e-09	5.20028e-11	1.86845e-12	1.09217e-13	
N6	0.17784	0.197017	0.197792	0.171775	0.124843	0.0744817	0.0361195	0.0141792	0.00450328	0.00115902	0.000242497	4.14177e-05	5.80316e-06	6.70866e-07	6.45233e-08	5.2845e-09	4.14835e-10	5.84635e-11	
N7	0.0258262	0.0500803	0.100421	0.165852	0.209794	0.19839	0.139156	0.0723444	0.0279629	0.00808139	0.00175959	0.000291293	3.70476e-05	3.66196e-06	2.8533e-07	1.80138e-08	1.02653e-09	9.57301e-11	
N8	0.0226061	0.0564271	0.144332	0.255271	0.272076	0.169409	0.062942	0.0145276	0.00217367	0.000219179	1.5405e-05	7.76889e-07	2.88223e-08	8.03925e-10	1.71924e-11	2.88035e-13	4.00442e-15	7.87387e-17	
POCELA_Mecynippus_pubicornis	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCECE_Xylotrechus_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCESP_Tetropium_castaneum	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
N9	0.378783	0.325392	0.194554	0.0771647	0.0201276	0.00351635	0.000423332	3.61813e-05	2.25678e-06	1.05276e-07	3.75232e-09	1.04118e-10	2.2866e-12	4.03573e-14	5.81932e-16	7.03963e-18	7.66581e-20	1.13585e-21	
N10	0.197479	0.454097	0.293063	0.0522254	0.00305613	7.84185e-05	1.05281e-06	8.2768e-09	4.11764e-11	1.37216e-13	3.19954e-16	5.40464e-19	6.80345e-22	6.53437e-25	4.88482e-28	2.89191e-31	1.38544e-34	7.07204e-38	
POCELE_Rhagium_mordax	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	0.032175	0.417907	0.454025	0.0945087	0.0013785	6.12756e-06	1.1811e-08	1.18202e-11	6.87411e-15	2.51106e-18	6.10043e-22	1.02968e-25	1.2498e-29	1.12156e-33	7.61261e-38	3.98278e-42	1.63211e-46	5.88607e-51	
POCESP_Asemum_striatum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCESP_Spondylis_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
