NODE	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	
N1	0.0540791	0.0539957	0.0538269	0.0535727	0.0532351	0.0528187	0.0523297	0.0517771	0.0511716	0.0505262	0.0498554	0.0491755	0.0485036	0.0478578	0.0472563	0.0467172	0.0462578	0.0458941	0.0456405	0.0455089	
POELCA_Cardiophorus_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
N2	0.0687946	0.0658082	0.0631508	0.0607808	0.0586534	0.0567227	0.054944	0.0532764	0.0516838	0.050136	0.0486094	0.0470864	0.0455553	0.0440095	0.0424466	0.0408672	0.0392744	0.0376726	0.0360666	0.0344612	
N3	0.0735325	0.0702019	0.0671023	0.06421	0.0614994	0.0589445	0.05652	0.0542028	0.0519733	0.0498156	0.0477184	0.045675	0.0436828	0.0417427	0.0398581	0.0380342	0.0362764	0.0345898	0.032978	0.0314423	
N4	0.0796284	0.0758545	0.0721841	0.0686158	0.0651479	0.0617798	0.0585117	0.0553455	0.0522847	0.0493349	0.0465034	0.0437987	0.0412301	0.0388072	0.0365387	0.0344318	0.0324915	0.0307199	0.029116	0.0276753	
N5	0.0824875	0.078584	0.0747855	0.0710767	0.0674392	0.0638555	0.060312	0.0568021	0.053328	0.0499016	0.0465438	0.0432836	0.0401552	0.037195	0.0344388	0.0319184	0.0296592	0.0276785	0.0259836	0.0245718	
POELAG_Agrypnus_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POELAG_Chalcolepidius_sp	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N6	0.0821597	0.0781984	0.074285	0.0704281	0.0666373	0.0629233	0.0592984	0.0557757	0.0523693	0.0490941	0.0459651	0.0429968	0.040203	0.0375955	0.035184	0.0329752	0.0309725	0.0291758	0.0275813	0.0261815	
N7	0.0892978	0.0848183	0.0802387	0.0755927	0.070918	0.0662546	0.0616443	0.057129	0.0527499	0.0485467	0.0445557	0.0408097	0.0373364	0.0341579	0.0312905	0.0287438	0.0265214	0.0246203	0.023032	0.0217423	
N8	0.0753343	0.0720668	0.0691449	0.0664921	0.0640205	0.0616399	0.0592678	0.0568375	0.0543044	0.0516497	0.0488808	0.0460284	0.0431423	0.0402838	0.0375196	0.0349143	0.0325243	0.0303936	0.0285502	0.0270048	
POELEL_Elater_sp	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POELME_Melanotus_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N9	0.0980594	0.0928905	0.0873967	0.0816583	0.0757651	0.0698123	0.0638959	0.0581087	0.0525365	0.0472548	0.0423262	0.0377988	0.0337061	0.0300665	0.0268852	0.0241555	0.0218617	0.0199814	0.0184879	0.0173525	
N10	0.134361	0.126197	0.116654	0.106028	0.0946609	0.082924	0.0712018	0.0598658	0.0492492	0.0396217	0.0311713	0.0239957	0.0181041	0.0134299	0.00984951	0.00720549	0.00532918	0.00406023	0.0032616	0.00282943	
POELEL_Agriotes_sputator	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	0.108021	0.105166	0.103861	0.102805	0.10054	0.0958153	0.0879535	0.0770741	0.0640636	0.0502929	0.0371976	0.0258961	0.0169802	0.0105135	0.00618042	0.00348628	0.00192571	0.00108214	0.000661293	0.000483405	
POELEL_Agriotes_obscurus	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POELEL_Agriotes_lineatus	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
POELAG_Adelocera_sp_M	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POELAG_Lacon_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POELDE_Athous_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
POELDE_Limonius_sp	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
