NODE	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	
N1	1.37162e-22	3.64909e-21	5.46411e-20	6.22304e-19	5.83772e-18	4.64127e-17	1.97702e-12	6.90582e-11	1.82487e-09	3.67337e-08	5.66163e-07	6.708e-06	6.12973e-05	0.000433233	0.00237465	0.0101225	0.0336699	0.0877916	0.180678	0.296254	0.388607	
N2	1.20617e-22	5.2728e-21	3.66846e-19	3.91958e-17	3.33757e-15	1.98034e-13	7.87423e-12	2.13584e-10	4.5629e-09	7.68842e-08	1.02145e-06	1.0694e-05	8.8179e-05	0.000572461	0.00292621	0.0117853	0.0374628	0.0943103	0.189059	0.302294	0.36149	
N3	1.251e-12	3.27195e-11	4.65925e-10	5.11449e-09	4.66074e-08	3.61568e-07	2.41438e-06	1.39518e-05	6.99414e-05	0.000304396	0.0011496	0.00376217	0.0106446	0.0259551	0.0543083	0.0969651	0.146642	0.186013	0.195331	0.166715	0.112123	
POCHCH_Cyrtonus_plumbeus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N4	4.69852e-13	1.22265e-11	1.8106e-10	2.15572e-09	2.18872e-08	1.91589e-07	1.4465e-06	9.39899e-06	5.24103e-05	0.000250062	0.00101798	0.00352648	0.0103707	0.0258359	0.0544272	0.0968142	0.145204	0.183244	0.193614	0.168877	0.116755	
POCHCH_Cyrtonus_puncticeps	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
N5	1.02824e-15	5.42447e-14	1.76511e-12	4.53654e-11	9.49576e-10	1.6202e-08	2.24355e-07	2.50795e-06	2.25101e-05	0.000161378	0.000919513	0.0041446	0.0147136	0.0409723	0.0891529	0.151026	0.198441	0.201451	0.157414	0.0949646	0.0466138	
N6	1.29703e-17	8.3429e-16	3.60988e-14	1.27079e-12	3.67355e-11	8.66771e-10	1.65636e-08	2.54289e-07	3.11085e-06	3.00817e-05	0.000228137	0.0013469	0.00614834	0.0215689	0.0578456	0.118084	0.182864	0.214496	0.191258	0.132014	0.0741135	
POCHCH_Cyrtonus_arcasi	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
POCHCH_Cyrtonus_pardoi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
N7	7.06338e-10	2.73778e-08	5.5616e-07	7.72164e-06	7.74688e-05	0.000574068	0.00317591	0.0131821	0.0410919	0.0960103	0.1674	0.2165	0.206369	0.144272	0.0738812	0.0278125	0.00774978	0.00161063	0.000251403	2.99336e-05	3.21387e-06	
POCHCH_Cyrtonus_contractus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Cyrtonus_fairmairei	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
POCHCH_Cyrtonus_elegans	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N8	3.54424e-12	1.08187e-10	1.71615e-09	2.00486e-08	1.88264e-07	1.46789e-06	9.64144e-06	5.37273e-05	0.000254881	0.00103066	0.00355162	0.0104145	0.0259212	0.0545621	0.0966615	0.143258	0.176355	0.17898	0.148923	0.101802	0.058221	
N9	0.000551405	0.00574274	0.0231775	0.059135	0.110014	0.158359	0.181883	0.169864	0.130711	0.0837137	0.0449887	0.0204265	0.00788083	0.00259621	0.000733146	0.000177973	3.71949e-05	6.69047e-06	1.03399e-06	1.38811e-07	1.95705e-08	
POCHCH_Cyrtonus_rotundatus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Cyrtonus_majoricensis	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	4.18932e-08	7.60089e-07	6.50144e-06	3.94037e-05	0.000188551	0.000744025	0.00247266	0.00699862	0.0169754	0.0354083	0.0636344	0.0986243	0.131855	0.152031	0.151082	0.129268	0.0951064	0.0601221	0.0327551	0.0156657	0.00702268	
N11	0.000132395	0.00152195	0.00711561	0.0217748	0.0498809	0.0903408	0.133033	0.16199	0.164986	0.141748	0.103417	0.0644273	0.0344335	0.0158513	0.00630639	0.002174	0.00065043	0.000168956	3.81369e-05	7.63186e-06	1.61273e-06	
POCHCH_Cyrtonus_dufouri	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Cyrtonus_cupreovirens	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N12	0.0151708	0.114011	0.259288	0.294271	0.197903	0.0864915	0.026112	0.00569469	0.000928664	0.000116401	1.14678e-05	9.04569e-07	5.80094e-08	3.06324e-09	1.34599e-10	4.96264e-12	1.54483e-13	4.07483e-15	9.10807e-17	1.71809e-18	3.06616e-20	
POCHCH_Cyrtonus_ruficornis	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Cyrtonus_cylindricus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
