NODE	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	
N1	5.19519e-18	1.84434e-17	7.62882e-17	7.94811e-13	1.18204e-11	1.58123e-10	1.87613e-09	1.95194e-08	1.76456e-07	1.37597e-06	9.20113e-06	5.2511e-05	0.000254739	0.00104689	0.00363413	0.0106293	0.0261388	0.0539474	0.0933118	0.135118	0.163673	0.165792	0.14043	0.0994945	0.0590021	0.0293147	0.0122181	0.00427856	0.0012611	0.000313502	6.58779e-05	1.17298e-05	1.77418e-06	2.28581e-07	2.51564e-08	2.37216e-09	1.92297e-10	1.34536e-11	8.1649e-13	7.17879e-17	1.5555e-17	3.20749e-18	6.42981e-19	1.31097e-19	3.38927e-20	
N2	6.64775e-17	8.69199e-16	1.73271e-14	3.28029e-13	5.51325e-12	8.10252e-11	1.03401e-09	1.14018e-08	1.08186e-07	8.80035e-07	6.11615e-06	3.62013e-05	0.000181953	0.000774478	0.00278493	0.00844173	0.0215302	0.046131	0.0829346	0.124998	0.157861	0.16703	0.148104	0.110116	0.0687145	0.0360345	0.0159052	0.00591997	0.00186194	0.000496006	0.000112194	2.16061e-05	3.55244e-06	5.00145e-07	6.04812e-08	6.30237e-09	5.6788e-10	4.44161e-11	3.02829e-12	1.80769e-13	9.4915e-15	4.41347e-16	1.8409e-17	7.1192e-19	3.56745e-20	
N3	2.70406e-16	3.25813e-15	5.97778e-14	1.05801e-12	1.67474e-11	2.31894e-10	2.78306e-09	2.88018e-08	2.56059e-07	1.94921e-06	1.26665e-05	7.00602e-05	0.000328944	0.00130768	0.00439122	0.0124297	0.0296025	0.0592257	0.0994198	0.139903	0.164943	0.162898	0.134787	0.0934901	0.0544064	0.0265967	0.0109385	0.00379162	0.00110999	0.000275064	5.78415e-05	1.03486e-05	1.57964e-06	2.0631e-07	2.31234e-08	2.23079e-09	1.85813e-10	1.34045e-11	8.40196e-13	4.59165e-14	2.19746e-15	9.27988e-17	3.52536e-18	1.2921e-19	7.25125e-21	
N4	2.27122e-10	7.0183e-10	3.55386e-09	1.99155e-08	1.0777e-07	5.4021e-07	2.47543e-06	1.03197e-05	3.90527e-05	0.000133968	0.000416161	0.00116961	0.00297164	0.00682033	0.0141316	0.0264181	0.0445378	0.0676851	0.0926944	0.114369	0.127113	0.127255	0.114755	0.0932254	0.0682413	0.0450232	0.0267831	0.014372	0.00696039	0.00304417	0.00120313	0.000430018	0.000139102	4.07591e-05	1.08283e-05	2.61086e-06	5.71976e-07	1.14009e-07	2.07143e-08	3.4409e-09	5.25563e-10	7.47594e-11	1.0238e-11	1.50118e-12	3.5343e-13	
ADDYDY_Cybister_sugillatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	4.06686e-10	1.27124e-09	6.37234e-09	3.51048e-08	1.86693e-07	9.1935e-07	4.13348e-06	1.68779e-05	6.24319e-05	0.000208898	0.000631567	0.00172368	0.00424315	0.00941464	0.0188158	0.0338535	0.0548078	0.079812	0.104508	0.123023	0.130174	0.123804	0.105836	0.0813336	0.0561985	0.0349235	0.0195254	0.00982551	0.00445246	0.00181794	0.000669218	0.000222262	6.66499e-05	1.80602e-05	4.42604e-06	9.81937e-07	1.97415e-07	3.60107e-08	5.96941e-09	9.01503e-10	1.24636e-10	1.5955e-11	1.9525e-12	2.55349e-13	5.55416e-14	
N6	5.50853e-08	1.57046e-07	6.4286e-07	2.69886e-06	1.06793e-05	3.90388e-05	0.000130919	0.000401118	0.00111925	0.00283695	0.00651836	0.0135536	0.0254691	0.0432066	0.0661149	0.0911965	0.113337	0.12686	0.127862	0.116028	0.0947939	0.0697319	0.0461943	0.0275654	0.0148221	0.00718481	0.00314125	0.00123945	0.000441665	0.000142238	4.14335e-05	1.09267e-05	2.61116e-06	5.66011e-07	1.11409e-07	1.99342e-08	3.24607e-09	4.8164e-10	6.52022e-11	8.06651e-12	9.14577e-13	9.57573e-14	9.51896e-15	1.00842e-15	1.83794e-16	
ADDYDY_Cybister_lateralimarginalis	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADDYDY_Cybister_japonicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADDYDY_Cybister_tripunctatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
