NODE	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	
N1	0.210023	0.193778	0.167491	0.136122	0.103866	0.0741573	0.0493578	0.0305234	0.0174908	0.00926792	0.00453409	0.00204581	0.000850729	0.00032589	0.000114973	3.73529e-05	1.11757e-05	3.07967e-06	7.81823e-07	1.82901e-07	3.94437e-08	7.84469e-09	1.43952e-09	2.43858e-10	3.81593e-11	5.51972e-12	7.38658e-13	9.31889e-17	3.15884e-17	1.03182e-17	3.251e-18	9.89318e-19	2.91285e-19	8.31748e-20	2.31065e-20	6.27143e-21	1.67184e-21	4.40536e-22	1.15537e-22	3.03558e-23	8.02867e-24	2.14266e-24	5.7843e-25	1.62897e-25	6.16249e-26	
N2	0.0677008	0.0921026	0.115029	0.131104	0.135713	0.12733	0.108276	0.0835463	0.058595	0.0374228	0.0218027	0.0116049	0.00565008	0.00251866	0.00102873	0.000385212	0.000132298	4.16908e-05	1.20592e-05	3.20296e-06	7.81481e-07	1.75231e-07	3.61272e-08	6.85201e-09	1.1962e-09	1.92334e-10	2.85001e-11	3.89467e-12	4.91171e-13	5.72078e-14	6.15847e-15	6.13255e-16	5.65375e-17	4.83027e-18	3.82843e-19	2.81885e-20	1.93167e-21	1.23549e-22	7.41092e-24	4.2048e-25	2.29163e-26	1.23184e-27	6.8079e-29	4.20326e-30	4.82503e-31	
N3	0.0579972	0.0802347	0.103087	0.121876	0.131637	0.129317	0.115259	0.0930833	0.0680811	0.0450953	0.0270597	0.0147175	0.00726042	0.00325109	0.00132245	0.000489063	0.000164563	5.04224e-05	1.40793e-05	3.58537e-06	8.33327e-07	1.7691e-07	3.43303e-08	6.09421e-09	9.90394e-10	1.47464e-10	2.01325e-11	2.52226e-12	2.90212e-13	3.06927e-14	2.98618e-15	2.67505e-16	2.20836e-17	1.68165e-18	1.18244e-19	7.68648e-21	4.62671e-22	2.58489e-23	1.34573e-24	6.57528e-26	3.05475e-27	1.38059e-28	6.29338e-30	3.09917e-31	2.65179e-32	
N4	3.95958e-07	1.17061e-06	4.08282e-06	1.38726e-05	4.39335e-05	0.000128542	0.000347095	0.000865405	0.00199353	0.00424478	0.00835682	0.0152138	0.0256127	0.0398728	0.0573926	0.0763718	0.0939377	0.106784	0.112165	0.108851	0.0975799	0.0807968	0.0617861	0.0436335	0.0284555	0.0171368	0.00953065	0.00489532	0.0023225	0.00101794	0.000412259	0.000154322	5.34134e-05	1.71019e-05	5.0686e-06	1.39186e-06	3.54654e-07	8.40626e-08	1.86179e-08	3.88533e-09	7.76538e-10	1.53626e-10	3.23738e-11	8.74641e-12	4.5972e-12	
ADDYDY_Cybister_sugillatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	4.19667e-09	1.46608e-08	6.33754e-08	2.75359e-07	1.13756e-06	4.38266e-06	1.56231e-05	5.13523e-05	0.000155386	0.000432452	0.00110633	0.00260049	0.00561383	0.0111255	0.0202329	0.0337524	0.0516286	0.0723861	0.0929927	0.109428	0.117915	0.116321	0.105025	0.0867748	0.0655993	0.0453697	0.028706	0.0166157	0.00879903	0.00426356	0.00189068	0.000767541	0.000285364	9.72214e-05	3.03776e-05	8.71604e-06	2.30095e-06	5.60664e-07	1.26774e-07	2.68458e-08	5.40969e-09	1.06765e-09	2.18974e-10	5.45141e-11	2.52479e-11	
N6	1.80545e-25	3.06523e-24	6.43424e-23	1.29038e-21	2.42281e-20	4.23032e-19	6.83776e-18	1.0197e-16	1.39923e-15	1.7627e-14	2.03442e-13	2.14699e-12	2.06777e-11	1.81389e-10	1.44641e-09	1.04629e-08	6.85129e-08	4.05226e-07	2.15993e-06	1.03508e-05	4.4488e-05	0.000171062	0.000586927	0.00179219	0.00485723	0.0116523	0.0246763	0.0460067	0.0753188	0.108005	0.135345	0.147911	0.140728	0.11642	0.0836861	0.0522764	0.0284122	0.0134717	0.00559958	0.00205662	0.000676107	0.000203566	5.917e-05	1.94122e-05	1.08677e-05	
ADDYDY_Cybister_lateralimarginalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
ADDYDY_Cybister_japonicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
