NODE	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	
N1	0.270962	0.241412	0.190982	0.133732	0.0826417	0.0449513	0.0214781	0.00900703	0.00331923	0.00108067	0.000315247	8.51893e-05	2.3008e-05	7.2909e-06	3.56712e-06	
N2	0.233085	0.210856	0.177555	0.138337	0.0990485	0.0647474	0.0384349	0.0206456	0.0100258	0.00441415	0.00177841	0.000669972	0.000247651	9.99748e-05	5.46636e-05	
N3	0.178659	0.169466	0.156184	0.13787	0.114753	0.0888139	0.0632471	0.0411667	0.0244255	0.013235	0.00660052	0.00308438	0.00140347	0.000677268	0.000413512	
POCOCO_Epilachna_sp	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
N4	0.1338	0.135195	0.138244	0.137148	0.127565	0.108816	0.0840542	0.0584135	0.036455	0.0204944	0.010489	0.00500787	0.00234816	0.00119509	0.000775046	
N5	0.0860515	0.0968288	0.115092	0.131652	0.137928	0.129599	0.108307	0.080275	0.0527863	0.0309075	0.0162589	0.00783719	0.00361794	0.00176482	0.0010944	
N6	0.00296337	0.00534933	0.0120979	0.0266368	0.0521197	0.0878533	0.126109	0.153439	0.157982	0.137717	0.102044	0.0650476	0.0369112	0.0204094	0.0133202	
N7	1.204e-06	1.856e-05	0.000313128	0.00380583	0.0294469	0.128654	0.282794	0.31583	0.179132	0.0509982	0.00813764	0.00080999	5.47854e-05	2.72302e-06	1.39391e-07	
POCOCO_Sumnius_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
POCOST_Prodilis_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
POCOSC_Cryptognatha_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
N8	0.228754	0.232386	0.217301	0.165413	0.0962766	0.0419743	0.0137259	0.00340673	0.000652565	9.83161e-05	1.18897e-05	1.17952e-06	9.83619e-08	7.2198e-09	6.71595e-10	
POCOOR_Cryptolaemus_montrouzieri	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
POCOCO_Chnoodes_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCOMI_Microweisea_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N9	0.230661	0.208347	0.175212	0.136774	0.0987856	0.0658008	0.0403071	0.0226618	0.011691	0.00555011	0.00244652	0.00102318	0.000425922	0.000195164	0.000117812	
N10	0.187904	0.183116	0.173488	0.152774	0.120858	0.0841857	0.0511095	0.0269253	0.0123001	0.00488546	0.0017005	0.000528909	0.000154416	4.80785e-05	2.14984e-05	
N11	0.135886	0.148115	0.163334	0.164973	0.145159	0.109061	0.0694506	0.0373962	0.0170303	0.00657706	0.0021694	0.000622241	0.000162942	4.46769e-05	1.80442e-05	
POCOCO_Azya_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N12	0.00193238	0.00515762	0.0168972	0.0473067	0.10344	0.171874	0.214085	0.19826	0.135981	0.0691328	0.0262229	0.00753998	0.00171352	0.000352784	0.000103134	
POCOCO_Rhyzobius_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
POCOOR_Rodolia_cardinalis	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
