NODE	17	18	19	20	21	22	
N1	0.000302072	0.00650341	0.0413193	0.143953	0.322478	0.485444	
POLALA_Cryptolestes_sp	0	0	1	0	0	0	
N2	0.00153382	0.0158277	0.0677574	0.18034	0.32595	0.408591	
N3	0.0111871	0.0763179	0.183322	0.25666	0.255582	0.216931	
POLALU_Luciola_lateralis	0	0	1	0	0	0	
POLALU_Luciola_cruciata	0	1	0	0	0	0	
N4	0.000684646	0.00943146	0.0526678	0.167734	0.334034	0.435449	
N5	0.00240803	0.0238987	0.0919313	0.208394	0.317995	0.355373	
POLAPH_Bicellonycha_sp	0	0	1	0	0	0	
POLAPH_Photuris_sp	0	0	0	1	0	0	
N6	0.000583015	0.00871895	0.0517371	0.16899	0.33604	0.43393	
POLALA_Lucidota_sp	0	0	0	1	0	0	
N7	0.000412532	0.00808959	0.0553177	0.184277	0.3426	0.409303	
N8	0.00037793	0.0081527	0.0647642	0.225582	0.359146	0.341977	
POLALA_Photinus_australis	0	0	0	1	0	0	
N9	0.000216587	0.00600291	0.0605751	0.242733	0.37593	0.314543	
N10	2.4744e-05	0.00241255	0.0810514	0.654024	0.235418	0.0270692	
POLALA_Ellychnia_corrusca	0	0	0	1	0	0	
POLALA_Ellychnia_californica	0	0	0	1	0	0	
POLALA_Photinus_pyralis	0	0	0	0	1	0	
N11	0.000697124	0.0117642	0.0692126	0.202313	0.338224	0.37779	
POLALA_Aspisoma_sp	0	0	1	0	0	0	
N12	0.00140419	0.022353	0.130366	0.320084	0.322576	0.203216	
POLALA_Pyractomena_borealis	0	0	0	1	0	0	
POLALA_Pyractomena_angulata	0	0	0	1	0	0	
