NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	
N1	2.58793e-32	1.92544e-31	1.8835e-30	1.93048e-29	1.95532e-28	1.90509e-27	1.76473e-26	1.54623e-25	1.27818e-24	9.95305e-24	7.29208e-23	5.02138e-22	3.24671e-21	1.96922e-20	1.11936e-19	5.95748e-19	2.9661e-18	1.38025e-17	5.99811e-17	7.05176e-13	1.00809e-11	1.25118e-10	1.34649e-09	1.25508e-08	1.01233e-07	7.0605e-07	4.25594e-06	2.21668e-05	9.9769e-05	0.00038822	0.00130723	0.00381482	0.00966988	0.0213597	0.0413009	0.0703429	0.106421	0.14459	0.178792	0.20413	0.217757	
N2	3.16589e-18	1.00169e-17	5.796e-17	3.96574e-16	2.76663e-15	1.87214e-14	1.20722e-13	7.3686e-13	4.24575e-12	2.30643e-11	1.18042e-10	5.68886e-10	2.58067e-09	1.10154e-08	4.4227e-08	1.66974e-07	5.92593e-07	1.97643e-06	6.19305e-06	1.82269e-05	5.03738e-05	0.000130701	0.000318314	0.000727535	0.00156033	0.00313973	0.00592736	0.0104983	0.0174459	0.0272057	0.0398237	0.0547446	0.0707233	0.0859512	0.098413	0.106384	0.108889	0.105944	0.0984665	0.087903	0.0757266	
N3	1.07652e-19	4.16635e-19	3.02575e-18	2.52793e-17	2.11365e-16	1.69632e-15	1.28794e-14	9.19975e-14	6.16746e-13	3.87591e-12	2.28176e-11	1.25768e-10	6.48763e-10	3.13072e-09	1.41281e-08	5.9601e-08	2.34969e-07	8.65409e-07	2.97685e-06	9.561e-06	2.86652e-05	8.0208e-05	0.000209418	0.000510133	0.00115927	0.00245752	0.00486003	0.00896739	0.0154412	0.0248235	0.0372794	0.0523457	0.0688068	0.0848102	0.0982444	0.107272	0.110813	0.108781	0.101979	0.091725	0.0793929	
POCUBR_Notaris_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
N4	1.93432e-19	7.6421e-19	5.79909e-18	5.08394e-17	4.41918e-16	3.65205e-15	2.83559e-14	2.06101e-13	1.40041e-12	8.88915e-12	5.26836e-11	2.91412e-10	1.50376e-09	7.23631e-09	3.24608e-08	1.3569e-07	5.28368e-07	1.91595e-06	6.46782e-06	2.03208e-05	5.94046e-05	0.000161549	0.000408611	0.000961123	0.00210219	0.0042754	0.00808569	0.014222	0.023272	0.0354432	0.0502759	0.0664892	0.0820976	0.094837	0.102784	0.104926	0.10143	0.0935021	0.082913	0.0714188	0.0603052	
N5	4.15012e-16	1.16052e-15	5.8693e-15	3.56046e-14	2.2148e-13	1.33631e-12	7.66884e-12	4.15662e-11	2.12206e-10	1.01915e-09	4.60127e-09	1.95182e-08	7.77553e-08	2.90782e-07	1.02042e-06	3.359e-06	1.03682e-05	2.99999e-05	8.13442e-05	0.000206636	0.000491645	0.0010954	0.00228503	0.00446221	0.00815668	0.0139562	0.0223527	0.0335159	0.047058	0.0618923	0.076297	0.0882295	0.0958298	0.0979443	0.0944629	0.0863292	0.0752242	0.0630619	0.0514994	0.0416278	0.0338947	
N6	1.5866e-43	2.30317e-41	4.37618e-39	8.36585e-37	1.5147e-34	2.52328e-32	3.81419e-30	5.19033e-28	6.32068e-26	6.85043e-24	6.57019e-22	5.54189e-20	4.08303e-18	2.60751e-16	1.43099e-14	6.68277e-13	2.62605e-11	8.57127e-10	2.28885e-08	4.91245e-07	8.29712e-06	0.000107534	0.0010375	0.00718719	0.0342853	0.107777	0.215426	0.270253	0.212786	0.106529	0.0351437	0.00798306	0.00130177	0.000157966	1.46994e-05	1.07529e-06	6.31177e-08	3.02374e-09	1.19905e-10	4.00591e-12	1.44183e-13	
POCUDR_Sphenophorus_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
POCUDR_Metamasius_hemipterus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
