NODE	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	
N1	0.236452	0.220197	0.188156	0.144378	0.098174	0.0587836	0.0309126	0.0142628	0.00577183	0.00204846	0.000637603	0.000174068	4.16872e-05	8.76003e-06	1.61576e-06	2.61708e-07	3.72452e-08	4.66055e-09	5.13171e-10	4.97668e-11	4.25509e-12	3.21104e-13	4.08472e-17	9.92172e-18	2.26837e-18	4.88477e-19	9.91488e-20	1.89829e-20	3.43081e-21	5.8576e-22	9.45515e-23	1.44404e-23	2.08833e-24	2.86202e-25	3.72017e-26	4.59056e-27	5.38346e-28	6.00962e-29	6.40402e-30	6.55252e-31	6.52058e-32	6.48765e-33	6.79941e-34	8.1381e-35	1.46949e-35	
N2	0.0540966	0.087192	0.124301	0.152747	0.160679	0.145101	0.11316	0.0766716	0.0453573	0.0235157	0.0107138	0.004298	0.00152048	0.000474936	0.000131136	3.2042e-05	6.93619e-06	1.33179e-06	2.27088e-07	3.4432e-08	4.64866e-09	5.5963e-10	6.01611e-11	5.78391e-12	4.98053e-13	3.84707e-14	2.66948e-15	1.66637e-16	9.36981e-18	4.75142e-19	2.17531e-20	9.00077e-22	3.3696e-23	1.14301e-24	3.5219e-26	9.91085e-28	2.58119e-29	6.4324e-31	1.65192e-32	4.90023e-34	1.79869e-35	7.84077e-37	3.90101e-38	2.49291e-39	3.71576e-40	
N3	0.00662902	0.0143287	0.0301442	0.0562168	0.0906521	0.125687	0.149726	0.153341	0.135137	0.102586	0.067152	0.0379448	0.0185288	0.00782788	0.00286457	0.000909158	0.000250587	6.00653e-05	1.25394e-05	2.28345e-06	3.63314e-07	5.0593e-08	6.17723e-09	6.62514e-10	6.25346e-11	5.20497e-12	3.82782e-13	2.49227e-14	1.43956e-15	7.39163e-17	3.38076e-18	1.38017e-19	5.03935e-21	1.64895e-22	4.84493e-24	1.28075e-25	3.0519e-27	6.5679e-29	1.27892e-30	2.25762e-32	3.62114e-34	5.30162e-36	7.20888e-38	9.98523e-40	2.80666e-41	
N4	0.00149229	0.00300912	0.00617706	0.0121091	0.022059	0.0369257	0.0565187	0.0789075	0.100354	0.116177	0.122375	0.117267	0.102225	0.0810745	0.0585115	0.0384373	0.0229919	0.0125282	0.00622163	0.0028174	0.00116405	0.000439085	0.000151308	4.76673e-05	1.37385e-05	3.62538e-06	8.76614e-07	1.94384e-07	3.95622e-08	7.39677e-09	1.27155e-09	2.01161e-10	2.93142e-11	3.93858e-12	4.88365e-13	5.594e-14	5.92566e-15	5.81226e-16	5.2892e-17	4.48302e-18	3.5744e-19	2.75729e-20	2.22746e-21	2.31133e-22	5.29517e-23	
ADDYDY_Cybister_sugillatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	8.38741e-12	7.16801e-11	6.83142e-10	5.878e-09	4.49034e-08	3.04379e-07	1.83026e-06	9.75111e-06	4.59423e-05	0.000190961	0.000698335	0.0022402	0.00628446	0.0153685	0.0326583	0.0601146	0.0955562	0.130785	0.153706	0.154734	0.133141	0.0977463	0.0611466	0.0325652	0.0147601	0.00569452	0.00187134	0.000524443	0.00012555	2.57289e-05	4.52468e-06	6.84747e-07	8.9449e-08	1.01189e-08	9.94683e-10	8.52583e-11	6.39477e-12	4.21198e-13	2.44485e-14	1.25507e-15	5.72062e-17	2.33055e-18	8.69442e-20	3.42035e-21	3.23956e-22	
N6	5.38277e-18	9.45741e-17	2.05391e-15	4.12156e-14	7.36579e-13	1.16074e-11	1.60491e-10	1.93946e-09	2.0407e-08	1.86227e-07	1.46784e-06	9.94972e-06	5.77395e-05	0.000285514	0.00119721	0.0042359	0.0125828	0.0312236	0.0644055	0.10991	0.15449	0.178149	0.167956	0.129104	0.0807495	0.0410437	0.0169452	0.00568406	0.00155068	0.000344667	6.25715e-05	9.30794e-06	1.139e-06	1.15173e-07	9.67159e-09	6.78109e-10	3.99194e-11	1.9844e-12	8.37746e-14	3.02057e-15	9.35405e-17	2.50393e-18	5.87784e-20	1.3279e-21	6.50334e-23	
ADDYDY_Cybister_lateralimarginalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADDYDY_Cybister_japonicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
