NODE	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	
N1	0.0281128	0.0281164	0.0281239	0.0281352	0.0281503	0.0281693	0.0281919	0.0282181	0.0282476	0.0282801	0.0283153	0.0283527	0.0283921	0.0284328	0.0284744	0.0285165	0.0285586	0.0286001	0.0286407	0.0286799	0.0287174	0.0287528	0.0287859	0.0288164	0.0288442	0.0288693	0.0288915	0.0289109	0.0289276	0.0289416	0.0289531	0.0289622	0.0289689	0.0289734	0.0289757	
N2	0.0664689	0.0633875	0.0604519	0.0576492	0.0549647	0.0523829	0.0498881	0.0474649	0.0450989	0.0427777	0.0404908	0.0382305	0.035992	0.0337738	0.0315772	0.0294067	0.0272696	0.0251753	0.023135	0.0211609	0.0192658	0.0174619	0.0157608	0.0141723	0.0127044	0.0113626	0.0101502	0.00906774	0.00811362	0.00728415	0.00657398	0.0059765	0.00548434	0.00508977	0.00478507	
N3	0.0350948	0.0348298	0.035872	0.0380739	0.041255	0.0451766	0.0495263	0.053919	0.0579194	0.0610845	0.0630176	0.0634237	0.0621535	0.0592264	0.0548265	0.049273	0.0429718	0.0363577	0.0298384	0.0237516	0.0183378	0.013733	0.00997696	0.0070328	0.00481153	0.00319644	0.00206357	0.00129645	0.000794688	0.000477616	0.000284082	0.000170139	0.000105771	7.15992e-05	5.60814e-05	
ADCAHA_Calathus_freyi	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N4	8.82129e-05	0.000188782	0.000533876	0.00152566	0.00405258	0.00971946	0.020791	0.0394172	0.0659709	0.0971951	0.125787	0.142769	0.141964	0.123597	0.0942061	0.0628852	0.0367943	0.0188943	0.00852997	0.00339268	0.00119176	0.000370755	0.000102463	2.52383e-05	5.56035e-06	1.09985e-06	1.9612e-07	3.16658e-08	4.65227e-09	6.25368e-10	7.73967e-11	8.88537e-12	9.57717e-13	1.01751e-13	1.53337e-14	
ADCAHA_Calathus_ascendens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCAHA_Calathus_auctus	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCAHA_Calathus_circumseptus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	0.0428933	0.0410472	0.0394248	0.038006	0.0367706	0.0356986	0.0347699	0.033965	0.0332646	0.0326501	0.0321038	0.0316086	0.0311485	0.0307089	0.0302763	0.0298387	0.0293859	0.0289093	0.0284019	0.0278589	0.0272771	0.0266553	0.0259937	0.0252943	0.0245605	0.0237967	0.0230083	0.0222012	0.0213816	0.0205558	0.0197295	0.0189082	0.0180963	0.0172973	0.0165136	
N6	0.0293398	0.0282492	0.0274669	0.0269624	0.0267053	0.0266652	0.026812	0.0271154	0.027545	0.0280708	0.0286628	0.0292913	0.0299275	0.0305436	0.0311134	0.0316131	0.0320211	0.0323195	0.0324939	0.0325339	0.0324337	0.0321917	0.0318107	0.0312976	0.030663	0.0299203	0.0290853	0.0281754	0.0272083	0.0262017	0.025172	0.0241338	0.0230994	0.0220782	0.0210766	
N7	0.0300107	0.0293536	0.0294176	0.0301132	0.0313449	0.03301	0.0349985	0.0371918	0.0394635	0.0416812	0.04371	0.0454178	0.0466823	0.0473982	0.0474853	0.0468953	0.0456169	0.0436776	0.0411427	0.0381103	0.0347041	0.0310629	0.0273297	0.0236408	0.0201165	0.016854	0.0139233	0.0113663	0.0091987	0.00741416	0.0059896	0.0048915	0.00408176	0.00352297	0.00318238	
