NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	
N1	0.136889	0.164852	0.18839	0.18278	0.146066	0.0956525	0.0513559	0.0226332	0.00819647	0.00244172	0.000599082	0.000121244	2.02776e-05	2.80864e-06	3.2297e-07	3.09161e-08	2.47071e-09	1.65352e-10	9.29727e-12	4.40694e-13	3.84005e-17	7.08725e-18	1.2081e-18	1.90677e-19	2.795e-20	3.81989e-21	4.89315e-22	5.91782e-23	6.82578e-24	7.60968e-25	8.33228e-26	9.10526e-27	1.00442e-27	1.12583e-28	1.5107e-29	
N2	6.21486e-09	3.12292e-08	1.80061e-07	9.53365e-07	4.51553e-06	1.91242e-05	7.25534e-05	0.000246883	0.000754014	0.00206739	0.00508845	0.0112394	0.0222694	0.0395586	0.0629616	0.0897288	0.114425	0.130487	0.132985	0.121058	0.098392	0.0713804	0.0462203	0.026721	0.0138035	0.0063821	0.00264899	0.00099232	0.0003386	0.000106922	3.20857e-05	9.54833e-06	3.00684e-06	1.11957e-06	6.73819e-07	
ADCACI_Omus_californicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N3	2.46631e-25	7.43065e-24	2.55757e-22	8.14726e-21	2.36489e-19	6.209e-18	1.46673e-16	3.10454e-15	5.86676e-14	9.86473e-13	1.47092e-11	1.93815e-10	2.24843e-09	2.2875e-08	2.03239e-07	1.56986e-06	1.04913e-05	6.03476e-05	0.000297134	0.00124495	0.00441122	0.0131327	0.0326323	0.0672276	0.114098	0.158613	0.179772	0.165639	0.124007	0.0756426	0.0378806	0.0158526	0.0058302	0.00223299	0.00141434	
ADCACI_Amblycheila_baroni	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
ADCACI_Mantichora_amygdaloides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
N4	0.154704	0.195794	0.203035	0.176244	0.128353	0.0780739	0.0394615	0.0165136	0.00571167	0.00163262	0.000386084	7.56871e-05	1.23327e-05	1.67554e-06	1.90472e-07	1.8185e-08	1.46386e-09	9.97544e-11	5.77785e-12	2.85592e-13	1.20937e-14	4.40327e-16	1.38286e-17	3.75625e-19	8.84533e-21	1.80968e-22	3.22493e-24	5.02703e-26	6.9243e-28	8.69053e-30	1.09369e-31	1.72177e-33	4.1815e-35	1.59253e-36	1.33401e-37	
N5	0.0325928	0.052464	0.0790762	0.108034	0.131645	0.142134	0.135662	0.114419	0.0853036	0.0562521	0.032835	0.016979	0.00778456	0.00316728	0.00114468	0.00036784	0.000105216	2.68195e-05	6.09949e-06	1.23928e-06	2.2525e-07	3.66771e-08	5.35796e-09	7.0329e-10	8.30768e-11	8.8456e-12	8.50331e-13	7.39259e-14	5.8231e-15	4.16567e-16	2.71782e-17	1.63563e-18	9.44919e-20	6.1731e-21	9.36322e-22	
N6	0.00458671	0.0116632	0.0275428	0.0547725	0.0916219	0.129641	0.155719	0.159085	0.138364	0.102502	0.0646941	0.034792	0.0159452	0.00622868	0.00207442	0.000589287	0.000142885	2.96013e-05	5.2467e-06	7.9704e-07	1.04001e-07	1.16865e-08	1.13423e-09	9.53868e-11	6.97522e-12	4.45123e-13	2.48806e-14	1.2227e-15	5.30229e-17	2.0365e-18	6.95386e-20	2.12205e-21	5.88724e-23	1.65909e-24	1.02922e-25	
ADCACI_Megacephala_brasiliensis	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Megacephala_sobrina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Megacephala_whelani	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.152188	0.197976	0.211122	0.184404	0.130526	0.0740899	0.0334602	0.01196	0.00337322	0.000749751	0.000131342	1.81573e-05	1.98521e-06	1.72163e-07	1.18845e-08	6.55639e-10	2.90328e-11	1.03674e-12	2.99998e-14	7.06965e-16	1.36368e-17	2.16409e-19	2.83992e-21	3.09742e-23	2.82181e-25	2.15786e-27	1.39178e-29	7.6069e-32	3.53931e-34	1.40808e-36	4.81057e-39	1.41721e-41	3.61573e-44	8.10458e-47	2.57027e-49	
N8	0.135809	0.181935	0.202762	0.186771	0.140697	0.0859453	0.0423281	0.0167506	0.00531825	0.00135464	0.000277142	4.56372e-05	6.06626e-06	6.53158e-07	5.71898e-08	4.08959e-09	2.39919e-10	1.16013e-11	4.64596e-13	1.54832e-14	4.31461e-16	1.01014e-17	1.99621e-19	3.34509e-21	4.77445e-23	5.82962e-25	6.11488e-27	5.53275e-29	4.33525e-31	2.95305e-33	1.75521e-35	9.13799e-38	4.19227e-40	1.76371e-42	1.23023e-44	
N9	0.115326	0.154843	0.17678	0.173576	0.146662	0.1064	0.0661314	0.0351713	0.0160039	0.00623558	0.00208375	0.000598527	0.000148161	3.17006e-05	5.88087e-06	9.48988e-07	1.33645e-07	1.64796e-08	1.7851e-09	1.70408e-10	1.43814e-11	1.07626e-12	7.16368e-14	4.25313e-15	2.25864e-16	1.07579e-17	4.60768e-19	1.77922e-20	6.21011e-22	1.96521e-23	5.66698e-25	1.50942e-26	3.89509e-28	1.15358e-29	6.75634e-31	
ADCACI_Cicindela_hybrida	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Ctenostoma_sp	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	0.039176	0.0687036	0.11109	0.153436	0.176224	0.166834	0.129828	0.0829903	0.043595	0.0188403	0.00671033	0.00197432	0.000481235	9.75009e-05	1.64813e-05	2.33376e-06	2.78008e-07	2.79842e-08	2.39098e-09	1.74185e-10	1.08686e-11	5.83442e-13	2.70626e-14	1.08927e-15	3.82019e-17	1.17207e-18	3.158e-20	7.50034e-22	1.57594e-23	2.94042e-25	4.89399e-27	7.32855e-29	1.01312e-30	1.42532e-32	3.67579e-34	
