NODE	13	14	15	16	17	18	
N1	0.00386522	0.996117	1.7589e-05	4.82157e-13	4.1124e-21	1.59732e-25	
N2	0.000138319	0.999861	4.09898e-07	4.85258e-15	1.03578e-23	1.30205e-29	
N3	7.35772e-05	0.99406	0.00586572	9.05464e-07	7.43323e-13	2.0143e-19	
N4	4.98163e-05	0.999559	0.000391392	4.24974e-10	7.22799e-17	4.3226e-24	
N5	0.000212881	0.99203	0.00775713	7.87126e-08	1.44592e-13	1.13764e-19	
POTETE_Blaps_sp	0	0	1	0	0	0	
N6	0.000255714	0.987547	0.0121967	1.23993e-07	2.51574e-13	2.03955e-19	
POTETE_Tribolium_brevicornis	0	0	1	0	0	0	
N7	0.000140102	0.999785	7.44226e-05	1.3475e-10	5.51205e-17	1.16761e-23	
POTETE_Tenebrio_molitor	0	1	0	0	0	0	
POTETE_Phaleria_sp	0	1	0	0	0	0	
N8	4.26331e-05	0.999952	5.62932e-06	1.66973e-12	1.09123e-19	1.81214e-27	
N9	0.000201884	0.999704	9.37884e-05	1.66961e-10	7.18684e-17	9.25169e-25	
POTETE_Tribolium_destructor	0	1	0	0	0	0	
N10	0.000338015	0.994503	0.00515926	4.29654e-08	7.94122e-14	6.97477e-20	
POTETE_Tribolium_anaphe	0	1	0	0	0	0	
POTETE_Tribolium_confusum	0	0	1	0	0	0	
N11	0.000134357	0.999695	0.000170855	5.98285e-11	3.66888e-18	6.46872e-26	
POTEPI_Erodius_orientalis	0	0	1	0	0	0	
N12	0.00019763	0.999704	9.85009e-05	1.16765e-10	3.10087e-17	9.17987e-25	
POTETE_Palorus_sp	0	1	0	0	0	0	
POTEDI_Gnathocerus_cornutus	0	1	0	0	0	0	
N13	7.36459e-06	0.131289	0.82527	0.0434324	5.28646e-07	8.69759e-13	
N14	3.42595e-07	0.0125541	0.732388	0.254898	0.000158925	3.88318e-10	
POTETE_Latheticus_oryzae	0	0	0	0	1	0	
N15	3.29629e-08	0.00166132	0.707795	0.290539	4.71758e-06	7.4082e-12	
N16	2.56902e-09	0.000211849	0.704489	0.29529	1.00414e-05	6.23838e-12	
POTETE_Tribolium_castaneum	0	0	1	0	0	0	
N17	1.49404e-10	1.47325e-05	0.192619	0.805614	0.00175298	3.43979e-09	
POTETE_Tribolium_audax	0	0	0	0	1	0	
POTETE_Tribolium_madens	0	0	0	1	0	0	
POTETE_Tribolium_freemani	0	0	0	1	0	0	
