NODE	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	
N1	1.37891e-09	5.98607e-08	7.46965e-07	5.21819e-06	2.58696e-05	0.000101491	0.000333455	0.000947816	0.00237867	0.00534477	0.0108643	0.0201433	0.0343009	0.0539659	0.0788571	0.107509	0.13727	0.164633	0.185819	0.197499	
N2	5.64919e-09	1.28396e-07	1.22126e-06	7.41762e-06	3.37775e-05	0.000124995	0.000393145	0.0010798	0.00263572	0.00578871	0.0115464	0.0210751	0.0354254	0.0551434	0.0798785	0.108137	0.137298	0.163923	0.184142	0.193366	
N3	5.64286e-06	4.98072e-05	0.000193155	0.000540998	0.00126734	0.00263568	0.00500709	0.00882333	0.0145544	0.0226081	0.0332135	0.046304	0.0614371	0.0777814	0.0941873	0.10933	0.12189	0.130732	0.135041	0.134399	
POCHCH_Cyrtonus_plumbeus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N4	6.95003e-06	6.24779e-05	0.000248557	0.000715761	0.00172053	0.00365331	0.0070363	0.0124645	0.0204724	0.031336	0.0448593	0.0602333	0.0760593	0.0905893	0.102147	0.109601	0.112696	0.112092	0.109062	0.104943	
POCHCH_Cyrtonus_puncticeps	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	5.70684e-08	6.41293e-07	3.52531e-06	1.48482e-05	5.35113e-05	0.000171097	0.000492355	0.00128378	0.00304471	0.00658623	0.0130259	0.0236122	0.0393389	0.0604283	0.08589	0.113404	0.139653	0.161015	0.174352	0.177631	
N6	5.66243e-08	6.36949e-07	3.52391e-06	1.50441e-05	5.527e-05	0.000180643	0.000531172	0.00141111	0.00339371	0.00739987	0.014653	0.0264063	0.0434319	0.0654413	0.0907616	0.116539	0.13946	0.156637	0.166215	0.167464	
POCHCH_Cyrtonus_arcasi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
POCHCH_Cyrtonus_pardoi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
N7	3.06498e-11	5.19153e-10	4.9256e-09	3.77701e-08	2.51098e-07	1.47315e-06	7.66305e-06	3.53666e-05	0.00014472	0.000524519	0.00168217	0.00477042	0.0119591	0.0265084	0.0519888	0.0903168	0.139177	0.190498	0.231785	0.2506	
POCHCH_Cyrtonus_contractus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
POCHCH_Cyrtonus_fairmairei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
POCHCH_Cyrtonus_elegans	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N8	1.21557e-06	1.15106e-05	4.94564e-05	0.000156369	0.000417048	0.000989474	0.00214062	0.00427834	0.00796084	0.0138602	0.0226598	0.0348835	0.0506822	0.0696339	0.0906305	0.111912	0.131275	0.146412	0.15533	0.156716	
N9	9.7848e-08	1.00449e-06	4.8904e-06	1.81088e-05	5.78348e-05	0.000166525	0.000440176	0.001077	0.00244916	0.0051873	0.0102433	0.0188668	0.0324143	0.051935	0.0775685	0.107931	0.139794	0.168365	0.188294	0.195186	
POCHCH_Cyrtonus_rotundatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
POCHCH_Cyrtonus_majoricensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
N10	1.41742e-05	0.000122533	0.000459492	0.00123041	0.00272937	0.00533325	0.00946174	0.0154995	0.0236894	0.0340213	0.0461541	0.0594063	0.0728355	0.0853954	0.0961292	0.104339	0.109676	0.112134	0.111942	0.109428	
N11	0.000137369	0.00111305	0.00377494	0.00889448	0.0170168	0.0282667	0.0421647	0.0575405	0.0726266	0.0853666	0.0938841	0.0969715	0.0944237	0.0870838	0.0765796	0.064859	0.0537039	0.044396	0.0376203	0.0335765	
POCHCH_Cyrtonus_dufouri	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Cyrtonus_cupreovirens	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N12	1.84306e-06	2.41493e-05	0.000157228	0.000754896	0.00290521	0.00917602	0.0239606	0.0518116	0.0927349	0.137253	0.167884	0.169762	0.142127	0.0987959	0.0572564	0.0278288	0.0114588	0.00410179	0.00139609	0.000608945	
POCHCH_Cyrtonus_ruficornis	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
POCHCH_Cyrtonus_cylindricus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
