NODE	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	
N1	0.201598	0.189544	0.167177	0.13804	0.106506	0.0766495	0.051365	0.0319993	0.0185034	0.00991666	0.00491907	0.00225555	0.000954933	0.0003729	0.000134188	4.44627e-05	1.35565e-05	3.80133e-06	9.79899e-07	2.32146e-07	5.05376e-08	1.011e-08	1.85894e-09	3.14336e-10	4.89303e-11	7.02451e-12	9.33098e-13	1.05379e-16	3.59263e-17	1.19838e-17	3.97913e-18	1.37884e-18	6.11817e-19	
N2	0.209953	0.191326	0.165309	0.134964	0.103745	0.074819	0.0504591	0.0317326	0.0185617	0.0100768	0.0050674	0.00235645	0.0010118	0.000400613	0.000146102	4.90315e-05	1.51298e-05	4.28993e-06	1.11715e-06	2.67093e-07	5.86135e-08	1.18051e-08	2.18207e-09	3.70207e-10	5.76602e-11	8.24686e-12	1.08358e-12	1.30884e-13	1.45579e-14	1.49943e-15	1.46226e-16	1.49298e-17	2.54411e-18	
N3	0.200423	0.183688	0.160603	0.133565	0.105296	0.078394	0.0549069	0.0360399	0.0220894	0.0126008	0.00667046	0.00326864	0.00147948	0.000617484	0.000237305	8.38835e-05	2.72505e-05	8.13104e-06	2.22753e-06	5.60165e-07	1.29302e-07	2.73984e-08	5.33057e-09	9.52568e-10	1.56424e-10	2.36211e-11	3.28372e-12	4.2108e-13	5.00105e-14	5.55271e-15	5.90916e-16	6.59169e-17	1.17798e-17	
N4	0.19952	0.183251	0.160825	0.134332	0.106278	0.0792215	0.055341	0.0360421	0.0217808	0.0121623	0.00625279	0.0029508	0.0012751	0.000503544	0.000181451	5.95962e-05	1.78268e-05	4.85406e-06	1.20283e-06	2.71242e-07	5.56705e-08	1.04026e-08	1.77049e-09	2.74615e-10	3.88442e-11	5.01466e-12	5.91432e-13	6.38207e-14	6.3192e-15	5.78377e-16	5.01056e-17	4.51388e-18	6.6432e-19	
N5	0.212105	0.193851	0.168208	0.137682	0.105472	0.0749893	0.0490833	0.0293581	0.015943	0.00781773	0.00344576	0.00136011	0.000479366	0.000150508	4.20235e-05	1.04211e-05	2.29325e-06	4.47604e-07	7.74747e-08	1.18928e-08	1.61959e-09	1.95769e-10	2.10184e-11	2.006e-12	1.70355e-13	1.28865e-14	8.69316e-16	5.23648e-17	2.821e-18	1.36328e-19	5.98299e-21	2.57008e-22	1.79853e-23	
N6	0.168749	0.158977	0.146485	0.130883	0.112189	0.0912299	0.0696511	0.0494814	0.0324733	0.0195758	0.0107932	0.00542534	0.00248055	0.00102991	0.000387892	0.000132429	4.09705e-05	1.14852e-05	2.91776e-06	6.71959e-07	1.40353e-07	2.66038e-08	4.57946e-09	7.16428e-10	1.01952e-10	1.32098e-11	1.56006e-12	1.68172e-13	1.65923e-14	1.50964e-15	1.30064e-16	1.17496e-17	1.71511e-18	
N7	0.100933	0.100489	0.102741	0.105699	0.106957	0.1043	0.0964547	0.0836109	0.0673888	0.0502253	0.0344894	0.0217689	0.0126097	0.00669677	0.00325899	0.00145294	0.000593398	0.000222048	7.61512e-05	2.39451e-05	6.90696e-06	1.82872e-06	4.44721e-07	9.94094e-08	2.04414e-08	3.87e-09	6.75251e-10	1.08736e-10	1.62047e-11	2.25323e-12	3.01331e-13	4.37853e-14	1.07067e-14	
N8	0.0361455	0.0452368	0.065122	0.0939667	0.124833	0.146333	0.148348	0.128829	0.0954172	0.0601762	0.0323189	0.0148012	0.00579303	0.00194323	0.000560537	0.000139551	3.01017e-05	5.64799e-06	9.25498e-07	1.32969e-07	1.68153e-08	1.87876e-09	1.8614e-10	1.64109e-11	1.29186e-12	9.10959e-14	5.77234e-15	3.29741e-16	1.7046e-17	8.02631e-19	3.50275e-20	1.52143e-21	1.05168e-22	
ADDYAG_Agabus_conspersus	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
