NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	
N1	3.6109e-10	2.16228e-09	1.92541e-08	1.69198e-07	1.34807e-06	9.41172e-06	5.6446e-05	0.000287156	0.00122874	0.00439604	0.0130904	0.0323277	0.0660182	0.111224	0.154304	0.176046	0.165038	0.127092	0.0804122	0.0418313	0.0179133	0.00632508	0.00184529	0.000445891	8.94854e-05	1.49604e-05	2.09031e-06	2.44922e-07	2.41512e-08	2.01161e-09	1.42076e-10	8.54469e-12	4.39798e-13	4.70907e-17	9.26166e-18	1.72067e-18	3.09298e-19	5.68379e-20	1.36528e-20	
N2	2.93358e-05	4.9232e-05	0.000106668	0.000253622	0.000605816	0.0013937	0.00302651	0.00614227	0.0115898	0.0202739	0.032824	0.0491353	0.0679595	0.0868091	0.102377	0.111447	0.11197	0.103818	0.0888323	0.0701477	0.0511255	0.0343957	0.0213644	0.0122546	0.00649309	0.00317894	0.00143863	0.000602046	0.000233085	8.3526e-05	2.77203e-05	8.52638e-06	2.43354e-06	6.4612e-07	1.60646e-07	3.81319e-08	9.14706e-09	2.58964e-09	1.19931e-09	
N3	7.40743e-09	2.28811e-08	1.0275e-07	4.9331e-07	2.28953e-06	9.88173e-06	3.89894e-05	0.000139451	0.000450034	0.00130675	0.00340747	0.00796813	0.0166912	0.0312924	0.0524675	0.0786278	0.105265	0.125846	0.134316	0.127957	0.108797	0.0825652	0.0559314	0.033829	0.0182741	0.0088202	0.00380573	0.00146888	0.000507506	0.000157107	4.36262e-05	1.08842e-05	2.44589e-06	4.9735e-07	9.23659e-08	1.59951e-08	2.71436e-09	5.14119e-10	1.58926e-10	
POCUBR_Notaris_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N4	3.97705e-09	1.15883e-08	5.37585e-08	2.7779e-07	1.39135e-06	6.43914e-06	2.70546e-05	0.000102423	0.000348022	0.00105888	0.00288008	0.00699428	0.0151506	0.0292488	0.0502895	0.076964	0.104794	0.1269	0.13663	0.130772	0.111258	0.0841399	0.056569	0.033818	0.0179821	0.00850792	0.00358351	0.00134446	0.000449612	0.000134133	3.57334e-05	8.51211e-06	1.81671e-06	3.48609e-07	6.05971e-08	9.72665e-09	1.52536e-09	2.77867e-10	9.1808e-11	
N5	4.90834e-10	1.8311e-09	1.075e-08	6.6761e-08	3.89617e-07	2.06631e-06	9.85299e-06	4.20576e-05	0.000160281	0.000544239	0.00164349	0.00440633	0.0104723	0.0220312	0.0409743	0.0672949	0.0975094	0.124563	0.14021	0.139022	0.121413	0.0934066	0.0633244	0.037852	0.0199647	0.00930061	0.00383115	0.00139728	0.000451866	0.000129777	3.31581e-05	7.5507e-06	1.53557e-06	2.79603e-07	4.57788e-08	6.81449e-09	9.57744e-10	1.46416e-10	3.90736e-11	
POCUDR_Rhynchophorus_ferrugineus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUDR_Cosmopolites_sordidus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	5.55058e-10	1.93058e-09	1.07381e-08	6.38805e-08	3.5838e-07	1.83285e-06	8.46215e-06	3.51412e-05	0.000130985	0.000437499	0.00130749	0.00349144	0.00831986	0.0176709	0.0334173	0.0562131	0.084044	0.111606	0.131571	0.137647	0.12777	0.10523	0.0769057	0.0498918	0.0287448	0.0147173	0.00670165	0.00271658	0.000981321	0.000316273	9.10622e-05	2.34559e-05	5.41374e-06	1.12197e-06	2.09606e-07	3.56971e-08	5.77323e-09	1.0327e-09	3.23252e-10	
POCUDR_Diocalandra_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	6.75074e-29	5.8419e-27	6.20002e-25	6.19456e-23	5.5579e-21	4.37874e-19	2.99035e-17	1.75304e-15	8.74072e-14	3.67053e-12	1.28404e-10	3.69547e-09	8.62412e-08	1.60459e-06	2.33307e-05	0.00025886	0.00213019	0.0125698	0.0511668	0.13802	0.239029	0.26308	0.1838	0.0816164	0.0232732	0.00439915	0.000573869	5.37083e-05	3.73041e-06	1.97861e-07	8.20808e-09	2.71739e-10	7.30395e-12	1.61819e-13	2.99808e-15	4.72451e-17	6.51359e-19	8.38034e-21	1.43457e-22	
POCUDR_Sphenophorus_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUDR_Metamasius_hemipterus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N8	5.58253e-05	0.000100506	0.000240468	0.000626957	0.0016047	0.00384867	0.00847506	0.0169761	0.0307897	0.0504402	0.0745309	0.0992457	0.119036	0.128565	0.125026	0.109485	0.0863535	0.061368	0.0393149	0.0227193	0.0118515	0.00558545	0.00238039	0.000918296	0.000321021	0.000101812	2.93293e-05	7.68398e-06	1.83326e-06	3.98854e-07	7.92517e-08	1.44067e-08	2.40151e-09	3.68411e-10	5.2369e-11	7.00215e-12	9.14504e-13	1.30485e-13	3.05967e-14	
N9	2.01532e-05	4.63767e-05	0.000152423	0.00053114	0.00172621	0.00499248	0.0126265	0.0277181	0.0526128	0.0861481	0.121495	0.147442	0.153904	0.138189	0.10679	0.0710962	0.0408335	0.0202673	0.00871105	0.00324961	0.00105477	0.000298672	7.39827e-05	1.60762e-05	3.0732e-06	5.18307e-07	7.73397e-08	1.02389e-08	1.20597e-09	1.26714e-10	1.19088e-11	1.00366e-12	7.60492e-14	5.19429e-15	3.20803e-16	1.80164e-17	9.36905e-19	4.94123e-20	4.60769e-21	
POCUBR_Echinocnemus_sp	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
