"rate","type"
0.0211799432617822,"fission"
0.0324575823443436,"fission"
0.0168805243898562,"fission"
0.0273400821900786,"fission"
0.0160198769760103,"fission"
0.0143484459770909,"fission"
0.0242138413969495,"fission"
0.0180038653214818,"fission"
0.0261390195949244,"fission"
0.0272032171145744,"fission"
0.0219080009162739,"fission"
0.0167874761102947,"fission"
0.0243193444774472,"fission"
0.0359439093538957,"fission"
0.0406743930496763,"fission"
0.0151057405956861,"fission"
0.0314190751140486,"fission"
0.0377972559747367,"fission"
0.0188578225462047,"fission"
0.0211841024099306,"fission"
0.0375030831292404,"fission"
0.0243368849542996,"fission"
0.0102219019286272,"fission"
0.0275104001032881,"fission"
0.0352153172065962,"fission"
0.0223190670946712,"fission"
0.0287836986893255,"fission"
0.0254842285190554,"fission"
0.0219016686931605,"fission"
0.0452381998047241,"fission"
0.0325497427370186,"fission"
0.0168427731701982,"fission"
0.0408480361579748,"fission"
0.0436336138682384,"fission"
0.0271827278031276,"fission"
0.0215524047774764,"fission"
0.0393021096845972,"fission"
0.0390846806969541,"fission"
0.0342394228304818,"fission"
0.0403991301674964,"fission"
0.03754358383321,"fission"
0.010413161559092,"fission"
0.0330305129035446,"fission"
0.0217867204149965,"fission"
0.0134421042986548,"fission"
0.0196915631122782,"fission"
0.03403144872833,"fission"
0.0400915584623952,"fission"
0.0258089626673477,"fission"
0.00620440226125604,"fission"
0.00239017831415159,"fission"
0.0234852319551513,"fission"
0.0366476062315753,"fission"
0.0309873881584044,"fission"
0.0244040797961073,"fission"
0.0314372064267126,"fission"
0.0469160581670091,"fission"
0.0438607444671169,"fission"
0.0438400108168661,"fission"
0.0285521210888184,"fission"
0.0435685604802681,"fission"
0.0102982859517625,"fission"
0.0154654909782152,"fission"
0.0290552406338818,"fission"
0.0293809435030331,"fission"
0.0280215241019492,"fission"
0.0313431125085361,"fission"
0.0211505474788021,"fission"
0.0363289183026977,"fission"
0.0164860874524773,"fission"
0.0439568697982253,"fission"
0.0152557906974613,"fission"
0.03358210058095,"fission"
0.0335389229875393,"fission"
0.0331497168346705,"fission"
0.0267654298211254,"fission"
0.01459791477964,"fission"
0.0270750381881718,"fission"
0.0250436564339965,"fission"
0.0350784914961608,"fission"
0.0139252200369143,"fission"
0.0172771217091753,"fission"
0.0145926973603782,"fission"
0.0328764087821889,"fission"
0.0275640203717892,"fission"
0.050900815109784,"fission"
0.0295326821078907,"fission"
0.0360785434431649,"fission"
0.0335322217896571,"fission"
0.039561966575843,"fission"
0.0150750128465375,"fission"
0.0318942433783786,"fission"
0.0104662159188133,"fission"
0.0221578580290893,"fission"
0.0329786373167339,"fission"
0.0319935265145512,"fission"
0.0394567113005675,"fission"
0.0236987905666517,"fission"
0.022284411580185,"fission"
0.0320808293602518,"fission"
0.0285227675530173,"fission"
0.0174548668316865,"fission"
0.0273222725930395,"fission"
0.0232166874868744,"fission"
0.0192571304204577,"fission"
0.0174619182984822,"fission"
0.0240475790967556,"fission"
0.0109854398139051,"fission"
0.0215017877424844,"fission"
0.0257865473578445,"fission"
0.0231841230030771,"fission"
0.0345524536121343,"fission"
0.0261492328922023,"fission"
0.0310656869423014,"fission"
0.0306459290957552,"fission"
0.0279423831239222,"fission"
0.0291460240418804,"fission"
0.0391517611608517,"fission"
0.0354572311531368,"fission"
0.0239533025591782,"fission"
0.00198507176714029,"fission"
0.024334072716613,"fission"
0.017496612972258,"fission"
0.010983441591567,"fission"
0.0121346038579326,"fission"
0.027802218912837,"fission"
0.0283607706724962,"fission"
0.0412272219233473,"fission"
0.0127653042648958,"fission"
0.0286008091122526,"fission"
0.0233842354809404,"fission"
0.020852106170686,"fission"
0.0297080435197316,"fission"
0.0289493520086049,"fission"
0.0199092050302364,"fission"
0.0487968564510976,"fission"
0.0371461346051107,"fission"
0.00895958922713884,"fission"
0.0428316789302985,"fission"
0.0205965080201514,"fission"
0.0227659569689699,"fission"
0.00787401182251309,"fission"
0.0279094073698149,"fission"
0.0325263806032764,"fission"
0.0218021488903975,"fission"
0.0271038131126191,"fission"
0.022206066622783,"fission"
0.0180938137729335,"fission"
0.0135528350673106,"fission"
0.042267418771282,"fission"
0.0284517053249516,"fission"
0.0320542811043679,"fission"
0.0206880330337454,"fission"
0.0387438401601541,"fission"
0.0423738043783736,"fission"
0.04450677876571,"fission"
0.0382788753377303,"fission"
0.00454594285284211,"fission"
0.027039857577172,"fission"
0.0373904220123111,"fission"
0.0261164451069671,"fission"
0.0362241210446038,"fission"
0.0280915848063265,"fission"
0.0312209621072654,"fission"
0.0328535679881914,"fission"
0.0321063324739459,"fission"
0.0265689572718222,"fission"
0.0173130098870452,"fission"
0.0446291789463689,"fission"
0.0263325901276325,"fission"
0.0256402035701707,"fission"
0.0420538865111785,"fission"
0.0393349110338189,"fission"
0.021527595034796,"fission"
0.0299861081353592,"fission"
0.0245558373818855,"fission"
0.0355613864023753,"fission"
0.0268786487232604,"fission"
0.02779170101705,"fission"
0.0353708234597944,"fission"
0.0117900226132716,"fission"
0.0149388659124841,"fission"
0.033989446868987,"fission"
0.0248010501880052,"fission"
0.0117455154853002,"fission"
0.0247324364770492,"fission"
0.0230443990611478,"fission"
0.0445467940558135,"fission"
0.022100708824024,"fission"
0.0182675205492836,"fission"
0.04307539072457,"fission"
0.0244176197395426,"fission"
0.0293574468158748,"fission"
0.0384879472652937,"fission"
0.030597422957937,"fission"
0.0401918508559359,"fission"
0.0400633064149224,"fission"
0.0233211964848867,"fission"
0.0370741513739766,"fission"
0.0364804637930405,"fission"
0.0225047663505809,"fission"
0.0173465933247294,"fission"
0.0107334443921033,"fission"
0.037750094599169,"fission"
0.0265863951534234,"fission"
0.0446818876415858,"fission"
0.0396756966238447,"fission"
0.0294476710585777,"fission"
0.0205885304845323,"fission"
0.0222888029766013,"fission"
0.0288430763767502,"fission"
0.038785404685299,"fission"
0.0297551431904193,"fission"
0.0467483391308985,"fission"
0.0234030629984445,"fission"
0.0241842025601824,"fission"
0.0263027329642528,"fission"
0.0329144028589651,"fission"
0.0259965396788722,"fission"
0.0446621775480883,"fission"
0.0309577181157458,"fission"
0.0172068754333893,"fission"
0.0493507028125809,"fission"
0.0170360829721333,"fission"
0.0509544589593387,"fission"
0.0415498658011456,"fission"
0.0240678516946686,"fission"
0.0217684650003857,"fission"
0.0384247785422311,"fission"
0.0211508608906479,"fission"
0.0429560250755773,"fission"
0.0410151667813463,"fission"
0.0368299696516692,"fission"
0.0203676483115276,"fission"
0.0370928172214348,"fission"
0.0332397780518198,"fission"
0.025812490291223,"fission"
0.018373142223021,"fission"
0.0329279628995637,"fission"
0.0334513179316321,"fission"
0.0429535011592544,"fission"
0.0237963459250593,"fission"
0.0254293194663494,"fission"
0.0362855925170626,"fission"
0.0434720355862975,"fission"
0.0265739133459867,"fission"
0.0204922367956752,"fission"
0.025717917355196,"fission"
0.0337367127520994,"fission"
0.0312372802573986,"fission"
0.0457903080794682,"fission"
0.0295184870733073,"fission"
0.0357573915310717,"fission"
0.035622797039939,"fission"
0.0168869483326834,"fission"
0.0289950338981423,"fission"
0.0166167913343691,"fission"
0.0172373284761192,"fission"
0.035485451320491,"fission"
0.053983437394008,"fission"
0.0374415411457372,"fission"
0.0404345924076469,"fission"
0.0209751595840032,"fission"
0.025030878140295,"fission"
0.024249702160654,"fission"
0.021980700203526,"fission"
0.0195015350322642,"fission"
0.042975197618467,"fission"
0.0408471921435232,"fission"
0.031584311540412,"fission"
0.0362668616321945,"fission"
0.0550926426450769,"fission"
0.0118248568909505,"fission"
0.0490673773869537,"fission"
0.0488558892550726,"fission"
0.0170780189511222,"fission"
0.0277989217043109,"fission"
0.028030081666622,"fission"
0.0247922589486882,"fission"
0.0295744723408959,"fission"
0.0211696995382727,"fission"
0.0286113355999418,"fission"
0.0229405385867353,"fission"
0.0513286303374711,"fission"
0.0568101200622962,"fission"
0.0607791275906601,"fission"
0.0331810877170428,"fission"
0.0362658986664859,"fission"
0.034827084973566,"fission"
0.0316419520479908,"fission"
0.0257185230761569,"fission"
0.0307729487792693,"fission"
0.0276676220339304,"fission"
0.0337534044635755,"fission"
0.0312754567951163,"fission"
0.0354897219120695,"fission"
0.0314860035100051,"fission"
0.0368821483399627,"fission"
0.00245856876126575,"fission"
0.0210627562400958,"fission"
0.013379555373755,"fission"
0.0292766938794489,"fission"
0.0393173279334265,"fission"
0.0228936008439996,"fission"
0.0232297308546813,"fission"
0.0404197766679168,"fission"
0.0391475996932045,"fission"
0.0235308585604536,"fission"
0.0221593667287052,"fission"
0.0156037685791516,"fission"
0.0235005192177484,"fission"
0.0341898952299664,"fission"
0.0243463957465499,"fission"
0.0217666956392239,"fission"
0.0264323785386251,"fission"
0.0332921846600166,"fission"
0.0349119683457818,"fission"
0.0361285864230398,"fission"
0.0368150467619813,"fission"
0.0208311148596938,"fission"
0.0240950297203727,"fission"
0.0402624627971032,"fission"
0.0353923389175751,"fission"
0.00588632903961386,"fission"
0.0289375632773022,"fission"
0.0215054390959929,"fission"
0.018073123034038,"fission"
0.0218841107006124,"fission"
0.0382378014443107,"fission"
0.0232789585126918,"fission"
0.0391784815974616,"fission"
0.0356269052981045,"fission"
0.0213511985011392,"fission"
0.0177115817841395,"fission"
0.0293402757778994,"fission"
0.0263748166237436,"fission"
0.0288198520060157,"fission"
0.0250131523343263,"fission"
0.027822296772987,"fission"
0.00666252872677997,"fission"
0.035802744302392,"fission"
0.0343579045285111,"fission"
0.023186910052926,"fission"
0.0378423442478473,"fission"
0.0416098162053774,"fission"
0.0317865922115962,"fission"
0.033848025123318,"fission"
0.0244137195414945,"fission"
0.0234063056531581,"fission"
0.0356016023731984,"fission"
0.027696946376471,"fission"
0.0299923256754803,"fission"
0.0333808303374567,"fission"
0.043706608599511,"fission"
0.046945727152986,"fission"
0.0366497299845539,"fission"
0.0131335035397921,"fission"
0.0320831056385944,"fission"
0.0201914205175517,"fission"
0.0186705853487301,"fission"
0.0359153114226418,"fission"
0.015179432444772,"fission"
0.0189078102166636,"fission"
0.0369159614583599,"fission"
0.0365010547266919,"fission"
0.0164413183368235,"fission"
0.0156790277121955,"fission"
0.0339376911167909,"fission"
0.0344862145053848,"fission"
0.0390465185817664,"fission"
0.0200039790645485,"fission"
0.0304599240468149,"fission"
0.0267454691891066,"fission"
0.0327159843061158,"fission"
0.0215584599474102,"fission"
0.0505514521704873,"fission"
0.0587014632137962,"fission"
0.0477513779555418,"fission"
0.0213710274660992,"fission"
0.0352675135491696,"fission"
0.0147130337248409,"fission"
0.0319299296768452,"fission"
0.038661438242741,"fission"
0.0288947300296788,"fission"
0.0236466614932074,"fission"
0.0219920074125261,"fission"
0.0250004295190666,"fission"
0.0264233927833724,"fission"
0.0352525515914342,"fission"
0.0226396642500384,"fission"
0.0391253099744066,"fission"
0.0365846829223752,"fission"
0.0423918806486625,"fission"
0.0385160498447591,"fission"
0.0217619251294306,"fission"
0.0264093788869491,"fission"
0.0339968853871912,"fission"
0.0449363247131801,"fission"
0.0204022954460951,"fission"
0.0191989946384661,"fission"
0.0519791702763673,"fission"
0.0254965157723259,"fission"
0.0462452174798566,"fission"
0.0459069621326727,"fission"
0.0309913773507132,"fission"
0.0335506338365909,"fission"
0.030509777936816,"fission"
0.0295814281851165,"fission"
0.0321337782608422,"fission"
0.0197526461305515,"fission"
0.0240050425606743,"fission"
0.0489588260343976,"fission"
0.0201876634578009,"fission"
0.0238181095944401,"fission"
0.0428429716027096,"fission"
0.0321176737413985,"fission"
0.0417275631182565,"fission"
0.040210071036347,"fission"
0.0290981868217496,"fission"
0.0413874293372454,"fission"
0.0491473129591352,"fission"
0.0435844633488004,"fission"
0.0176872944039375,"fission"
0.0226839587157883,"fission"
0.0396220964510482,"fission"
0.0357961601872926,"fission"
0.0220858517529798,"fission"
0.0431715833378666,"fission"
0.0423360448397949,"fission"
0.0349610812172801,"fission"
0.0291041028253594,"fission"
0.0259934016205103,"fission"
0.0548369166780063,"fission"
0.0259651080867929,"fission"
0.0363288691425672,"fission"
0.0160964220976511,"fission"
0.0123648642591966,"fission"
0.0209603874685943,"fission"
0.0412338350228068,"fission"
0.0414028436787121,"fission"
0.0431776398653137,"fission"
0.0127473621857262,"fission"
0.0460751285612779,"fission"
0.0391848972171242,"fission"
0.0276110172007458,"fission"
0.0409328632485062,"fission"
0.0528009059448406,"fission"
0.0428335385913801,"fission"
0.0312817986485366,"fission"
0.0539204049448661,"fission"
0.0434105505964615,"fission"
0.0220003526186281,"fission"
0.0511862824740198,"fission"
0.0533640674301083,"fission"
0.052484194386963,"fission"
0.028202992460004,"fission"
0.0123378061116231,"fission"
0.0277542314144601,"fission"
0.0366903422237242,"fission"
0.0388997528259129,"fission"
0.0356382550352089,"fission"
0.0255190679510119,"fission"
0.0402037951134061,"fission"
0.0346172141104597,"fission"
0.022780890149416,"fission"
0.0263721142453588,"fission"
0.016609557992506,"fission"
0.0659312123362009,"fission"
0.055788615382578,"fission"
0.0167979470982083,"fission"
0.0188299206514137,"fission"
0.0354638096372577,"fission"
0.0263155760092575,"fission"
0.025062567264293,"fission"
0.0296290312107689,"fission"
0.0376381986828007,"fission"
0.0374596187391542,"fission"
0.0199625048534483,"fission"
0.0284120296808412,"fission"
0.0400798873752233,"fission"
0.0245696098873147,"fission"
0.0108908508904969,"fission"
0.00864971034686638,"fission"
0.0230614227258334,"fission"
0.0338697892692773,"fission"
0.037024502301449,"fission"
0.0234336304022549,"fission"
0.0435699662576596,"fission"
0.035597086380828,"fission"
0.0323966777730634,"fission"
0.03672311860163,"fission"
0.0301928719873658,"fission"
0.0354755088196606,"fission"
0.015622433388338,"fission"
0.0409062570344719,"fission"
0.0353589619829595,"fission"
0.0370108328879333,"fission"
0.0114219849312217,"fission"
0.0148632335599833,"fission"
0.0136468268534848,"fission"
0.0160380384422137,"fission"
0.0166542765882978,"fission"
0.0408741206989955,"fission"
0.0160414527668593,"fission"
0.0264529702205969,"fission"
0.0100952046755968,"fission"
0.0246467239508582,"fission"
0.040553643199468,"fission"
0.0311585993924397,"fission"
0.0276974084571874,"fission"
0.0270706292855367,"fission"
0.0159727816193928,"fission"
0.0142084840808267,"fission"
0.0180858959104608,"fission"
0.0219418843618829,"fission"
0.0231322608693642,"fission"
0.0391126709280489,"fission"
0.0205120196751987,"fission"
0.0325527922870091,"fission"
0.0242886870363584,"fission"
0.0272607464251148,"fission"
0.021379027253575,"fission"
0.0421002119833717,"fission"
0.0307208646444533,"fission"
0.0142893562304815,"fission"
0.025884650611721,"fission"
0.0163528118098483,"fission"
0.0251231632506444,"fission"
0.0384004622166554,"fission"
0.0083219104976597,"fission"
0.0431513936003957,"fission"
0.0329175672987367,"fission"
0.0234154986163524,"fission"
0.0161989363665185,"fission"
0.0203878647668597,"fission"
0.0142675825374178,"fission"
0.0169920489538078,"fission"
0.0266620984849405,"fission"
0.0195315939515406,"fission"
0.0244514619266679,"fission"
0.0158383645831976,"fission"
0.037996042807673,"fission"
0.0411491627362202,"fission"
0.0181899594304377,"fission"
0.0183704463338941,"fission"
0.0397638646539734,"fission"
0.0228548965847898,"fission"
0.0240858744458749,"fission"
0.0309574770639556,"fission"
0.0195612222227253,"fission"
0.0306318623061148,"fission"
0.0164180681167774,"fission"
0.00498697729143992,"fission"
0.0350819581043364,"fission"
0.0206823279379321,"fission"
0.0260151959469336,"fission"
0.0212510693772991,"fission"
0.0306800722016934,"fission"
0.0345336204963146,"fission"
0.0247236611755128,"fission"
0.0250378288147739,"fission"
0.0154528113361884,"fission"
0.0251689874448565,"fission"
0.0158158936959407,"fission"
0.0400032271020675,"fission"
0.0385389488279657,"fission"
0.0211018674065399,"fission"
0.0236673253566079,"fission"
0.0228098332778511,"fission"
0.021708386813133,"fission"
0.0387049744259431,"fission"
0.0222081204220402,"fission"
0.0157593784818235,"fission"
0.0283577186050325,"fission"
0.0258466622600894,"fission"
0.02494053564021,"fission"
0.036445418993077,"fission"
0.015431912321745,"fission"
0.021155416864856,"fission"
0.0423443557714269,"fission"
0.0343834823324922,"fission"
0.0340228662509828,"fission"
0.0347088392599187,"fission"
0.024648978610254,"fission"
0.0352932367333463,"fission"
0.0333400220824099,"fission"
0.0408711116423705,"fission"
0.0289406557266066,"fission"
0.0186265112553641,"fission"
0.0213618538670809,"fission"
0.00697441804154705,"fission"
0.0233364781689472,"fission"
0.0209164032353429,"fission"
0.0207841000401652,"fission"
0.00391463979810087,"fission"
0.014048150893369,"fission"
0.0205120193346167,"fission"
0.0173047588761869,"fission"
0.0187795807161193,"fission"
0.0118557943368446,"fission"
0.00972045402952384,"fission"
0.0216947207114342,"fission"
0.0171764472663143,"fission"
0.0073496761521407,"fission"
0.0178413618940555,"fission"
0.0211647296509982,"fission"
0.0105802653899912,"fission"
0.0103472703790534,"fission"
0.00642105273812837,"fission"
0.012953233496411,"fission"
0.0204369171584862,"fission"
0.0142916276659972,"fission"
0.00977530108238254,"fission"
0.0359137943309416,"fission"
0.0296501820806086,"fission"
0.0144713302916968,"fission"
0.0303931544529996,"fission"
0.0157610188651611,"fission"
0.0213644224454773,"fission"
0.017324736232402,"fission"
0.0194548132961763,"fission"
0.0263913114891242,"fission"
0.0213881418336161,"fission"
0.0226998975839606,"fission"
0.0195154278614502,"fission"
0.00661772730251636,"fission"
0.017364008413047,"fission"
0.0227361191453716,"fission"
0.0222837793088639,"fission"
0.0241094918585022,"fission"
0.0197939544596484,"fission"
0.0145812923022389,"fission"
0.0153585790738548,"fission"
0.0208098067139563,"fission"
0.0191486447094465,"fission"
0.007375848869939,"fission"
0.0427102176319443,"fission"
0.0244051190428432,"fission"
0.0205339605252371,"fission"
0.0199931395591847,"fission"
0.0308660869459008,"fission"
0.0197362941012677,"fission"
0.0141700068862381,"fission"
0.0167366193205057,"fission"
0.0185368027460562,"fission"
0.00989304475360905,"fission"
0.0119706120953749,"fission"
0.0101404761952016,"fission"
0.0181472844466505,"fission"
0.00403962635946797,"fission"
0.0341308659137358,"fission"
0.0110179026923612,"fission"
0.00869266474225286,"fission"
0.00962032057439071,"fission"
0.00826420457113962,"fission"
0.0327711720152441,"fission"
0.0265219061676397,"fission"
0.0249802258447753,"fission"
0.0196859078147964,"fission"
0.00701382346160359,"fission"
0.0238873477637986,"fission"
0.0145015020809815,"fission"
0.0143918236960204,"fission"
0.00899112340160373,"fission"
0.0202545763910908,"fission"
0.026217486800389,"fission"
0.00914837002641678,"fission"
0.010507059733148,"fission"
0.0143683418818342,"fission"
0.0180008459689554,"fission"
-0.00501707344031384,"fission"
0.0176362722159515,"fission"
0.0100920564570693,"fission"
0.00648087250369734,"fission"
0.015402122647323,"fission"
0.0100715893540907,"fission"
0.0157149564315298,"fission"
0.0239974147065402,"fission"
0.0245197663426625,"fission"
0.0241707472316746,"fission"
0.0171993333270071,"fission"
0.0168126696161132,"fission"
0.0102545994011254,"fission"
0.0127579560422755,"fission"
0.00956021920074532,"fission"
0.0239244732337383,"fission"
0.0208514098868048,"fission"
0.00917207635067284,"fission"
0.00851903378786861,"fission"
0.016580904631221,"fission"
0.0277964650429257,"fission"
0.0226255305330908,"fission"
0.0212872039846918,"fission"
0.0203201404942962,"fission"
0.0203351111966086,"fission"
0.0317259037669272,"fission"
0.0332804757339294,"fission"
0.0168058919135737,"fission"
0.00411661925377121,"fission"
0.0237089437944925,"fission"
0.026153135737107,"fission"
0.0251856603413285,"fission"
0.0239540678941822,"fission"
0.0259106215687418,"fission"
0.0273784673025793,"fission"
0.0330245355250563,"fission"
0.00944094748730487,"fission"
0.00334800231111302,"fission"
0.0382796798767092,"fission"
0.0364336394414023,"fission"
0.0147879695630064,"fission"
0.0355305137301157,"fission"
0.0173165439936235,"fission"
0.0204657749664583,"fission"
0.0312927380292684,"fission"
0.0238612507664553,"fission"
0.0181144216825921,"fission"
0.0295993299066891,"fission"
0.0218725788807187,"fission"
0.0257517482579479,"fission"
0.0303074787292789,"fission"
0.032270350107934,"fission"
0.035185560747432,"fission"
0.0167139684827932,"fission"
0.0293936272951152,"fission"
0.00651212420495525,"fission"
0.00482257090081878,"fission"
0.00600372774253879,"fission"
0.0293829805389366,"fission"
0.0330515703152622,"fission"
0.0371906876243497,"fission"
0.0219987014050673,"fission"
0.029644861301847,"fission"
0.0193081520023008,"fission"
0.0300041675738556,"fission"
0.0250197299532685,"fission"
0.026269489605355,"fission"
0.0175868094005205,"fission"
0.0148339874112264,"fission"
0.0289163436580758,"fission"
0.017575106198088,"fission"
0.0283419558881512,"fission"
0.0252968483832606,"fission"
0.0181319875155728,"fission"
0.0182540204748909,"fission"
0.0227943372766739,"fission"
0.0186942333156182,"fission"
0.0314407513939412,"fission"
0.0337858829909491,"fission"
0.0367721765424721,"fission"
0.0327473822786275,"fission"
0.0220296312591172,"fission"
0.0335412952424582,"fission"
0.0168871100412619,"fission"
0.0368375429412935,"fission"
0.0451184228198833,"fission"
0.0391441667117847,"fission"
0.029093768509181,"fission"
0.0280919870232425,"fission"
0.0221222396194307,"fission"
0.0308307197447142,"fission"
0.0348464153843677,"fission"
0.00428848433200908,"fission"
0.0188254042504321,"fission"
0.0166762055901614,"fission"
0.0277087731038211,"fission"
0.0225951807034374,"fission"
0.0167439827686847,"fission"
0.0218433196367234,"fission"
0.0213621199922761,"fission"
0.00985358367296859,"fission"
0.0106985348607883,"fission"
0.0235080142049993,"fission"
0.0191839831073865,"fission"
0.0190110939031701,"fission"
0.0290260101298829,"fission"
0.032935811140619,"fission"
0.0135335420625214,"fission"
0.0250850884579453,"fission"
0.0201031388402435,"fission"
0.0174893323073883,"fission"
0.0208861560398318,"fission"
0.0291894196909619,"fission"
0.0150113532804262,"fission"
0.0205183653025442,"fission"
0.0230470800028929,"fission"
0.0100737821525442,"fission"
0.0254971064519622,"fission"
0.0130567042736146,"fission"
0.0214774427496685,"fission"
0.0194611510637488,"fission"
0.0336355429224961,"fission"
0.0102247504923971,"fission"
0.0333807096908828,"fission"
0.0411584179369483,"fission"
0.0145713840796548,"fission"
0.0300638885463582,"fission"
0.0208657472126465,"fission"
0.0214183829231669,"fission"
0.0270334525071023,"fission"
0.0199667629694536,"fission"
0.0187816522748642,"fission"
0.0329878927864752,"fission"
0.023107597558388,"fission"
0.0555631805189208,"fission"
0.0316184110458493,"fission"
0.0239699033966149,"fission"
0.0211111663848982,"fission"
0.03041320048497,"fission"
0.0198443108085058,"fission"
0.0263767241487267,"fission"
0.0249760032273514,"fission"
0.0201403415857131,"fission"
0.028477958149827,"fission"
0.0355002853848427,"fission"
0.0253701340881491,"fission"
0.0143112842021902,"fission"
0.0450794085235078,"fission"
0.0415879964240111,"fission"
0.0475592972067452,"fission"
0.0124959998653009,"fission"
0.0145356592599065,"fission"
0.00893796058247378,"fission"
0.0250227047075085,"fission"
0.0250673312232564,"fission"
0.0137672450814708,"fission"
0.00598583190355733,"fission"
0.0187431704645605,"fission"
0.0128179975622451,"fission"
0.00658920585129209,"fission"
0.0157140326247028,"fission"
0.0392333699879805,"fission"
0.00541346264367664,"fission"
0.0205216320597266,"fission"
0.0126453772059913,"fission"
0.00888022683390726,"fission"
0.0279392448207264,"fission"
0.0252968496245315,"fission"
0.0217897513982837,"fission"
0.0285748656147065,"fission"
0.0217042938738843,"fission"
0.0234087055560219,"fission"
0.0214111858612366,"fission"
0.0241111681856914,"fission"
0.019928502818856,"fission"
0.0330356461444117,"fission"
0.00890402622118965,"fission"
0.0180754541973304,"fission"
0.0315448296344794,"fission"
0.0349476248360054,"fission"
0.00540627522490511,"fission"
0.0252135274490479,"fission"
-0.00315692741789847,"fission"
0.0401630829320538,"fission"
0.0507696497640358,"fission"
0.00628852417138616,"fission"
0.0277168236419918,"fission"
0.0268631386603218,"fission"
0.0258710410429001,"fission"
0.0252060641294105,"fission"
0.0352067411180048,"fission"
0.0311047822569865,"fission"
0.00464058026792938,"fission"
0.0408265074503232,"fission"
0.0435661811381598,"fission"
0.0182219480963851,"fission"
0.0295640523083033,"fission"
0.0238472775831938,"fission"
0.0182231954373069,"fission"
0.00504189035747987,"fission"
0.0423368758484633,"fission"
0.0367710411494689,"fission"
0.0307752444510696,"fission"
0.0240996542264784,"fission"
0.00925642203025905,"fission"
0.0415751032595164,"fission"
0.0343911253794007,"fission"
0.0224301414934706,"fission"
0.0221698326835917,"fission"
0.0306577374345233,"fission"
0.0253437850225656,"fission"
0.0191113569124893,"fission"
0.0222270038770602,"fission"
0.0244341291163731,"fission"
0.0401040656668834,"fission"
0.0360176346796889,"fission"
0.0240177538616259,"fission"
0.0193338093013573,"fission"
0.0273570527166044,"fission"
0.0191418779998964,"fission"
0.00585798385829253,"fission"
-0.00274677145759265,"fission"
-0.00564024461535702,"fission"
0.0264135512660276,"fission"
0.0230982637733968,"fission"
