NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	
N1	0.000359843	0.000589828	0.00129433	0.00314282	0.00752851	0.0167556	0.0335831	0.059592	0.0926889	0.125582	0.147602	0.150062	0.131702	0.0996407	0.064922	0.0364084	0.017569	0.00729499	0.00260695	0.000802163	0.00021266	4.86129e-05	9.59115e-06	1.635e-06	2.41111e-07	3.07997e-08	3.4129e-09	3.28552e-10	2.7522e-11	2.00945e-12	1.30905e-16	3.09116e-17	6.83319e-18	1.41542e-18	2.75011e-19	5.0174e-20	8.60521e-21	1.38907e-21	2.11342e-22	3.03801e-23	4.16522e-24	5.80179e-25	1.22799e-25	
N2	0.00120749	0.00191406	0.00367195	0.00734631	0.0142626	0.0259716	0.0435686	0.0666249	0.0922484	0.115125	0.129091	0.129773	0.116781	0.0939796	0.0675966	0.0434472	0.024957	0.0128168	0.00588818	0.00242186	0.000892703	0.000295216	8.76986e-05	2.34344e-05	5.64098e-06	1.22507e-06	2.40419e-07	4.27079e-08	6.87918e-09	1.00659e-09	1.34059e-10	1.62841e-11	1.80817e-12	1.83994e-13	1.72064e-14	1.48367e-15	1.1843e-16	8.79282e-18	6.10641e-19	3.99312e-20	2.48141e-21	1.51717e-22	1.30615e-23	
POCHCA_Agroiconota_propinqua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N3	0.00951792	0.0127903	0.0193148	0.0298538	0.0448284	0.0636772	0.0843106	0.103103	0.115741	0.118761	0.111052	0.0944336	0.0729202	0.0510824	0.0324445	0.0186779	0.00974542	0.00460905	0.00197641	0.000768734	0.000271351	8.69785e-05	2.5335e-05	6.71117e-06	1.61811e-06	3.55421e-07	7.11895e-08	1.30154e-08	2.17429e-09	3.32244e-10	4.64887e-11	5.9631e-12	7.01971e-13	7.59248e-14	7.55378e-15	6.92089e-16	5.84633e-17	4.55884e-18	3.28646e-19	2.19789e-20	1.38643e-21	9.15191e-23	1.13609e-23	
N4	0.00965196	0.0135418	0.0217464	0.0356912	0.0561661	0.0818941	0.108452	0.128828	0.13616	0.127374	0.105114	0.0763714	0.0488044	0.0274237	0.0135536	0.00589599	0.00225989	0.000764235	0.000228373	6.04067e-05	1.41694e-05	2.95317e-06	5.47992e-07	9.07201e-08	1.34272e-08	1.78047e-09	2.11963e-10	2.27023e-11	2.1921e-12	1.91212e-13	1.50972e-14	1.08109e-15	7.03462e-17	4.1672e-18	2.25149e-19	1.11145e-20	5.02201e-22	2.08084e-23	7.92607e-25	2.79161e-26	9.29285e-28	3.22204e-29	1.85099e-30	
N5	0.00462194	0.00745637	0.0142753	0.0275713	0.0498381	0.0811811	0.11651	0.145194	0.155581	0.142399	0.11083	0.0731376	0.0408478	0.0192901	0.00770047	0.00259922	0.000742377	0.000179616	3.68656e-05	6.42968e-06	9.54732e-07	1.20952e-07	1.31027e-08	1.21664e-09	9.70731e-11	6.67231e-12	3.96122e-13	2.0366e-14	9.09205e-16	3.53392e-17	1.19907e-18	3.56105e-20	9.28086e-22	2.12814e-23	4.30449e-25	7.69906e-27	1.22072e-28	1.71991e-30	2.15842e-32	2.41875e-34	2.43156e-36	2.27179e-38	3.22781e-40	
N6	0.00315695	0.0054382	0.0111814	0.0229299	0.0435819	0.0741352	0.110572	0.142674	0.15781	0.14868	0.118789	0.0802441	0.0457439	0.0219828	0.00890229	0.00303863	0.000874793	0.000212642	4.37041e-05	7.60795e-06	1.12391e-06	1.41205e-07	1.5123e-08	1.38409e-09	1.08533e-10	7.3111e-12	4.24252e-13	2.12664e-14	9.23458e-16	3.48355e-17	1.14482e-18	3.28688e-20	8.26756e-22	1.8269e-23	3.55618e-25	6.11426e-27	9.30989e-29	1.25871e-30	1.51531e-32	1.63074e-34	1.58562e-36	1.46465e-38	1.97395e-40	
POCHCR_Pachybrachis_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.0012998	0.00230251	0.00516014	0.0119246	0.025733	0.0495884	0.0834693	0.121216	0.150707	0.159605	0.143486	0.109256	0.0703679	0.0383111	0.0176315	0.00686251	0.00226107	0.000631467	0.00014973	3.02007e-05	5.19297e-06	7.63005e-07	9.60383e-08	1.03829e-08	9.66813e-10	7.77582e-11	5.41727e-12	3.27877e-13	1.72905e-14	7.96784e-16	3.21792e-17	1.14226e-18	3.57392e-20	9.88406e-22	2.42288e-23	5.27846e-25	1.02473e-26	1.7773e-28	2.76104e-30	3.85307e-32	4.86228e-34	5.80813e-36	1.08293e-37	
