NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	
N1	0.123945	0.153299	0.18234	0.184311	0.153069	0.104024	0.0580167	0.0266515	0.0101154	0.00318001	0.000829868	0.000180136	3.259e-05	4.9248e-06	6.23038e-07	6.61551e-08	5.91224e-09	4.46104e-10	2.85191e-11	1.55085e-12	7.8549e-17	1.56932e-17	2.91506e-18	5.05349e-19	8.21404e-20	1.259e-20	1.83241e-21	2.55357e-22	3.43893e-23	4.51782e-24	5.83704e-25	7.45611e-26	9.4315e-27	1.1838e-27	1.73739e-28	
N2	0.00197122	0.00396971	0.00842175	0.016839	0.0305715	0.0499261	0.0732911	0.0968777	0.115554	0.124637	0.121798	0.108027	0.0871002	0.0639406	0.0428012	0.0261644	0.0146291	0.00749353	0.00352289	0.00152309	0.000606978	0.000223578	7.63719e-05	2.42922e-05	7.23184e-06	2.02801e-06	5.40028e-07	1.37901e-07	3.41662e-08	8.32037e-09	2.01757e-09	4.92389e-10	1.21725e-10	3.0789e-11	9.815e-12	
ADCACI_Omus_californicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N3	2.16036e-17	2.44614e-16	3.265e-15	4.00682e-14	4.46531e-13	4.52348e-12	4.16785e-11	3.49181e-10	2.65765e-09	1.83516e-08	1.14776e-07	6.48922e-07	3.30959e-06	1.51914e-05	6.26061e-05	0.000231062	0.000761732	0.0022371	0.00583741	0.0134976	0.0275853	0.0497085	0.0788049	0.109704	0.133904	0.143177	0.134089	0.110084	0.0794196	0.0506152	0.0288248	0.0150721	0.00774269	0.00457562	0.00404691	
ADCACI_Amblycheila_baroni	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
ADCACI_Mantichora_amygdaloides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
N4	0.154967	0.191317	0.198095	0.173933	0.129254	0.080966	0.0426447	0.018871	0.00701889	0.00219665	0.000579352	0.000129012	2.43089e-05	3.88502e-06	5.28031e-07	6.12055e-08	6.0685e-09	5.1627e-10	3.78047e-11	2.39008e-12	1.30799e-13	6.20668e-15	2.5554e-16	9.12779e-18	2.82827e-19	7.60804e-21	1.78314e-22	3.68813e-24	7.05882e-26	1.46878e-27	4.51065e-29	2.1705e-30	1.30747e-31	9.63809e-33	1.36565e-33	
N5	0.183445	0.217586	0.210217	0.168658	0.11281	0.0627695	0.0289395	0.0110132	0.00344921	0.000887309	0.000187317	3.24498e-05	4.61623e-06	5.3998e-07	5.20332e-08	4.13971e-09	2.72625e-10	1.49041e-11	6.78443e-13	2.57984e-14	8.2224e-16	2.20408e-17	4.98658e-19	9.55574e-21	1.55654e-22	2.16289e-24	2.57292e-26	2.62943e-28	2.31655e-30	1.76544e-32	1.16775e-34	6.72633e-37	3.38741e-39	1.52621e-41	1.06495e-43	
N6	0.159477	0.195418	0.199445	0.172085	0.125983	0.0782397	0.0411666	0.0183296	0.00690151	0.0021972	0.00059176	0.000134968	2.61093e-05	4.29236e-06	6.0108e-07	7.18828e-08	7.36181e-09	6.47574e-10	4.90755e-11	3.21414e-12	1.82499e-13	9.01207e-15	3.88264e-16	1.46394e-17	4.84564e-19	1.41229e-20	3.63531e-22	8.28868e-24	1.67915e-25	3.03319e-27	4.91239e-29	7.21896e-31	9.95e-33	1.41851e-34	3.42738e-36	
