NODE	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	
N1	0.0813019	0.0808344	0.0798666	0.0783599	0.0762789	0.0736059	0.0703565	0.0665937	0.062436	0.0580567	0.0536724	0.0495233	0.0458485	0.0428649	0.0407523	0.0396481	
N2	0.10443	0.100646	0.0978531	0.0952343	0.0919051	0.0871326	0.080525	0.0721371	0.0624526	0.0522479	0.0423829	0.0335959	0.0263696	0.0209022	0.0171672	0.0150188	
N3	0.0936012	0.0912217	0.0905049	0.0903806	0.0896677	0.0873387	0.0827548	0.0758096	0.0669326	0.056952	0.0468634	0.0375847	0.0297756	0.023771	0.0196241	0.0172174	
N4	0.0639413	0.0637729	0.0660558	0.0698862	0.0741897	0.0778535	0.079889	0.0795985	0.0767033	0.0713902	0.0642588	0.0561824	0.0481261	0.0409725	0.0353941	0.0317856	
POCOCO_Epilachna_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
N5	0.00206583	0.00283629	0.0047828	0.00853983	0.0149464	0.024775	0.0383271	0.0550354	0.0733101	0.0908195	0.105174	0.114719	0.119032	0.118885	0.115732	0.111019	
N6	2.35011e-05	5.33886e-05	0.000164254	0.000518513	0.00153624	0.00412546	0.00987915	0.0209309	0.0391253	0.0645954	0.0946441	0.124134	0.147619	0.161832	0.16668	0.164139	
POCOCO_Sumnius_sp	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N7	1.24008e-08	7.04649e-08	5.88485e-07	4.71067e-06	3.27909e-05	0.000191586	0.00092312	0.00363194	0.0116073	0.0300915	0.0634673	0.109822	0.158368	0.19516	0.21287	0.21383	
N8	1.53149e-09	1.06605e-08	1.24852e-07	1.37169e-06	1.25501e-05	9.29345e-05	0.00055032	0.00258593	0.00959185	0.0280065	0.064388	0.117088	0.170324	0.202938	0.207527	0.196894	
POCOST_Prodilis_sp	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
POCOMI_Microweisea_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
POCOSC_Cryptognatha_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
N9	8.04071e-05	0.00019971	0.00070807	0.00250596	0.00788655	0.0211889	0.0476395	0.0885549	0.135065	0.168337	0.17134	0.143008	0.0991755	0.0592225	0.0334016	0.0216854	
POCOOR_Cryptolaemus_montrouzieri	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
POCOCO_Chnoodes_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
N10	0.197137	0.18029	0.158039	0.132309	0.105359	0.0794656	0.0565446	0.0378288	0.0237323	0.0139411	0.00767085	0.00396938	0.00195612	0.000949177	0.000491109	0.000315865	
