NODE	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	
N1	3.49276e-14	1.59261e-10	3.46082e-07	0.000250752	0.0419135	0.783044	0.174351	0.000440091	9.56079e-08	4.0961e-12	1.12376e-18	2.51758e-21	3.82206e-24	4.17011e-27	3.41487e-30	2.16962e-33	1.09775e-36	4.5172e-40	1.6878e-43	
N2	2.49043e-16	1.94902e-12	7.47608e-09	1.0786e-05	0.00431459	0.272074	0.688648	0.0348784	7.42866e-05	2.3068e-08	2.10579e-12	7.73776e-17	1.25009e-21	9.00965e-27	2.02607e-31	3.46045e-34	5.48056e-37	7.01961e-40	8.16321e-43	
N3	8.12995e-12	4.2602e-09	1.42375e-06	0.000229514	0.0146194	0.262136	0.623622	0.0965514	0.00281842	2.13139e-05	5.7561e-08	6.9387e-11	4.33974e-14	1.56488e-17	3.51389e-21	5.20842e-25	5.33313e-29	3.92355e-33	2.79728e-37	
N4	2.38369e-10	5.79284e-08	9.51979e-06	0.000789078	0.0274507	0.297871	0.578039	0.0928164	0.00299417	3.07702e-05	1.32585e-07	2.85483e-10	3.46155e-13	2.57501e-16	1.25289e-19	4.18931e-23	1.00112e-26	1.76874e-30	3.25173e-34	
POSCAP_Ataenius_sp	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
POSCAP_Psammodius_sp	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
POSCHY_Hybosorus_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N5	4.40375e-17	5.23647e-13	2.99978e-09	6.14415e-06	0.00325062	0.248433	0.708577	0.039644	8.91497e-05	2.2291e-08	1.42354e-12	3.3352e-17	3.42898e-22	1.69658e-27	4.34892e-33	1.99526e-38	3.5147e-42	6.91609e-46	1.16617e-49	
N6	3.19179e-15	8.50347e-12	1.3335e-08	9.64067e-06	0.00254017	0.158116	0.812548	0.0266773	0.000108721	1.16097e-07	4.70735e-11	8.98389e-15	9.25784e-19	5.65878e-23	2.19501e-27	5.6819e-32	1.01995e-36	1.3085e-41	1.41366e-46	
N7	3.81103e-21	2.56814e-16	7.59819e-12	8.23678e-08	0.000242275	0.0979299	0.885973	0.015845	1.01507e-05	9.62758e-10	2.44877e-14	2.20551e-19	8.13964e-25	1.33571e-30	1.34569e-35	3.66554e-39	7.66608e-43	5.26255e-46	8.16031e-47	
N8	6.73826e-24	2.03429e-18	2.51714e-13	1.03322e-08	9.45615e-05	0.0848409	0.898488	0.0165723	4.47397e-06	7.49628e-11	2.81701e-16	3.59277e-22	1.77713e-28	3.49876e-35	4.56437e-42	4.11099e-46	8.36477e-47	8.28975e-47	8.28965e-47	
N9	8.87914e-19	1.53992e-14	1.30724e-10	4.44766e-07	0.000488499	0.101365	0.879796	0.0183327	1.77596e-05	3.52855e-09	2.40178e-13	6.73355e-18	8.54436e-23	5.03076e-28	1.07682e-33	4.24849e-39	2.72799e-42	1.18424e-42	4.24805e-43	
POSCAP_Aphodius_rufus	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
N10	6.07109e-17	3.94601e-13	1.39622e-09	2.13429e-06	0.00109376	0.117434	0.849999	0.0313925	7.8379e-05	3.87588e-08	6.28675e-12	4.36475e-16	1.5187e-20	2.93029e-25	3.35339e-30	2.38059e-35	1.07899e-40	3.44671e-46	4.70108e-49	
N11	2.67884e-12	1.66683e-09	6.74334e-07	0.000136432	0.0112401	0.258677	0.647526	0.0812597	0.00115617	4.71219e-06	7.94799e-09	6.77015e-12	3.30063e-15	1.00362e-18	2.02619e-22	2.84799e-26	2.8926e-30	2.1883e-34	1.56958e-38	
POSCAP_Aphodius_constans	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
POSCAP_Aphodius_ater	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
