NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	
N1	4.45037e-05	0.00422196	0.130762	0.633845	0.227137	0.00398297	6.95353e-06	2.20981e-09	1.89587e-13	4.23232e-19	1.50611e-21	3.71286e-24	6.66108e-27	9.03395e-30	9.54928e-33	9.4235e-36	
N2	4.73e-05	0.00286759	0.0743671	0.439918	0.405465	0.0740439	0.00325236	3.92763e-05	1.66564e-07	3.08547e-10	2.9171e-13	1.57194e-16	5.23422e-20	1.14473e-23	1.72646e-27	2.45567e-31	
N3	2.80424e-07	2.99834e-05	0.00175153	0.037853	0.247497	0.469776	0.222977	0.0197551	0.000358088	2.04109e-06	4.83951e-09	5.703e-12	3.76649e-15	1.51879e-18	3.98986e-22	9.67698e-26	
N4	2.62859e-08	3.12162e-06	0.000234086	0.00785773	0.0975868	0.385018	0.410645	0.0943219	0.00427321	5.93954e-05	3.38766e-07	9.53303e-10	1.49817e-12	1.436e-15	9.00444e-19	5.9546e-22	
POSCSC_Phanaeus_chalcomelas	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
N5	1.58613e-16	4.06456e-13	6.5524e-10	5.3351e-07	0.00018763	0.0227312	0.630183	0.340609	0.00627847	1.06263e-05	5.73251e-09	1.38003e-12	1.7617e-16	1.32714e-20	6.35668e-25	2.55943e-29	
N6	3.77684e-24	1.34918e-19	2.82982e-15	3.00947e-11	1.3881e-07	0.000215374	0.0695935	0.879279	0.0508947	1.75754e-05	1.49843e-09	5.02001e-14	8.22221e-19	7.47782e-24	4.10009e-29	1.55202e-34	
POSCSC_Phanaeus_igneus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
POSCSC_Phanaeus_vindex	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
N7	6.1219e-39	1.68358e-37	3.90699e-36	1.80594e-13	1.21297e-08	0.000282392	0.999136	0.000581388	1.79468e-08	1.33763e-13	4.62814e-33	6.07322e-34	6.20911e-35	5.18217e-36	3.64592e-37	2.33428e-38	
POSCSC_Onitis_sp	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
POSCSC_Malagoniella_sp	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N8	7.90237e-09	1.25092e-06	0.00012156	0.00519635	0.0805064	0.380873	0.444642	0.0858384	0.00279453	2.6506e-05	1.00766e-07	1.86423e-10	1.90808e-13	1.1827e-16	4.76179e-20	1.89156e-23	
POSCSC_Cheironitis_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
N9	4.85233e-11	1.63683e-08	3.52473e-06	0.00036672	0.0154356	0.206422	0.61259	0.161106	0.00404844	2.72738e-05	7.23355e-08	9.31783e-11	6.66123e-14	2.89814e-17	8.21962e-21	2.17813e-24	
POSCSC_Bubas_bubalus	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
POSCSC_Bubas_bison	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N10	2.72184e-05	0.0024913	0.0851139	0.462006	0.386511	0.0617246	0.0021095	1.60482e-05	3.95091e-08	4.088e-11	2.10788e-14	6.08647e-18	1.07037e-21	1.22084e-25	9.48564e-30	6.45175e-34	
