NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	
N1	0.0754598	0.0751498	0.0744637	0.0733372	0.0717124	0.0695429	0.0667998	0.0634777	0.0595994	0.0552191	0.0504235	0.0453287	0.0400743	0.034814	0.0297033	0.0248874	0.0204882	0.0165959	0.0132634	0.0105061	0.00830696	0.00662537	0.00540938	0.00461041	0.00420116	
N2	0.158348	0.127861	0.10539	0.0886971	0.0760612	0.0661913	0.0581507	0.0512902	0.0451872	0.0395914	0.0343774	0.0295032	0.0249766	0.020829	0.0170957	0.0138034	0.0109635	0.00856939	0.00659806	0.00501316	0.0037694	0.00281708	0.00210599	0.00158854	0.00122187	
N3	0.213585	0.169453	0.134512	0.1068	0.0847642	0.0671832	0.053105	0.0417937	0.0326841	0.0253434	0.0194397	0.0147156	0.0109674	0.00802947	0.00576249	0.00404641	0.00277602	0.00185895	0.00121507	0.00077642	0.000487107	0.000302774	0.000189638	0.000123131	8.63449e-05	
POCUSC_Dendroctonus_jeffreyi	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUSC_Dendroctonus_ponderosae	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N4	0.178137	0.142727	0.115742	0.0950626	0.0790414	0.0664182	0.0562488	0.0478454	0.0407238	0.0345577	0.0291389	0.024343	0.0201006	0.0163742	0.0131412	0.0103815	0.0080704	0.00617557	0.00465662	0.00346719	0.00255782	0.00187919	0.00138494	0.00103375	0.000790555	
POCUSC_Dendroctonus_frontalis	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	0.214545	0.170156	0.134974	0.107055	0.0848535	0.0671506	0.052989	0.0416248	0.0324841	0.0251268	0.0192162	0.0144925	0.010751	0.00782591	0.00557757	0.00388482	0.00264059	0.0017502	0.0011313	0.000714185	0.000442031	0.000270396	0.000166089	0.000105506	7.27282e-05	
POCUSC_Dendroctonus_adjunctus	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	0.225173	0.17806	0.140332	0.110141	0.086003	0.0667311	0.0513759	0.0391795	0.0295374	0.0219667	0.0160783	0.0115554	0.00813595	0.00559977	0.00376041	0.0024599	0.00156582	0.00096952	0.000584393	0.000343839	0.000198648	0.000114	6.63621e-05	4.05837e-05	2.74462e-05	
POCUSC_Dendroctonus_approximatus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUSC_Dendroctonus_brevicomis	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
