NODE	17	18	19	20	21	22	23	24	25	26	27	28	
N1	4.70687e-13	8.11454e-11	5.20036e-09	2.00635e-07	5.09871e-06	8.69131e-05	0.000994485	0.0076202	0.039082	0.134676	0.314855	0.502679	
POCHCH_Timarcha_intricata	0	0	0	0	0	0	0	0	1	0	0	0	
N2	1.1597e-08	5.34691e-07	1.25852e-05	0.000190489	0.00190785	0.0125634	0.0535227	0.145241	0.24867	0.267912	0.183527	0.0864523	
POCHCH_Timarcha_metallica	0	0	0	1	0	0	0	0	0	0	0	0	
N3	5.46303e-09	4.64865e-07	1.97216e-05	0.000472122	0.006274	0.0445934	0.163075	0.301543	0.286913	0.146278	0.0423512	0.00848129	
N4	7.96296e-10	1.34156e-07	1.1029e-05	0.000457785	0.00888088	0.0743955	0.256453	0.364246	0.222758	0.0628869	0.00903408	0.000876894	
N5	1.86482e-07	2.06135e-05	0.000822821	0.0137437	0.0971211	0.288359	0.358992	0.19056	0.045011	0.00505656	0.00029911	1.32459e-05	
N6	1.06225e-05	0.000451811	0.00705856	0.0522195	0.189009	0.332402	0.280368	0.113362	0.0226084	0.00236076	0.000142268	7.16613e-06	
N7	0.00363079	0.20194	0.595771	0.183447	0.0147499	0.000454787	6.54416e-06	4.95167e-08	2.13543e-10	5.562e-13	9.2358e-16	1.13035e-18	
POCHCH_Timarcha_cornuta	0	1	0	0	0	0	0	0	0	0	0	0	
N8	0.00243842	0.22024	0.627039	0.143716	0.00647883	8.74076e-05	4.47468e-07	1.01376e-09	1.13508e-12	6.84882e-16	2.40402e-19	5.88816e-23	
N9	0.00371817	0.22678	0.633229	0.131084	0.0051294	5.99334e-05	2.74005e-07	5.8616e-10	6.65771e-13	4.40568e-16	1.82244e-19	5.50571e-23	
POCHCH_Timarcha_maritima	0	1	0	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_sinuaticollis	0	0	1	0	0	0	0	0	0	0	0	0	
N10	0.0148701	0.736404	0.239009	0.00962188	9.44594e-05	3.35769e-07	5.4616e-10	4.72087e-13	2.4018e-16	7.74176e-20	1.67117e-23	2.73843e-27	
POCHCH_Timarcha_interstitialis	0	1	0	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_recticollis	0	1	0	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_goettingensis	0	0	0	1	0	0	0	0	0	0	0	0	
N11	3.11708e-07	2.89538e-05	0.00100473	0.0152913	0.102213	0.293461	0.356219	0.184407	0.0424379	0.0046541	0.000270155	1.22272e-05	
POCHCH_Timarcha_granadensis	0	1	0	0	0	0	0	0	0	0	0	0	
N12	9.93234e-09	1.71092e-06	0.000130865	0.00428492	0.0535876	0.241145	0.3936	0.24191	0.0589374	0.00609591	0.000297231	9.8071e-06	
N13	1.18492e-09	1.98791e-07	1.69669e-05	0.000722107	0.0137212	0.10561	0.313909	0.362208	0.167966	0.0327919	0.00289322	0.000161352	
POCHCH_Timarcha_montserratensis	0	0	0	0	0	0	0	0	0	1	0	0	
N14	1.87271e-09	6.68601e-07	0.000111915	0.00709004	0.0789358	0.295437	0.40851	0.18904	0.0200824	0.0007786	1.39666e-05	1.64536e-07	
N15	6.91222e-10	6.16113e-06	0.0147692	0.874945	0.107992	0.00227404	1.38866e-05	2.78331e-08	1.70617e-11	3.56995e-15	2.98634e-19	1.41906e-23	
N16	9.44554e-10	1.08411e-05	0.027247	0.900502	0.0714668	0.000771299	2.03156e-06	1.60221e-09	4.10677e-13	4.18064e-17	2.01785e-21	5.66027e-26	
POCHCH_Timarcha_perezi	0	0	0	1	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_cyanescens	0	0	1	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_geniculata	0	0	0	1	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_gougeleti	0	0	0	0	0	0	0	1	0	0	0	0	
N17	3.41855e-07	3.79292e-05	0.00165874	0.0283541	0.173521	0.377729	0.306876	0.0980072	0.0130159	0.000776129	2.32309e-05	5.04671e-07	
POCHCH_Timarcha_hispanica	0	0	0	0	1	0	0	0	0	0	0	0	
N18	2.4426e-05	0.00139679	0.0274781	0.179795	0.382165	0.299678	0.0953991	0.013187	0.000848009	2.76062e-05	5.02332e-07	7.11783e-09	
