NODE	13	14	15	16	17	18	19	20	21	22	23	24	25	
N1	7.63187e-12	9.40114e-10	3.86439e-08	9.21221e-07	1.45269e-05	0.0001587	0.00122686	0.0067976	0.0272915	0.0804768	0.177753	0.302151	0.404129	
N2	1.70254e-09	9.38587e-08	2.86705e-06	5.74709e-05	0.000751578	0.00629211	0.0331468	0.108523	0.219398	0.273814	0.212615	0.106115	0.0392839	
N3	1.02137e-08	5.92694e-07	1.77688e-05	0.000323162	0.00355971	0.0234207	0.0910636	0.208511	0.282474	0.229409	0.114494	0.0371347	0.00959163	
N4	1.21452e-07	5.4071e-06	0.000115124	0.00147157	0.0114899	0.0542364	0.153407	0.259808	0.265544	0.166527	0.0659708	0.0175587	0.0038667	
POCOCO_Epilachna_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	
N5	1.63532e-06	9.85469e-05	0.002215	0.0231307	0.114581	0.2725	0.319833	0.192705	0.0623153	0.0113231	0.00121205	8.10051e-05	4.26401e-06	
N6	3.30674e-06	0.000180171	0.00358025	0.0328101	0.142605	0.297951	0.307174	0.16212	0.0456877	0.0071874	0.000661423	3.80152e-05	1.87544e-06	
POCOMI_Microweisea_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	
N7	4.94991e-05	0.00248385	0.0344542	0.176548	0.356891	0.298262	0.110163	0.0193346	0.00172788	8.38163e-05	2.34373e-06	4.06386e-08	5.9398e-10	
N8	9.5913e-05	0.00406845	0.0477959	0.208944	0.366065	0.269517	0.0885012	0.0138574	0.00110614	4.79779e-05	1.2016e-06	1.86953e-08	2.59425e-10	
POCOSC_Cryptognatha_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	
POCOST_Prodilis_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	
POCOCO_Sumnius_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	
N9	0.000138756	0.00319693	0.028163	0.123011	0.275448	0.315455	0.185102	0.058032	0.0102865	0.00109064	7.29585e-05	3.29205e-06	1.35795e-07	
POCOOR_Cryptolaemus_montrouzieri	0	0	0	0	0	1	0	0	0	0	0	0	0	
POCOCO_Chnoodes_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	
N10	1.82438e-06	5.0866e-05	0.00064791	0.00509411	0.0259253	0.0858086	0.184193	0.256046	0.231229	0.137088	0.0546225	0.0154914	0.00380169	
N11	0.00113483	0.0188896	0.104869	0.261851	0.317702	0.203014	0.0737744	0.0162519	0.00228489	0.000213777	1.37769e-05	6.30166e-07	2.39678e-08	
POCOSC_Hyperaspis_lateralis	0	0	0	1	0	0	0	0	0	0	0	0	0	
N12	0.0184749	0.25676	0.445311	0.227261	0.0472016	0.0047289	0.000254384	7.93157e-06	1.52069e-07	1.88119e-09	1.56549e-11	9.18984e-14	4.66849e-16	
POCOCO_Rhyzobius_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	
POCOOR_Rodolia_cardinalis	0	1	0	0	0	0	0	0	0	0	0	0	0	
POCOSC_Scymnus_nubilus	0	0	0	0	0	0	1	0	0	0	0	0	0	
N13	2.85226e-08	1.31125e-06	2.97958e-05	0.000421563	0.00380914	0.0219184	0.0797711	0.18268	0.26285	0.238601	0.138708	0.0542045	0.0170055	
N14	3.25318e-07	2.16341e-05	0.000671796	0.0106061	0.0788377	0.25522	0.35234	0.220599	0.0688023	0.01167	0.00115671	7.0981e-05	3.24159e-06	
N15	1.62283e-08	3.31951e-06	0.000284473	0.00972578	0.110366	0.367223	0.368278	0.125989	0.0170549	0.00104313	3.2188e-05	5.57784e-07	7.2383e-09	
N16	1.27262e-08	4.13928e-06	0.000446208	0.0157135	0.158406	0.42755	0.31922	0.0726913	0.00578183	0.000184969	2.69823e-06	2.02745e-08	1.10599e-10	
N17	1.24233e-08	4.94835e-06	0.00060149	0.0210706	0.192891	0.45264	0.280911	0.0491365	0.00269043	5.31751e-05	4.36939e-07	1.7008e-09	4.28113e-12	
N18	2.07049e-05	0.00116893	0.021089	0.14407	0.364737	0.340518	0.113936	0.0137715	0.000673528	1.56128e-05	1.95828e-07	1.4731e-09	8.79092e-12	
