NODE	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	
N1	0.0599973	0.059963	0.0598939	0.0597907	0.0596552	0.0594906	0.0593012	0.0590923	0.0588704	0.0586427	0.058417	0.0582014	0.0580042	0.0578334	0.0576965	0.0576002	0.0575501	
POELCA_Cardiophorus_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
N2	0.0688651	0.0662001	0.0641388	0.0625786	0.0614107	0.0605302	0.0598428	0.0592683	0.0587391	0.0581972	0.0575889	0.0568619	0.0559635	0.0548422	0.0534528	0.0517625	0.0497571	
N3	0.0771372	0.0737933	0.0708229	0.0681797	0.0658134	0.0636716	0.0617027	0.0598577	0.0580918	0.0563662	0.0546486	0.0529136	0.0511431	0.0493252	0.0474539	0.0455281	0.0435507	
N4	0.0864671	0.082368	0.0783824	0.0745118	0.0707593	0.0671292	0.0636269	0.060259	0.057033	0.0539567	0.0510381	0.0482845	0.0457018	0.043294	0.0410626	0.039006	0.0371196	
N5	0.10465	0.0991663	0.093349	0.0872549	0.080949	0.0745091	0.0680286	0.0616154	0.0553877	0.0494672	0.0439696	0.0389954	0.0346229	0.0309034	0.0278609	0.0254932	0.0237773	
POELAG_Agrypnus_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
POELAG_Chalcolepidius_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
N6	0.0893141	0.0849778	0.0806705	0.0764108	0.0722209	0.0681251	0.064149	0.0603176	0.0566552	0.0531836	0.0499215	0.0468838	0.0440808	0.0415184	0.0391974	0.0371139	0.0352595	
N7	0.0925642	0.0879617	0.0832952	0.0786013	0.0739221	0.0693028	0.0647898	0.0604287	0.056262	0.0523276	0.0486575	0.045277	0.0422034	0.0394468	0.0370092	0.0348858	0.0330649	
N8	0.113929	0.107509	0.100362	0.0926656	0.0846213	0.0764407	0.0683337	0.060497	0.0531036	0.0462954	0.0401784	0.0348218	0.0302598	0.0264962	0.0235106	0.0212652	0.0197116	
POELEL_Agriotes_sputator	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N9	0.159116	0.148198	0.134629	0.119086	0.102365	0.085332	0.0688433	0.0536571	0.040351	0.0292667	0.0204961	0.0139119	0.00922955	0.00608312	0.00409823	0.002948	0.00238893	
POELEL_Agriotes_obscurus	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
POELEL_Agriotes_lineatus	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	0.0883086	0.0841022	0.0799888	0.0759636	0.072022	0.068162	0.0643858	0.0607023	0.0571269	0.0536811	0.050391	0.0472844	0.0443888	0.0417274	0.0393176	0.0371683	0.0352792	
N11	0.0570743	0.0558493	0.0559573	0.057109	0.0589547	0.0610999	0.0631364	0.0646887	0.0654651	0.0653006	0.0641764	0.0622107	0.0596237	0.0566868	0.0536691	0.0507928	0.0482053	
POELME_Melanotus_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
POELAG_Adelocera_sp_M	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
POELEL_Elater_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
POELAG_Lacon_sp	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
POELDE_Athous_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
POELDE_Limonius_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
