NODE	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	
N1	1.48326e-06	2.22611e-05	0.000116813	0.000405433	0.00111379	0.00260394	0.0053762	0.0100237	0.0171326	0.0271386	0.0401727	0.0559403	0.07368	0.0922262	0.110171	0.126089	0.138769	0.147391	0.151626	
POCHCH_Cyrtonus_plumbeus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
N2	3.00896e-06	2.82284e-05	0.000122245	0.000386339	0.00100957	0.00229651	0.00467518	0.00866922	0.0148241	0.023592	0.0351981	0.0495304	0.0661021	0.0841355	0.102795	0.121544	0.140524	0.160738	0.183828	
N3	3.58487e-06	3.25443e-05	0.00013497	0.000408414	0.00102811	0.00227166	0.0045283	0.00827854	0.0140345	0.0222441	0.0331802	0.0468508	0.0629757	0.081061	0.100576	0.121182	0.142924	0.16628	0.192007	
N4	5.73529e-06	4.8008e-05	0.000180065	0.00049442	0.00114482	0.00236422	0.00447241	0.00786637	0.012989	0.0202785	0.0301074	0.0427283	0.0582409	0.0765922	0.0976071	0.121038	0.146612	0.174068	0.203162	
N5	9.29931e-06	7.60598e-05	0.000275091	0.000721242	0.00158562	0.00310388	0.00557429	0.00934344	0.014779	0.0222333	0.0320041	0.0443022	0.0592332	0.0767962	0.0968983	0.119379	0.144037	0.17065	0.198998	
N6	1.43666e-05	0.000113131	0.000387999	0.00095943	0.0019935	0.00371161	0.00639055	0.0103505	0.0159302	0.0234528	0.0331887	0.0453255	0.0599525	0.0770632	0.0965753	0.118358	0.142262	0.168135	0.195835	
POCHCH_Cyrtonus_dufouri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
POCHCH_Cyrtonus_cupreovirens	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N7	6.06612e-07	7.37932e-06	4.54353e-05	0.000211489	0.000812574	0.00264665	0.00737829	0.0176667	0.0363669	0.0643549	0.0978848	0.128027	0.144259	0.140669	0.119846	0.0909989	0.0641978	0.0458927	0.0387332	
POCHCH_Cyrtonus_cylindricus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
POCHCH_Cyrtonus_ruficornis	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
N8	7.20663e-06	5.77423e-05	0.000203649	0.000522724	0.00113635	0.0022277	0.00405816	0.00697752	0.0114218	0.0178926	0.0269151	0.0389754	0.0544459	0.0735117	0.0961159	0.121939	0.15042	0.180825	0.212348	
POCHCH_Cyrtonus_rotundatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
POCHCH_Cyrtonus_majoricensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
POCHCH_Cyrtonus_elegans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
N9	1.14507e-05	9.66525e-05	0.000366049	0.00101219	0.0023461	0.00480782	0.00892572	0.0152061	0.0239626	0.0351405	0.0482237	0.0623035	0.0763288	0.0894632	0.101417	0.112631	0.12425	0.137936	0.155571	
POCHCH_Cyrtonus_puncticeps	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N10	1.07199e-07	1.46587e-06	1.04441e-05	5.65166e-05	0.000251245	0.000939397	0.00298003	0.00805127	0.0185677	0.0366319	0.0620171	0.0905283	0.114794	0.127931	0.127615	0.117271	0.103792	0.0942598	0.0943028	
N11	4.63683e-09	7.65941e-08	7.1525e-07	5.2983e-06	3.27753e-05	0.000170433	0.000743656	0.00271349	0.0082518	0.020856	0.0437425	0.0761733	0.110585	0.135188	0.141971	0.132733	0.117005	0.105204	0.104622	
POCHCH_Cyrtonus_contractus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
POCHCH_Cyrtonus_fairmairei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
N12	1.21266e-07	1.63871e-06	1.16344e-05	6.34672e-05	0.000286528	0.00109002	0.00351011	0.00957787	0.0221552	0.0434871	0.0725892	0.103467	0.126827	0.135249	0.127834	0.110334	0.0912186	0.077691	0.0746065	
POCHCH_Cyrtonus_pardoi	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
POCHCH_Cyrtonus_arcasi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
