NODE	37	38	39	40	41	42	43	44	45	46	47	48	49	
N1	5.20106e-05	0.0010218	0.00541969	0.0157644	0.0326026	0.0542989	0.0779999	0.100782	0.120446	0.135807	0.146594	0.153141	0.156071	
N2	6.14491e-05	0.000485955	0.00171467	0.00440769	0.00951407	0.0182642	0.0320853	0.0524596	0.0807673	0.118167	0.165551	0.223599	0.292923	
N3	2.86818e-06	3.00976e-05	0.000155534	0.000606414	0.00197736	0.00558561	0.0138838	0.0306458	0.0604986	0.10755	0.17347	0.256066	0.349528	
POCHCH_Cyrtonus_puncticeps	0	0	0	0	0	0	0	0	0	0	0	1	0	
N4	2.58599e-07	3.3996e-06	2.3842e-05	0.00012946	0.000583256	0.00221878	0.00717624	0.0198303	0.0470613	0.096533	0.172565	0.271734	0.382141	
N5	3.92945e-11	1.49273e-09	3.49142e-08	6.22061e-07	8.6227e-06	9.23044e-05	0.000751818	0.00458147	0.020572	0.0674923	0.162939	0.299264	0.444299	
POCHCH_Cyrtonus_arcasi	0	0	0	0	0	0	0	0	0	0	0	1	0	
POCHCH_Cyrtonus_pardoi	0	0	0	0	0	0	0	0	0	0	0	1	0	
N6	3.99612e-09	8.51408e-08	1.06626e-06	1.03611e-05	8.07291e-05	0.000504651	0.00252079	0.010032	0.031828	0.0809923	0.167488	0.287255	0.419287	
POCHCH_Cyrtonus_contractus	0	0	0	0	0	0	0	0	0	0	0	1	0	
POCHCH_Cyrtonus_fairmairei	0	0	0	0	0	0	0	0	0	0	0	1	0	
POCHCH_Cyrtonus_plumbeus	0	0	0	0	0	0	0	0	0	0	1	0	0	
N7	8.90236e-05	0.00117983	0.00558075	0.0156489	0.0320006	0.0531705	0.0764515	0.0989993	0.118629	0.134131	0.145263	0.153224	0.165633	
POCHCH_Cyrtonus_elegans	0	0	0	0	0	0	0	0	0	0	0	1	0	
N8	0.000526657	0.00368335	0.0107619	0.021827	0.0360123	0.0519401	0.0682616	0.0841984	0.0999346	0.116789	0.137219	0.164774	0.204071	
N9	0.0024307	0.0170078	0.0487051	0.0928686	0.135648	0.160742	0.159243	0.134632	0.0990459	0.0650381	0.0398198	0.0249858	0.0198328	
POCHCH_Cyrtonus_rotundatus	0	1	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Cyrtonus_majoricensis	0	0	0	0	0	0	0	0	1	0	0	0	0	
N10	0.000267715	0.00197286	0.00623445	0.0138965	0.0253506	0.0403404	0.0580357	0.0774815	0.0982511	0.121	0.147727	0.181771	0.227672	
N11	1.98381e-06	3.28667e-05	0.000282633	0.00172197	0.00782698	0.026745	0.0684262	0.130325	0.184642	0.196973	0.164633	0.119945	0.0984448	
POCHCH_Cyrtonus_cylindricus	0	0	0	0	0	0	0	1	0	0	0	0	0	
POCHCH_Cyrtonus_ruficornis	0	0	0	0	0	0	0	0	0	0	1	0	0	
N12	8.95217e-05	0.000775861	0.00306276	0.00869041	0.0199374	0.0385818	0.0642639	0.0934342	0.120335	0.140222	0.153157	0.166004	0.191446	
POCHCH_Cyrtonus_dufouri	0	0	0	0	0	0	0	0	0	0	0	1	0	
POCHCH_Cyrtonus_cupreovirens	0	0	0	0	0	0	1	0	0	0	0	0	0	
