NODE	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	
N1	2.24787e-06	3.63781e-05	0.000207231	0.000765707	0.00217426	0.00509799	0.0102674	0.0182151	0.0289702	0.0418536	0.0555068	0.068192	0.0782659	0.0846381	0.0870295	0.0859496	0.0824424	0.0777383	0.072952	0.0689069	0.066091	0.0646974	
N2	0.000527069	0.00391387	0.0121526	0.0260832	0.0450653	0.0668498	0.0879422	0.104489	0.113403	0.113278	0.104717	0.0899742	0.0721275	0.0541509	0.0382391	0.0255437	0.0162795	0.0100399	0.00614279	0.00389856	0.00276516	0.00241777	
N3	0.000345345	0.00262374	0.0084502	0.0190276	0.0347775	0.0548382	0.0767879	0.0969374	0.111282	0.116799	0.112514	0.0997931	0.0817505	0.0620911	0.0439582	0.02925	0.0185425	0.0114513	0.00714069	0.00474234	0.00359105	0.00330596	
POCHCH_Cyrtonus_dufouri	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
POCHCH_Cyrtonus_cupreovirens	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N4	0.00208033	0.0145607	0.0410846	0.0774936	0.114099	0.140125	0.148407	0.1381	0.114197	0.084546	0.0563506	0.0339639	0.0185883	0.00927687	0.00424201	0.00178756	0.000699469	0.000257013	9.04681e-05	3.19112e-05	1.2668e-05	7.35849e-06	
POCHCH_Cyrtonus_cylindricus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Cyrtonus_ruficornis	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	3.96684e-06	3.93e-05	0.00018057	0.000597487	0.00160281	0.00366752	0.00736793	0.0132447	0.0215944	0.0322636	0.0445434	0.0572402	0.068927	0.0782981	0.084496	0.0872974	0.0871153	0.0848654	0.0818158	0.0795347	0.0799493	0.0853551	
N6	6.57311e-06	6.03299e-05	0.000250799	0.000749604	0.00183658	0.00389933	0.00738773	0.0127139	0.0201111	0.0294942	0.0403783	0.0519061	0.0629954	0.0725711	0.079814	0.0843503	0.0863426	0.0864857	0.0859445	0.0862721	0.0893188	0.0971112	
N7	3.82963e-06	3.0674e-05	0.00010809	0.000276981	0.000600518	0.00117284	0.00212643	0.0036361	0.00591678	0.0092132	0.013781	0.0198617	0.0276566	0.0373071	0.0488881	0.0624168	0.0778766	0.0952475	0.114534	0.135779	0.159066	0.1845	
POCHCH_Cyrtonus_rotundatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
POCHCH_Cyrtonus_majoricensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
POCHCH_Cyrtonus_elegans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
N8	7.6204e-06	6.0739e-05	0.000212222	0.000537042	0.00114471	0.00218729	0.00385999	0.00639005	0.0100115	0.0149265	0.0212595	0.0290176	0.0380717	0.0481718	0.0590039	0.0702805	0.0818463	0.0937719	0.106409	0.12039	0.136561	0.155879	
POCHCH_Cyrtonus_plumbeus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
N9	4.27742e-07	3.7463e-06	1.50972e-05	4.555e-05	0.000118038	0.000276767	0.000600837	0.00122154	0.00234077	0.00424545	0.00731097	0.0119869	0.0187612	0.0281061	0.0404139	0.0559381	0.0747523	0.0967368	0.121593	0.14888	0.178067	0.208585	
POCHCH_Cyrtonus_puncticeps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
N10	2.20018e-09	2.64593e-08	1.6548e-07	8.18417e-07	3.51839e-06	1.35292e-05	4.70164e-05	0.0001483	0.000425426	0.00111127	0.00264582	0.00574827	0.0114132	0.0207541	0.0346697	0.0534363	0.0764586	0.102414	0.129831	0.157814	0.186456	0.216609	
N11	2.2067e-13	4.41248e-12	5.28801e-11	5.24275e-10	4.53851e-09	3.47018e-08	2.34782e-07	1.40434e-06	7.4145e-06	3.44972e-05	0.000141253	0.000508586	0.00161008	0.00448562	0.0110206	0.0239628	0.0463542	0.0803295	0.125774	0.179652	0.23647	0.289648	
POCHCH_Cyrtonus_contractus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
POCHCH_Cyrtonus_fairmairei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
N12	3.00362e-11	5.42136e-10	5.73037e-09	4.96013e-08	3.71024e-07	2.41948e-06	1.37462e-05	6.78474e-05	0.000289923	0.00106889	0.00338903	0.00921443	0.0214356	0.0426074	0.0723601	0.105199	0.131582	0.143048	0.137837	0.122219	0.106942	0.102723	
POCHCH_Cyrtonus_pardoi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
POCHCH_Cyrtonus_arcasi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
