NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	
N1	0.010997	0.0186092	0.0378119	0.073486	0.122723	0.168288	0.185812	0.163682	0.114489	0.0634153	0.027773	0.00960943	0.00262601	0.000566874	9.67159e-05	1.30529e-05	1.39517e-06	1.18277e-07	7.96679e-09	4.27221e-10	1.82804e-11	6.25682e-13	4.25673e-17	6.32521e-18	8.44195e-19	1.01359e-19	1.09659e-20	1.0708e-21	9.45386e-23	7.55957e-24	5.48451e-25	3.61663e-26	2.17154e-27	1.18932e-28	5.95213e-30	2.72677e-31	1.14551e-32	4.42191e-34	1.57613e-35	5.37194e-37	2.5913e-38	
N2	0.0111567	0.0200817	0.0392511	0.0725729	0.116998	0.158191	0.176221	0.160383	0.11879	0.07149	0.0349565	0.0139011	0.00450384	0.00119172	0.000258284	4.60058e-05	6.75968e-06	8.22534e-07	8.32327e-08	7.03389e-09	4.98577e-10	2.9767e-11	1.50177e-12	6.4118e-14	2.31693e-15	7.08606e-17	1.83687e-18	4.05802e-20	7.78346e-22	1.3861e-23	2.80522e-25	8.41708e-27	3.4399e-28	1.4791e-29	5.96292e-31	2.19146e-32	7.3085e-34	2.21455e-35	6.15767e-37	1.70956e-38	9.81263e-40	
N3	0.00136642	0.0027515	0.00615522	0.0133527	0.0265882	0.0475275	0.0754955	0.105998	0.131136	0.142686	0.136394	0.114476	0.0843452	0.0545625	0.0310015	0.0154804	0.00679861	0.00262841	0.000895457	0.000269131	7.14464e-05	1.67746e-05	3.48794e-06	6.43192e-07	1.05341e-07	1.53457e-08	1.99144e-09	2.30577e-10	2.38567e-11	2.20923e-12	1.834e-13	1.36705e-14	9.16428e-16	5.53408e-17	3.01544e-18	1.48529e-19	6.63086e-21	2.69997e-22	1.02725e-23	4.10757e-25	3.3064e-26	
N4	3.50941e-06	1.01749e-05	3.54707e-05	0.00012082	0.000380813	0.00109373	0.0028457	0.00668586	0.0141526	0.0269448	0.0460744	0.0706804	0.0971836	0.11968	0.131926	0.130115	0.114782	0.0905494	0.0638743	0.0402908	0.022729	0.0114697	0.00517924	0.00209368	0.000758088	0.000246017	7.16084e-05	1.87099e-05	4.39223e-06	9.27356e-07	1.76296e-07	3.02144e-08	4.67505e-09	6.5422e-10	8.30022e-11	9.58642e-12	1.01629e-12	1.00846e-13	9.85969e-15	1.1072e-15	2.4618e-16	
N5	1.33767e-10	7.84644e-10	5.54825e-09	3.80042e-08	2.40053e-07	1.37081e-06	7.01007e-06	3.19363e-05	0.000129188	0.000462881	0.00146608	0.00409745	0.0100888	0.0218513	0.0415742	0.0693931	0.101493	0.129929	0.145452	0.142267	0.121496	0.090542	0.0588576	0.0333671	0.0164958	0.00711239	0.00267533	0.000878349	0.000251867	6.31339e-05	1.38486e-05	2.66183e-06	4.49087e-07	6.66645e-08	8.73947e-09	1.01839e-09	1.06798e-10	1.03334e-11	9.72721e-13	1.02939e-13	2.17258e-14	
N6	1.18244e-11	7.06971e-11	5.82457e-10	4.76632e-09	3.58686e-08	2.42492e-07	1.45911e-06	7.77691e-06	3.66028e-05	0.000151774	0.000553355	0.0017708	0.00496586	0.0121849	0.0261239	0.0488734	0.0796883	0.113115	0.139642	0.149796	0.139522	0.112768	0.0790553	0.0480556	0.0253262	0.0115724	0.00458561	0.00157638	0.000470395	0.000121935	2.74829e-05	5.39214e-06	9.22184e-07	1.37715e-07	1.80003e-08	2.06725e-09	2.10251e-10	1.93128e-11	1.69541e-12	1.69893e-13	3.5068e-14	
N7	2.4438e-16	2.43777e-15	3.31946e-14	4.39185e-13	5.3306e-12	5.8451e-11	5.75396e-10	5.06579e-09	3.9764e-08	2.77482e-07	1.71645e-06	9.38462e-06	4.52182e-05	0.00019144	0.000710033	0.00230018	0.00648945	0.0158989	0.0337311	0.0618096	0.0975823	0.132435	0.154205	0.153794	0.131208	0.0956713	0.0595943	0.0317129	0.0144241	0.00561286	0.00187129	0.000535511	0.000131838	2.79952e-05	5.14245e-06	8.19978e-07	1.14068e-07	1.4009e-08	1.58705e-09	2.00088e-10	5.37785e-11	
N8	8.4321e-37	9.44283e-35	1.28164e-32	1.61309e-30	1.819e-28	1.81903e-26	1.60457e-24	1.24291e-22	8.41642e-21	4.95851e-19	2.52869e-17	1.11014e-15	4.17083e-14	1.3324e-12	3.59393e-11	8.12271e-10	1.52536e-08	2.35806e-07	2.97018e-06	3.0137e-05	0.000243217	0.00153934	0.00752179	0.0278926	0.0770503	0.155504	0.224925	0.229158	0.162311	0.079404	0.0268674	0.00634584	0.00106249	0.000128551	1.14748e-05	7.71355e-07	3.98204e-08	1.60932e-09	5.2269e-11	1.49756e-12	7.51997e-14	
N9	9.63837e-57	8.4892e-54	8.26582e-51	7.15945e-48	5.47177e-45	3.67304e-42	2.15515e-39	1.09961e-36	4.85173e-34	1.84015e-31	5.96078e-29	1.63761e-26	3.78685e-24	7.30987e-22	1.16728e-19	1.52673e-17	1.61774e-15	1.37196e-13	9.18718e-12	4.7846e-10	1.90496e-08	5.68618e-07	1.24419e-05	0.0001944	0.0021028	0.015172	0.0697986	0.19393	0.306157	0.260727	0.118736	0.0290033	0.00385564	0.000295385	1.39241e-05	4.27901e-07	8.99142e-09	1.34319e-10	1.47418e-12	1.24881e-14	1.46332e-16	
