NODE	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	
N1	0.196257	0.187703	0.17042	0.144863	0.113516	0.0808445	0.051721	0.029459	0.0148417	0.00658453	0.00256511	0.000876079	0.000262187	6.87886e-05	1.58492e-05	3.21972e-06	5.82331e-07	9.64982e-08	1.6323e-08	4.33122e-09	
POCEDI_Distenia_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
N2	0.195407	0.193897	0.17576	0.146603	0.112103	0.0778712	0.048662	0.0271314	0.0134116	0.00585121	0.00224619	0.000757341	0.000224103	5.82176e-05	1.33034e-05	2.68888e-06	4.88175e-07	8.33749e-08	1.55094e-08	4.87153e-09	
N3	0.233596	0.225367	0.19158	0.144124	0.0961332	0.0568729	0.0298243	0.0138483	0.00568642	0.00206247	0.000660151	0.000186369	4.64085e-05	1.02023e-05	1.98484e-06	3.4375e-07	5.38296e-08	7.98678e-09	1.30753e-09	3.75453e-10	
N4	0.217832	0.213292	0.18651	0.146127	0.102704	0.0647562	0.0366088	0.0185434	0.00841044	0.00341429	0.0012406	0.00040369	0.000117801	3.09115e-05	7.3318e-06	1.58739e-06	3.19865e-07	6.25211e-08	1.31497e-08	4.1894e-09	
N5	0.0884617	0.0993132	0.11081	0.119514	0.121912	0.115972	0.102035	0.0826421	0.0614585	0.0419115	0.0262001	0.015022	0.00791285	0.00384257	0.00173178	0.000733866	0.000300307	0.00012554	6.01954e-05	4.01859e-05	
POCESP_Tetropium_gabrieli	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCESP_Tetropium_fuscum	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
N6	0.218123	0.21309	0.185727	0.14517	0.102089	0.0647243	0.037041	0.0191495	0.00894767	0.00378006	0.00144435	0.000499341	0.000156282	4.43197e-05	1.14108e-05	2.68154e-06	5.84735e-07	1.24773e-07	3.06305e-08	1.27107e-08	
N7	0.334421	0.294994	0.20427	0.107891	0.0426302	0.0125259	0.00274884	0.0004553	5.76934e-05	5.67507e-06	4.39694e-07	2.72097e-08	1.36274e-09	5.59331e-11	1.9051e-12	5.46034e-14	1.34202e-15	2.91757e-17	5.96198e-19	1.62372e-20	
N8	0.292077	0.293585	0.230483	0.125666	0.0454365	0.0108274	0.00172288	0.000187054	1.41985e-05	7.72026e-07	3.07661e-08	9.17671e-10	2.08804e-11	3.68702e-13	5.13109e-15	5.70692e-17	5.13771e-19	3.78946e-21	2.34909e-23	1.93496e-25	
POCELE_Rhagium_mordax	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N9	0.0811448	0.18302	0.313697	0.277178	0.117885	0.0242772	0.00262861	0.000163381	6.27119e-06	1.57526e-07	2.71188e-09	3.32153e-11	2.98491e-13	2.01951e-15	1.05146e-17	4.29292e-20	1.3971e-22	3.67705e-25	7.97147e-28	2.01829e-30	
POCESP_Spondylis_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCESP_Asemum_striatum	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	0.426223	0.347687	0.170803	0.0470223	0.0074875	0.000729964	4.59947e-05	1.96073e-06	5.87272e-08	1.27526e-09	2.06136e-11	2.53673e-13	2.42321e-15	1.82751e-17	1.10448e-19	5.42046e-22	2.18599e-24	7.32862e-27	2.09536e-29	7.49227e-32	
POCELE_Gaurotes_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCELE_Acmaeops_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	0.195644	0.196053	0.178888	0.148447	0.111676	0.0758894	0.0464353	0.0255213	0.0125784	0.00555392	0.00219615	0.000777777	0.000246841	7.028e-05	1.79922e-05	4.16467e-06	8.85707e-07	1.82101e-07	4.24177e-08	1.66986e-08	
N12	0.0462889	0.223676	0.521088	0.185409	0.0222279	0.0012681	4.12706e-05	8.55206e-07	1.21396e-08	1.2434e-10	9.55219e-13	5.67131e-15	2.66525e-17	1.01127e-19	3.15223e-22	8.21149e-25	1.82519e-27	3.57497e-30	6.52341e-33	1.31702e-35	
POCELA_Mecynippus_pubicornis	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCECE_Xylotrechus_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCESP_Tetropium_castaneum	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
