NODE	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	
N1	0.0482474	0.0480916	0.0477747	0.0472934	0.046647	0.0458376	0.0448698	0.043751	0.0424911	0.0411026	0.0396	0.0379998	0.0363199	0.0345793	0.0327976	0.0309944	0.0291892	0.0274007	0.0256461	0.0239416	0.0223014	0.0207376	0.0192605	0.0178782	0.0165969	0.0154208	0.0143525	0.0133931	0.0125428	0.0118007	0.0111655	0.010636	0.0102111	0.00989021	0.00967392	0.009564	
N2	0.0719008	0.0702846	0.0702761	0.0712584	0.0725268	0.0733865	0.0732469	0.0716954	0.0685415	0.0638234	0.0577802	0.0507964	0.0433318	0.0358494	0.0287555	0.022358	0.0168486	0.012305	0.0087091	0.00597356	0.0039707	0.00255792	0.00159703	0.000966432	0.000566887	0.000322357	0.000177735	9.50462e-05	4.93277e-05	2.48771e-05	1.22268e-05	5.89504e-06	2.83058e-06	1.40014e-06	7.65114e-07	5.19397e-07	
N3	9.84198e-05	0.000203168	0.000554136	0.00153366	0.00395867	0.00925988	0.0194089	0.0362665	0.0602457	0.0888261	0.116114	0.134485	0.137961	0.125347	0.100887	0.0719644	0.0455257	0.0255647	0.0127569	0.00566414	0.00224103	0.000791415	0.000249915	7.07073e-05	1.79615e-05	4.10597e-06	8.46747e-07	1.57957e-07	2.67382e-08	4.12289e-09	5.82043e-10	7.57878e-11	9.21213e-12	1.07074e-12	1.27845e-13	2.22433e-14	
ADCAHA_Calathus_circumseptus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N4	1.09337e-05	5.62844e-05	0.000419851	0.00271903	0.0134029	0.0477774	0.119488	0.205738	0.242221	0.196015	0.110773	0.0446983	0.013195	0.00291786	0.00049396	6.52712e-05	6.84835e-06	5.79176e-07	4.00062e-08	2.28343e-09	1.08808e-10	4.36845e-12	1.48987e-13	4.34837e-15	1.09337e-16	2.38291e-18	4.52657e-20	7.53323e-22	1.10361e-23	1.42966e-25	1.64507e-27	1.68999e-29	1.56223e-31	1.32264e-33	1.07831e-35	1.14694e-37	
ADCAHA_Calathus_auctus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCAHA_Calathus_ascendens	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCAHA_Calathus_freyi	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	0.06892	0.0661931	0.0641342	0.0625878	0.0613733	0.0602994	0.0591782	0.0578397	0.0561445	0.0539943	0.0513384	0.0481758	0.0445531	0.0405572	0.0363055	0.0319332	0.0275797	0.0233766	0.0194371	0.0158487	0.0126695	0.00992802	0.0076258	0.00574203	0.00423957	0.00307103	0.00218449	0.00152821	0.00105402	0.000719516	0.000489154	0.000334359	0.000233109	0.000169134	0.000131015	0.000111324	
N6	0.178892	0.167394	0.152811	0.134381	0.11231	0.0881723	0.064458	0.0436155	0.0272118	0.0156184	0.00823674	0.0039895	0.00177482	0.000725527	0.000272723	9.43538e-05	3.00769e-05	8.84442e-06	2.40236e-06	6.03603e-07	1.40492e-07	3.03396e-08	6.08879e-09	1.13747e-09	1.98148e-10	3.22449e-11	4.91087e-12	7.01316e-13	9.40994e-14	1.18866e-14	1.41655e-15	1.59598e-16	1.70406e-17	1.73358e-18	1.74754e-19	2.51522e-20	
ADCAHA_Calathus_abaxoides	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.0392053	0.0619946	0.111798	0.174024	0.209374	0.187712	0.124321	0.0610845	0.0225192	0.00632226	0.00137381	0.000234815	3.20573e-05	3.54561e-06	3.2183e-07	2.42556e-08	1.53398e-09	8.2181e-11	3.76172e-12	1.48261e-13	5.06685e-15	1.5111e-16	3.95565e-18	9.13754e-20	1.87178e-21	3.4155e-23	5.57493e-25	8.17136e-27	1.0794e-28	1.28936e-30	1.39721e-32	1.37812e-34	1.24285e-36	1.03646e-38	8.36692e-41	9.40441e-43	
ADCAHA_Calathus_asturiensis	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCAHA_Calathus_mollis	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N8	0.0577405	0.0558927	0.0549882	0.0548356	0.0552127	0.0558768	0.0565757	0.0570624	0.0571112	0.0565347	0.0551996	0.053039	0.0500589	0.0463369	0.0420131	0.037274	0.0323313	0.0273993	0.0226736	0.0183142	0.0144353	0.0111013	0.00833003	0.00610037	0.00436249	0.00304919	0.00208621	0.00140047	0.000925703	0.000605727	0.000395487	0.000260642	0.000176225	0.00012491	9.52844e-05	8.03576e-05	
N9	0.035094	0.0347207	0.0356134	0.0376096	0.0405221	0.0441251	0.0481433	0.0522499	0.0560765	0.0592382	0.0613704	0.0621731	0.0614529	0.0591549	0.0553754	0.0503515	0.0444294	0.0380157	0.0315235	0.0253215	0.0196966	0.0148342	0.0108168	0.00763791	0.00522493	0.00346551	0.00223164	0.0013983	0.000855492	0.000513879	0.000305696	0.000182524	0.000111618	7.19705e-05	5.08279e-05	4.09933e-05	
N10	0.0192136	0.0195696	0.0211732	0.0239672	0.0278956	0.0328664	0.0387121	0.0451587	0.0518111	0.0581645	0.0636461	0.0676841	0.0697938	0.0696606	0.0672027	0.0625936	0.0562377	0.0487047	0.0406363	0.0326491	0.0252523	0.0187981	0.0134669	0.00928506	0.00616265	0.00393952	0.0024279	0.00144503	0.000833057	0.000467573	0.000257755	0.000141624	7.94327e-05	4.71589e-05	3.11349e-05	2.41535e-05	
N11	3.69534e-34	1.98934e-30	9.04e-27	3.31896e-23	9.61285e-20	2.12981e-16	3.46538e-13	3.91501e-10	2.83084e-07	0.000115187	0.0208724	0.957074	0.0218121	0.00012559	3.20994e-07	4.59465e-10	4.18241e-13	2.62254e-16	1.19637e-19	4.1307e-23	1.11205e-26	2.38899e-30	4.17145e-34	6.00951e-38	7.23172e-42	7.3454e-46	6.35386e-50	4.71744e-54	3.02747e-58	1.69042e-62	8.26367e-67	3.55868e-71	1.35836e-75	4.6236e-80	1.4114e-84	3.92016e-89	
ADCAHA_Calathus_rectus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCAHA_Calathus_brevis	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
