NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	
N1	0.378781	0.296391	0.183543	0.090574	0.0357719	0.0113398	0.00289145	0.000594093	9.85339e-05	1.32167e-05	1.43669e-06	1.26853e-07	9.12094e-09	5.35507e-10	2.57483e-11	1.01701e-12	4.14519e-17	6.80029e-18	1.01611e-18	1.38523e-19	1.72586e-20	1.9685e-21	2.05897e-22	1.97827e-23	1.74896e-24	1.4252e-25	1.07235e-26	7.46382e-28	4.8154e-29	2.88672e-30	1.61458e-31	8.63685e-33	6.35318e-34	
N2	0.317227	0.275843	0.196772	0.116513	0.0577353	0.0240758	0.00848366	0.00253501	0.000644527	0.000139915	2.6025e-05	4.16312e-06	5.74877e-07	6.87863e-08	7.15885e-09	6.50462e-10	5.17868e-11	3.62519e-12	2.23837e-13	1.22248e-14	5.92025e-16	2.54797e-17	9.76648e-19	3.34172e-20	1.02367e-21	2.82026e-23	7.05194e-25	1.63532e-26	3.71313e-28	9.28631e-30	2.98871e-31	1.32679e-32	1.08166e-33	
POCHCA_Agroiconota_propinqua	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N3	0.2818	0.25579	0.197578	0.130627	0.0742385	0.0363915	0.0154304	0.00567342	0.00181298	0.000504605	0.000122579	2.60412e-05	4.84783e-06	7.92376e-07	1.13938e-07	1.44418e-08	1.61678e-09	1.60186e-10	1.4074e-11	1.09875e-12	7.63753e-14	4.73641e-15	2.62582e-16	1.30398e-17	5.81207e-19	2.32971e-20	8.41462e-22	2.74389e-23	8.09348e-25	2.16416e-26	5.27598e-28	1.23448e-29	4.95136e-31	
N4	0.270618	0.248578	0.196475	0.134303	0.0796701	0.0411151	0.0184923	0.00725901	0.00248988	0.000747073	0.000196284	4.52082e-05	9.13816e-06	1.62311e-06	2.5367e-07	3.4934e-08	4.24577e-09	4.56144e-10	4.33938e-11	3.66189e-12	2.7462e-13	1.83368e-14	1.09222e-15	5.81467e-17	2.77213e-18	1.18583e-19	4.56043e-21	1.57995e-22	4.94301e-24	1.40262e-25	3.6613e-27	9.43122e-29	3.97594e-30	
N5	0.271696	0.249376	0.196771	0.134103	0.0791708	0.0405642	0.0180585	0.00699067	0.00235459	0.000690418	0.000176349	3.9266e-05	7.62817e-06	1.2943e-06	1.92039e-07	2.495e-08	2.84273e-09	2.84508e-10	2.50555e-11	1.94518e-12	1.33381e-13	8.09386e-15	4.35531e-16	2.08242e-17	8.86528e-19	3.36735e-20	1.14354e-21	3.47928e-23	9.50581e-25	2.3401e-26	5.24516e-28	1.13624e-29	4.0121e-31	
N6	0.259423	0.24175	0.196097	0.13858	0.0852052	0.0454771	0.0210225	0.00840098	0.00289873	0.000863171	0.000221849	4.92489e-05	9.45438e-06	1.57199e-06	2.26811e-07	2.84579e-08	3.11219e-09	2.97385e-10	2.48922e-11	1.82991e-12	1.18458e-13	6.77056e-15	3.42576e-16	1.53852e-17	6.14891e-19	2.19256e-20	6.99305e-22	2.00007e-23	5.144e-25	1.19484e-26	2.53822e-28	5.24772e-30	1.7405e-31	
POCHCR_Pachybrachis_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.237338	0.228942	0.196687	0.14826	0.0964581	0.0534132	0.0249173	0.00972695	0.00316502	0.000856855	0.000192941	3.61617e-05	5.6498e-06	7.37352e-07	8.0585e-08	7.3958e-09	5.7172e-10	3.73457e-11	2.06823e-12	9.74405e-14	3.9189e-15	1.35016e-16	3.99866e-18	1.02154e-19	2.25888e-21	4.33808e-23	7.25957e-25	1.06205e-26	1.36264e-28	1.53809e-30	1.53323e-32	1.38178e-34	1.8441e-36	
N8	0.178249	0.18805	0.186056	0.164361	0.125516	0.0814562	0.0445539	0.0204605	0.00787657	0.00254116	0.000687478	0.00015616	2.98364e-05	4.80583e-06	6.543e-07	7.55169e-08	7.41214e-09	6.20765e-10	4.45146e-11	2.74291e-12	1.45753e-13	6.70323e-15	2.67777e-16	9.32458e-18	2.84035e-19	7.59437e-21	1.78833e-22	3.72098e-24	6.86295e-26	1.1257e-27	1.65101e-29	2.24911e-31	4.82704e-33	
N9	0.246354	0.23589	0.199411	0.146355	0.0916514	0.0483001	0.0212262	0.00774066	0.00233863	0.000585822	0.000121972	2.1184e-05	3.08236e-06	3.77527e-07	3.91171e-08	3.44618e-09	2.59452e-10	1.67757e-11	9.36087e-13	4.52899e-14	1.90855e-15	7.03575e-17	2.27842e-18	6.50739e-20	1.64546e-21	3.69705e-23	7.40671e-25	1.32751e-26	2.13538e-28	3.09237e-30	4.0498e-32	4.95294e-34	9.57769e-36	
POCHCL_Coptocephala_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCL_Lachnaia_sp	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	0.0164526	0.0290244	0.0563757	0.0985669	0.145305	0.176226	0.173908	0.13893	0.0896602	0.0467361	0.0196999	0.00673012	0.00186955	0.000424017	7.88962e-05	1.21087e-05	1.54182e-06	1.63867e-07	1.46268e-08	1.10327e-09	7.07478e-11	3.8797e-12	1.82978e-13	7.46235e-15	2.6453e-16	8.191e-18	2.22581e-19	5.33153e-21	1.13044e-22	2.13037e-24	3.58919e-26	5.61779e-28	1.41511e-29	
POCHCL_Smaragdina_sp	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCL_Macrolenes_dentipes	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	0.21988	0.215796	0.191624	0.151525	0.104939	0.062791	0.0321461	0.0139919	0.00515875	0.00160835	0.000423895	9.45142e-05	1.78547e-05	2.86371e-06	3.90942e-07	4.55543e-08	4.54468e-09	3.8943e-10	2.87574e-11	1.83626e-12	1.01734e-13	4.9071e-15	2.0677e-16	7.63674e-18	2.48037e-19	7.10747e-21	1.80249e-22	4.05815e-24	8.13585e-26	1.4574e-27	2.35021e-29	3.58277e-31	8.68648e-33	
POCHCR_Cryptocephalus_venustus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
