NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	
N1	0.719109	0.262716	0.0180169	0.000158287	1.77213e-07	3.84351e-11	7.31735e-18	3.462e-20	1.08149e-22	2.37681e-25	3.85313e-28	4.77913e-31	4.6684e-34	3.67668e-37	2.38018e-40	1.28727e-43	5.89664e-47	2.31497e-50	7.86927e-54	2.339e-57	7.66504e-61	
N2	0.220811	0.517807	0.245355	0.0158478	0.000178021	6.25134e-07	9.24797e-10	6.88782e-13	2.90665e-16	7.55789e-20	1.28893e-23	1.51289e-27	1.26979e-31	7.86082e-36	3.68227e-40	1.33345e-44	3.80133e-49	8.6646e-54	1.60049e-58	2.42585e-63	4.01854e-68	
N3	0.179944	0.469859	0.308748	0.0403078	0.00113278	8.68349e-06	2.34169e-08	2.69573e-11	1.53106e-14	4.78429e-18	8.93928e-22	1.0655e-25	8.52799e-30	4.77692e-34	1.93731e-38	5.85156e-43	1.34806e-47	2.41735e-52	3.43367e-57	3.92327e-62	4.47908e-67	
N4	0.0951064	0.351673	0.41091	0.13151	0.0105627	0.000236128	1.92158e-06	7.02545e-09	1.33767e-11	1.47368e-14	1.01516e-17	4.63886e-21	1.47278e-24	3.37164e-28	5.73741e-32	7.4429e-36	7.51943e-40	6.02504e-44	3.88961e-48	2.05546e-52	1.34708e-56	
POSCSC_Phanaeus_chalcomelas	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	0.000274562	0.0128375	0.19438	0.658251	0.132794	0.0014596	3.15737e-06	2.36772e-09	8.08028e-13	1.47028e-16	1.58172e-20	1.08168e-24	4.96041e-29	1.58891e-33	3.67041e-38	6.27234e-43	8.09421e-48	8.02075e-53	6.18689e-58	3.75801e-63	2.26304e-68	
N6	7.23286e-11	1.56993e-07	0.000128897	0.0272327	0.891287	0.0813278	2.39254e-05	1.7996e-09	5.45066e-14	8.22707e-19	7.01148e-24	3.66037e-29	1.23864e-34	2.82964e-40	4.49603e-46	5.07839e-52	4.14209e-58	2.4654e-64	1.07728e-70	3.46171e-77	8.88675e-84	
POSCSC_Onitis_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POSCSC_Malagoniella_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	5.67929e-05	0.00503914	0.139583	0.71998	0.134622	0.000718785	7.49518e-07	2.64546e-10	4.15919e-14	3.43198e-18	1.65642e-22	5.04743e-27	1.02741e-31	1.45846e-36	1.49342e-41	1.1332e-46	6.51274e-52	2.88624e-57	1.001e-62	2.75058e-68	6.94291e-74	
POSCSC_Phanaeus_igneus	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POSCSC_Phanaeus_vindex	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
