NODE	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	
N1	0.119178	0.117689	0.114465	0.109116	0.101349	0.0912029	0.0791564	0.0660857	0.0530619	0.0410864	0.0308711	0.0227428	0.016679	0.0124273	0.00964315	0.00799871	0.00724714	
N2	0.0996137	0.102375	0.102954	0.101185	0.0969659	0.0903321	0.0815595	0.0712059	0.0600565	0.0489802	0.0387566	0.029943	0.0228246	0.0174487	0.0137131	0.0114703	0.0106155	
N3	0.045028	0.0486638	0.0536094	0.0593875	0.0652733	0.0704115	0.0739835	0.0753895	0.0743902	0.0711631	0.0662531	0.0604378	0.0545596	0.0493797	0.0454979	0.0433444	0.0432278	
POCUSC_Dendroctonus_jeffreyi	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
POCUSC_Dendroctonus_ponderosae	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
N4	0.0684231	0.0725945	0.0772531	0.0815865	0.0845977	0.085379	0.0833679	0.0785063	0.0712532	0.0624527	0.0531126	0.0441773	0.0363672	0.030123	0.0256444	0.0229872	0.0221742	
POCUSC_Dendroctonus_frontalis	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N5	0.0502793	0.0545776	0.0605136	0.0673978	0.0741821	0.0796387	0.0826322	0.0824132	0.0788287	0.0723633	0.0639947	0.0549241	0.0462916	0.0389749	0.0335253	0.0302281	0.0292351	
POCUSC_Dendroctonus_adjunctus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
N6	0.0488069	0.053237	0.0594944	0.0668468	0.0741806	0.0801899	0.0836603	0.0837739	0.0803303	0.0737959	0.0651617	0.0556719	0.0465289	0.0386812	0.0327463	0.0290646	0.0278294	
POCUSC_Dendroctonus_approximatus	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
POCUSC_Dendroctonus_brevicomis	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.120427	0.122085	0.119559	0.113091	0.103262	0.0909456	0.0772236	0.0632361	0.050017	0.0383494	0.0286852	0.0211466	0.0155977	0.0117524	0.00928312	0.0079057	0.00743327	
N8	0.115265	0.117525	0.116284	0.111454	0.103237	0.0922133	0.0793102	0.0656587	0.0523843	0.0404061	0.0303098	0.0223232	0.0163781	0.0122211	0.00953177	0.00801775	0.00748086	
N9	0.142511	0.142797	0.136694	0.125064	0.109358	0.0913661	0.0729259	0.0556282	0.0406054	0.0284433	0.0192211	0.0126459	0.00822389	0.00541536	0.00374319	0.00284867	0.00250856	
POCUSC_Dendroctonus_valens	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCUSC_Dendroctonus_terebrans	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N10	0.04569	0.0504409	0.0574686	0.0659339	0.0745196	0.0816508	0.0858559	0.0861661	0.0823959	0.0751838	0.0657743	0.0556443	0.0461304	0.0381919	0.0323618	0.0288527	0.0277391	
POCUSC_Dendroctonus_punctatus	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N11	4.92382e-09	5.29691e-08	6.8299e-07	7.46121e-06	6.67437e-05	0.000480758	0.00273892	0.0120954	0.0404927	0.100361	0.179946	0.22907	0.205391	0.13111	0.0620826	0.0245481	0.0116078	
POCUSC_Dendroctonus_rufipennis	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
POCUSC_Dendroctonus_murrayanae	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
N12	0.0811083	0.0865707	0.0928763	0.0985333	0.101695	0.100746	0.0948854	0.0844564	0.0708558	0.0560586	0.0419923	0.0300375	0.0208282	0.014348	0.0101942	0.00786136	0.00695228	
POCUSC_Dendroctonus_simplex	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
POCUSC_Dendroctonus_pseudotsugae	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
