NODE	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	
N1	0.0391248	0.0390543	0.0389109	0.0386925	0.0383985	0.0380288	0.0375848	0.0370684	0.036483	0.0358327	0.0351227	0.0343589	0.033548	0.0326975	0.0318152	0.0309094	0.0299886	0.0290615	0.0281365	0.0272223	0.0263269	0.0254581	0.0246235	0.0238299	0.0230837	0.022391	0.0217572	0.0211874	0.0206862	0.0202581	0.0199073	0.0196379	0.0194539	0.0193597	
N2	0.0664701	0.0639555	0.0621907	0.0610159	0.0602446	0.0596729	0.0590911	0.0582972	0.0571125	0.0553969	0.0530623	0.0500812	0.0464889	0.042379	0.0378915	0.0331962	0.0284738	0.0238968	0.0196137	0.0157381	0.0123428	0.00945996	0.00708593	0.00518844	0.00371571	0.00260526	0.00179163	0.00121224	0.000811304	0.000541889	0.000366531	0.000256826	0.00019247	0.000160118	
N3	0.0277897	0.031136	0.0392499	0.0520581	0.0686062	0.0865159	0.102147	0.111583	0.112062	0.103119	0.0867872	0.0667466	0.0468936	0.0300976	0.0176533	0.0094678	0.00464659	0.0020888	0.000861048	0.000325897	0.000113416	3.63495e-05	1.07472e-05	2.93688e-06	7.43291e-07	1.74615e-07	3.81689e-08	7.78377e-09	1.48516e-09	2.65986e-10	4.49155e-11	7.2381e-12	1.18527e-12	2.81537e-13	
ADCAHA_Calathus_circumseptus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N4	0.000811362	0.00209183	0.00712563	0.0220822	0.0560691	0.11247	0.174625	0.207111	0.186404	0.127309	0.0663545	0.0266499	0.0083472	0.00206556	0.000409115	6.56761e-05	8.64649e-06	9.43791e-07	8.62694e-08	6.66423e-09	4.38706e-10	2.47987e-11	1.21207e-12	5.1551e-14	1.91905e-15	6.28654e-17	1.82131e-18	4.68868e-20	1.07758e-21	2.2229e-23	4.15034e-25	7.14446e-27	1.19625e-28	2.78939e-30	
ADCAHA_Calathus_auctus	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCAHA_Calathus_ascendens	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCAHA_Calathus_freyi	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	0.0917386	0.0869606	0.0821043	0.0771913	0.0722428	0.0672808	0.0623286	0.0574111	0.0525552	0.0477902	0.0431469	0.0386574	0.0343539	0.0302674	0.0264263	0.0228552	0.0195733	0.0165939	0.0139231	0.0115604	0.00949838	0.00772346	0.00621705	0.00495662	0.0039171	0.0030722	0.00239564	0.00186223	0.00144868	0.00113425	0.000901048	0.00073425	0.000622047	0.00055555	
