"","V1","V2","V3"
"1",0.552661708292112,0.0680825584273118,0.0185399329622187
"2",0.635589187448925,0.0689273453250584,0.0239791110069263
"3",0.715147343732253,0.0701515739305019,0.0152604523927871
"4",0.536254689456687,0.0654498746856988,0.0254309944355225
"5",0.645624908151989,0.0656237783722864,0.0274478950665638
"6",0.607552903840876,0.0759305348176854,0.026466270185805
"7",0.724405373797472,0.066039422173671,0.0239908778630022
"8",0.574519670801867,0.0815110229263631,0.0240478864591946
"9",0.785827148037924,0.0704675534460011,0.0179848486632328
"10",0.602191811568338,0.0659854168779014,0.0246167416918381
"11",0.669366010322157,0.0655564707113684,0.0224051473242328
"12",0.620630620262059,0.0799219947851335,0.0220852351513509
"13",0.569231255704214,0.0651654655274396,0.0248213269841849
"14",0.725892986467085,0.0667776789833708,0.0264005716325126
"15",0.733526262891607,0.0731056124221032,0.0167232115133102
"16",0.722694506681274,0.0719931358602373,0.0109691641876476
"17",0.604191463758,0.0788904918841892,0.0251098155700182
"18",0.852992981012395,0.0671483177727273,0.016403506886462
"19",0.875946214265487,0.0675707959393353,0.0293015657864338
"20",0.570773929134438,0.0850948749422779,0.0181905203615905
"21",0.735077737491994,0.0680326769943941,0.0244027174441895
"22",0.774955798469685,0.0704821975468065,0.022517403462867
"23",0.587123341111534,0.0776047596806839,0.0195181359678626
"24",0.63402819140884,0.0661628237312744,0.022501791722746
"25",0.778644263186094,0.066577380748649,0.0298504651906187
"26",0.695035488164047,0.0709849161598796,0.0175011818821962
"27",0.601957989853381,0.0700891347475745,0.0168599105030045
"28",0.652540438488853,0.0712854140763816,0.0124984294337204
"29",0.628370342982573,0.0740107746696109,0.018668689811034
"30",0.681936124740789,0.0730901889455394,0.0234026427902787
"31",0.57195812963192,0.0793935842449458,0.0146319109327084
"32",0.576216073341589,0.0686357177559935,0.0194131781273541
"33",0.574028637805306,0.0700012886115948,0.0105551474845632
"34",0.623370664968042,0.0746759799456023,0.00922850801219983
"35",0.713043169036144,0.0735019497140962,0.0166336574949489
"36",0.566602670877001,0.0677698161072924,0.183545838280799
"37",0.624527227591558,0.0731481556069554,0.0124122852475088
"38",0.711128012953652,0.066336710301864,0.0188613317323897
"39",0.53701868152678,0.0708856051513364,0.0257289814670181
"40",0.718646373520596,0.0676771807843112,0.0190969833278068
"41",0.585365542313422,0.0789436016957427,0.0162753708320437
"42",0.88348746858034,0.0712826328456645,0.0176719748032875
"43",0.764046786900586,0.0677650828354175,0.0174923597345236
"44",0.762113221982075,0.0739480272427899,0.0127952785001455
"45",0.58491975922829,0.0697005283650317,0.0378963360901524
"46",0.73296148306453,0.067639760896847,0.0200670427909091
"47",0.507314881060031,0.0777587919986356,0.0231874620290823
"48",0.663046970693501,0.0687965266230438,0.0216646500511983
"49",0.645357106601629,0.0633099586112041,0.0174892078059591
"50",0.723640322288685,0.0870686155000835,0.017993424787076
"51",0.579592760539781,0.0499403832805548,0.0183346937830182
"52",0.616421703564688,0.0626092041334567,0.00986490121134218
"53",0.610462640518154,0.0532562880808602,0.0106589481803596
"54",0.613251461009011,0.0617348922013288,0.0154562479263539
"55",0.572548195339138,0.0564929302380186,0.0115060626946636
"56",0.635347653905992,0.0615099876522948,0.0176219738303559
"57",0.573776418009211,0.0580451109695022,0.0204850976991541
"58",0.517210887775424,0.0526256751444113,0.0156890004249408
"59",0.50179093001647,0.0553272936397649,0.0199894184704261
"60",0.532015495732814,0.0550715285674879,0.0166273679656495
"61",0.565655973711291,0.0604535938693903,0.0146209289124985
"62",0.611781024587427,0.0582447588181846,0.00678926340294666
"63",0.563961685746902,0.0557629745991401,0.00674351643648197
"64",0.543204866085529,0.0608239766375857,0.00950126246577632
"65",0.478953317130672,0.0623948743774643,0.0128533318203324
"66",0.683878581438047,0.0625495824232859,0.00650909422889941
"67",0.493290082184699,0.0643869611668299,0.0091825506802931
"68",0.50039543614144,0.0595810567051911,0.0115630911868699
"69",0.709094852331728,0.0578869758976311,0.0164938063104711
"70",0.551650943653488,0.0589483997233875,0.0115602981648165
"71",0.508301985445152,0.0571570775267856,0.0109541544758817
"72",0.65201963643241,0.0613745243770949,0.0153298325656604
"73",0.586287621783229,0.0655085924782942,0.0105479430560072
"74",0.635276883406128,0.0556487270322921,0.0139013560804261
"75",0.609202239015467,0.0546037484704211,0.019845759589501
"76",0.524616334893858,0.0569208310917086,0.0147414270082419
"77",0.610817443472301,0.0495893072502701,0.0237620519594153
"78",0.529432646661705,0.0641138226797895,0.00933603595180943
"79",0.589150623092525,0.0648884406212372,0.00816782592245937
"80",0.616920851238693,0.0643174761057092,0.00880846231207233
"81",0.52575862217917,0.0612653038012542,0.0103529982235619
"82",0.527296545205229,0.051450446858271,0.0178129845935291
"83",0.667710528729579,0.0631607689124773,0.0128941153143275
"84",0.565748582037935,0.0611720863720755,0.0105395639534077
"85",0.583970960997203,0.0655542793009757,0.00583282059779971
"86",0.554857277379258,0.0588131920028544,0.0170741920689738
"87",0.691361117611049,0.060414211830488,0.0292729473002797
"88",0.506114336628603,0.0601874818878416,0.0249357107383904
"89",0.508944714862195,0.0578752710653839,0.0212687326408478
