NODE	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	
N1	4.20125e-06	6.95984e-06	1.62944e-05	4.49678e-05	0.000129891	0.000368093	0.000988963	0.00247355	0.0057039	0.0120682	0.0233834	0.0414912	0.067498	0.100863	0.138753	0.176083	0.206442	0.223681	
POELCA_Cardiophorus_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
N2	6.9646e-06	1.26479e-05	3.30217e-05	9.71244e-05	0.000285672	0.000798291	0.00206947	0.00491576	0.0106278	0.0208426	0.0370368	0.0596785	0.0874189	0.116931	0.143767	0.163899	0.174994	0.176585	
N3	6.61501e-06	1.2235e-05	3.2868e-05	9.97387e-05	0.000302117	0.000865605	0.00228734	0.00550208	0.0119629	0.0234266	0.041269	0.0654501	0.0937064	0.121748	0.144753	0.159439	0.165271	0.163865	
POELDE_Athous_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
N4	7.1373e-06	1.53823e-05	4.76633e-05	0.000156743	0.000490654	0.00141042	0.00366977	0.00857834	0.0179361	0.0334614	0.0556539	0.082595	0.109697	0.131157	0.142682	0.143801	0.138031	0.130609	
N5	0.0112922	0.014521	0.0222869	0.0358041	0.0554409	0.0794458	0.103447	0.121424	0.128043	0.12115	0.102844	0.0784114	0.0538339	0.0334718	0.0190839	0.0102706	0.00559982	0.00362949	
POELAG_Agrypnus_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
POELAG_Chalcolepidius_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	2.49959e-06	5.31965e-06	1.7102e-05	6.15957e-05	0.000217093	0.000706913	0.00207141	0.00539176	0.01239	0.0250809	0.0447618	0.0706818	0.0993978	0.125736	0.145092	0.155494	0.157944	0.154947	
N7	4.48552e-06	1.01542e-05	3.18591e-05	0.000106216	0.00034281	0.00102657	0.00278867	0.0067875	0.0147086	0.0283095	0.0484231	0.0738546	0.101068	0.125289	0.14258	0.151496	0.153181	0.149992	
POELAG_Adelocera_sp_M	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
POELAG_Lacon_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N8	8.48159e-07	1.97738e-06	7.29237e-06	2.98018e-05	0.000115754	0.000405417	0.00125887	0.00344812	0.00832639	0.0177562	0.0335553	0.0564834	0.0852746	0.11647	0.145384	0.16769	0.18062	0.183173	
N9	9.60485e-07	2.38178e-06	9.40013e-06	4.04301e-05	0.000162749	0.000583901	0.00183877	0.00505664	0.0121228	0.0253354	0.0462219	0.0738554	0.103971	0.130227	0.147339	0.153851	0.15234	0.147042	
POELEL_Elater_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
POELME_Melanotus_sp	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N10	1.11016e-08	4.66177e-08	3.1394e-07	2.14644e-06	1.31572e-05	6.97478e-05	0.000315731	0.00121362	0.00394971	0.0108703	0.0253123	0.0500041	0.0842849	0.122422	0.15561	0.176973	0.185233	0.183726	
POELEL_Agriotes_sputator	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
N11	3.01537e-10	2.11593e-09	2.50129e-08	2.79962e-07	2.65726e-06	2.0893e-05	0.000134763	0.000707889	0.00300845	0.0102852	0.0281592	0.0615892	0.10772	0.151712	0.175146	0.171955	0.153333	0.136226	
POELEL_Agriotes_obscurus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
POELEL_Agriotes_lineatus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
POELDE_Limonius_sp	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
