NODE	16	17	18	19	20	21	
N1	0.00888482	0.991115	1.3932e-30	4.47336e-51	6.39444e-72	5.41875e-84	
POLALA_Cryptolestes_sp	0	1	0	0	0	0	
N2	9.51311e-05	0.999905	1.2653e-19	1.51531e-42	2.04339e-54	1.12547e-37	
N3	2.23837e-05	0.999978	2.37494e-22	7.05094e-45	6.192e-68	2.59438e-91	
POLALU_Luciola_lateralis	0	1	0	0	0	0	
POLALU_Luciola_cruciata	0	1	0	0	0	0	
N4	6.41176e-06	0.999994	4.70378e-10	1.73376e-33	5.15091e-45	8.48335e-51	
N5	8.7672e-08	0.164196	0.835804	7.17529e-23	1.0238e-45	5.59212e-69	
POLAPH_Bicellonycha_sp	0	0	1	0	0	0	
POLAPH_Photuris_sp	0	0	1	0	0	0	
N6	5.24394e-07	0.999999	5.30687e-10	5.41993e-33	5.12885e-56	1.32833e-65	
POLALA_Lucidota_sp	0	1	0	0	0	0	
N7	1.18631e-09	0.0679028	0.932097	2.98672e-24	8.67556e-46	2.11944e-50	
N8	1.54466e-11	0.0108976	0.989102	2.26308e-23	2.52227e-46	3.96202e-56	
N9	2.29791e-14	0.000593829	0.999406	1.85863e-23	4.80504e-47	5.43321e-57	
POLALA_Photinus_pyralis	0	0	1	0	0	0	
N10	1.48147e-18	6.71159e-06	0.999993	2.88002e-24	1.0355e-48	1.20696e-73	
POLALA_Ellychnia_corrusca	0	0	1	0	0	0	
POLALA_Ellychnia_californica	0	0	1	0	0	0	
POLALA_Photinus_australis	0	0	1	0	0	0	
N11	8.57683e-12	0.00813039	0.99187	4.72826e-23	2.875e-46	1.12734e-60	
POLALA_Aspisoma_sp	0	0	1	0	0	0	
N12	9.19257e-17	3.76322e-05	0.999962	3.54011e-24	1.57039e-48	2.18225e-73	
POLALA_Pyractomena_borealis	0	0	1	0	0	0	
POLALA_Pyractomena_angulata	0	0	1	0	0	0	
