NODE	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	
N1	0.34468	0.281945	0.190235	0.10638	0.0494265	0.0191017	0.00614245	0.00164345	0.000365833	6.77583e-05	1.04463e-05	1.34164e-06	1.43737e-07	1.28755e-08	9.68907e-10	6.20451e-11	3.53192e-12	2.11746e-13	3.83399e-17	
N2	0.218159	0.216144	0.194811	0.155274	0.106612	0.0618347	0.0299031	0.0119624	0.00394196	0.00106835	0.000238217	4.37773e-05	6.64899e-06	8.37688e-07	8.79635e-08	7.76048e-09	5.88459e-10	4.25147e-11	5.07684e-12	
N3	0.170994	0.187005	0.193437	0.174979	0.131877	0.0806843	0.0395134	0.0153704	0.00473045	0.00115034	0.000221179	3.36989e-05	4.08287e-06	3.95159e-07	3.07232e-08	1.93326e-09	1.00069e-10	4.62395e-12	3.44283e-13	
N4	0.230111	0.221822	0.192063	0.147843	0.0999695	0.0587427	0.0297445	0.0129022	0.0047766	0.00150646	0.000404566	9.25823e-05	1.80837e-05	3.02245e-06	4.3396e-07	5.3982e-08	5.989e-09	6.7241e-10	1.29662e-10	
POCEDI_Distenia_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCECE_Stenygra_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	0.113342	0.137065	0.166649	0.181588	0.165215	0.120819	0.0695872	0.0312288	0.0108621	0.00292296	0.000608982	9.85005e-05	1.24257e-05	1.23086e-06	9.67303e-08	6.1339e-09	3.23722e-10	1.52837e-11	9.94711e-13	
POCECE_Phymatodes_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N6	0.0987631	0.123772	0.157792	0.180452	0.172275	0.132087	0.0795825	0.0372109	0.0134115	0.00371496	0.000790688	0.000129547	1.63962e-05	1.61129e-06	1.23824e-07	7.52444e-09	3.70662e-10	1.63191e-11	1.14474e-12	
N7	0.0410558	0.0597344	0.0939665	0.135996	0.168493	0.172899	0.144438	0.097307	0.0526096	0.0227859	0.00790922	0.00220493	0.000495439	9.01761e-05	1.33946e-05	1.64664e-06	1.73772e-07	1.77181e-08	2.76177e-09	
POCECE_Plagionotus_sp	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
N8	0.0168712	0.0293866	0.0552488	0.0935436	0.135834	0.165973	0.168722	0.141639	0.0977548	0.0553571	0.0257231	0.0098264	0.00309647	0.000808806	0.000176216	3.22909e-05	5.05427e-06	7.17853e-07	1.35705e-07	
POCECE_Clytus_arietis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
POCECE_Callidium_violaceum	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N9	0.129826	0.145253	0.161187	0.16593	0.150037	0.11481	0.072642	0.0374959	0.0156814	0.00530057	0.00144888	0.000321096	5.79258e-05	8.54996e-06	1.03933e-06	1.05156e-07	9.10588e-09	7.54099e-10	1.01038e-10	
POCECE_Eburia_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	0.0761513	0.106348	0.155235	0.195721	0.193736	0.14484	0.0807834	0.0336291	0.010524	0.0025024	0.0004577	6.52236e-05	7.33346e-06	6.58524e-07	4.77877e-08	2.83851e-09	1.41037e-10	6.37617e-12	4.58968e-13	
POCECE_Rosalia_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCECE_Elaphidion_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	0.204221	0.203893	0.187505	0.155264	0.113138	0.0711979	0.038167	0.0172689	0.00655738	0.0020834	0.000553276	0.000122865	2.28512e-05	3.56822e-06	4.69524e-07	5.24437e-08	5.09584e-09	4.83889e-10	7.80298e-11	
N12	0.202473	0.202723	0.187036	0.155221	0.113386	0.0717734	0.0389761	0.0180506	0.00710699	0.00237613	0.00067473	0.000162924	3.35192e-05	5.89153e-06	8.88113e-07	1.15742e-07	1.3412e-08	1.57247e-09	3.20668e-10	
POCECE_Chlorophorus_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCECE_Purpuricenus_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
