NODE	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	
N1	0.0693754	0.0799855	0.0965297	0.113041	0.123431	0.123579	0.112815	0.0938179	0.0711332	0.0492435	0.0311742	0.0180752	0.009613	0.00469624	0.00211043	0.000873651	0.000333635	0.00011771	3.84262e-05	1.16255e-05	3.26511e-06	8.52841e-07	2.07568e-07	4.7178e-08	1.0046e-08	2.01936e-09	3.94185e-10	8.42134e-11	2.94109e-11	
POCHCH_Timarcha_intricata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
N2	0.146	0.165611	0.167135	0.151967	0.125351	0.0941469	0.0645078	0.0403604	0.0230693	0.0120491	0.00575186	0.00251015	0.00100178	0.000365773	0.000122249	3.74241e-05	1.05011e-05	2.70298e-06	6.3878e-07	1.38728e-07	2.77158e-08	5.09979e-09	8.6563e-10	1.35926e-10	1.98782e-11	2.7591e-12	3.8477e-13	6.3961e-14	2.04232e-14	
POCHCH_Timarcha_metallica	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N3	0.186549	0.219445	0.221147	0.179735	0.113157	0.0540404	0.0194179	0.00524819	0.00107186	0.000166675	1.99176e-05	1.84779e-06	1.3448e-07	7.75821e-09	3.58379e-10	1.3384e-11	4.07809e-13	1.02256e-14	2.12705e-16	3.69831e-18	5.41289e-20	6.71314e-22	7.09921e-24	6.44087e-26	5.04762e-28	3.45282e-30	2.11428e-32	1.25995e-34	1.10796e-36	
N4	0.183556	0.205642	0.199682	0.166757	0.118253	0.0703763	0.034853	0.0142922	0.00484355	0.00135712	0.000315059	6.08034e-05	9.79542e-06	1.32341e-06	1.5069e-07	1.45346e-08	1.19364e-09	8.38881e-11	5.07045e-12	2.64862e-13	1.20132e-14	4.75262e-16	1.64714e-17	5.02196e-19	1.35252e-20	3.23323e-22	6.94397e-24	1.446e-25	5.44117e-27	
POCHCH_Timarcha_balearica	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_insparsa	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	0.174363	0.213642	0.225887	0.189072	0.118853	0.0546844	0.0182282	0.00439436	0.000768554	9.81069e-05	9.21188e-06	6.4185e-07	3.34949e-08	1.32152e-09	3.97901e-11	9.22684e-13	1.66246e-14	2.34731e-16	2.61854e-18	2.32603e-20	1.65764e-22	9.54521e-25	4.47179e-27	1.71578e-29	5.4279e-32	1.42667e-34	3.15531e-37	6.13887e-40	1.71519e-42	
N6	0.143742	0.180751	0.203456	0.190766	0.14262	0.0832461	0.0376624	0.0132152	0.00361422	0.000776074	0.000131948	1.79208e-05	1.9616e-06	1.74545e-07	1.27299e-08	7.66952e-10	3.84548e-11	1.61586e-12	5.72776e-14	1.72341e-15	4.42746e-17	9.76547e-19	1.85907e-20	3.0706e-22	4.4259e-24	5.62112e-26	6.4726e-28	7.57762e-30	1.4255e-31	
POCHCH_Timarcha_pimelioides	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_tenebricosa	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.169374	0.217446	0.23698	0.195796	0.115885	0.0478494	0.0136181	0.00265975	0.000356631	3.29521e-05	2.11143e-06	9.46009e-08	2.99277e-09	6.75777e-11	1.10174e-12	1.31236e-14	1.15595e-16	7.61922e-19	3.80236e-21	1.45313e-23	4.2996e-26	9.95369e-29	1.82109e-31	2.65834e-34	3.12429e-37	2.98176e-40	2.32971e-43	1.50461e-46	1.05475e-49	
N8	0.141006	0.191303	0.226552	0.207387	0.138767	0.0662584	0.0223703	0.00533459	0.000901991	0.000108914	9.48038e-06	6.01408e-07	2.81354e-08	9.82706e-10	2.59471e-11	5.24322e-13	8.20671e-15	1.00652e-16	9.78054e-19	7.60918e-21	4.78686e-23	2.45783e-25	1.03906e-27	3.64657e-30	1.0706e-32	2.64866e-35	5.56673e-38	1.02448e-40	2.57205e-43	
N9	0.0620672	0.0980837	0.147647	0.186542	0.189235	0.151412	0.0947289	0.0461569	0.0175031	0.00517461	0.00119704	0.000217776	3.13495e-05	3.5954e-06	3.30935e-07	2.46332e-08	1.49429e-09	7.44447e-11	3.06906e-12	1.05476e-13	3.04352e-15	7.42401e-17	1.5409e-18	2.7383e-20	4.19095e-22	5.5554e-24	6.42037e-26	6.6941e-28	1.13356e-29	
