NODE	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
N1	0.125282	0.122814	0.117763	0.110225	0.100519	0.089161	0.0768053	0.0641676	0.0519347	0.0406855	0.0308332	0.0226008	0.0160294	0.0110122	0.00734408	0.00477239	0.00304103	0.00192033	0.00122306	0.000808547	0.000579696	0.000477424	
POCHCH_Timarcha_intricata	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N2	0.156839	0.139117	0.123834	0.109903	0.0964911	0.0832005	0.0700558	0.0573713	0.0455765	0.0350666	0.0261092	0.0188087	0.0131158	0.00886493	0.00582216	0.00373138	0.00234968	0.00146937	0.000927252	0.000604348	0.000419821	0.000322746	
POCHCH_Timarcha_metallica	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N3	0.218294	0.187283	0.155979	0.125702	0.0976873	0.0729479	0.0521543	0.0355728	0.0230689	0.0141804	0.00824099	0.0045188	0.00233489	0.00113646	0.000521465	0.000226098	9.30436e-05	3.66112e-05	1.39446e-05	5.25916e-06	2.07733e-06	1.0236e-06	
N4	0.221127	0.189454	0.15733	0.12621	0.0974583	0.0721776	0.0510786	0.0344155	0.0220018	0.0133048	0.0075905	0.00407717	0.00205928	0.000977673	0.000436688	0.000183973	7.34633e-05	2.80412e-05	1.03794e-05	3.82635e-06	1.49572e-06	7.40688e-07	
POCHCH_Timarcha_insparsa	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	0.249986	0.211208	0.170163	0.1299	0.0933114	0.0626277	0.0390037	0.0223962	0.0117897	0.00566202	0.00247088	0.000976771	0.000349017	0.000112586	3.27839e-05	8.62949e-06	2.06097e-06	4.50101e-07	9.13003e-08	1.77469e-08	3.54421e-09	9.37678e-10	
N6	0.221276	0.189752	0.157822	0.126809	0.0980038	0.0725159	0.0511305	0.0341968	0.021601	0.0128364	0.00715158	0.00372468	0.00180918	0.000818129	0.000344084	0.000134601	4.90781e-05	1.67869e-05	5.47539e-06	1.77305e-06	6.28295e-07	3.01532e-07	
POCHCH_Timarcha_pimelioides	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_tenebricosa	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.257793	0.217507	0.17438	0.13149	0.0921767	0.0593754	0.0347659	0.018331	0.00863587	0.00361227	0.00133496	0.000434272	0.00012403	3.10516e-05	6.81124e-06	1.31025e-06	2.2172e-07	3.32434e-08	4.48767e-09	5.65653e-10	7.26523e-11	1.28913e-11	
N8	0.259624	0.219499	0.176359	0.132811	0.0922879	0.0582861	0.033021	0.0166021	0.00734533	0.00284108	0.00095586	0.00027867	7.02045e-05	1.52547e-05	2.8562e-06	4.60854e-07	6.41884e-08	7.7532e-09	8.21677e-10	7.89852e-11	7.74428e-12	1.24036e-12	
N9	0.273567	0.228022	0.178305	0.12949	0.086385	0.052373	0.0285775	0.0139185	0.00601018	0.00228879	0.000765581	0.000224258	5.74097e-05	1.28281e-05	2.5008e-06	4.25532e-07	6.33101e-08	8.26949e-09	9.57103e-10	1.00438e-10	1.0336e-11	1.56279e-12	
N10	0.282469	0.233285	0.179229	0.127101	0.0825523	0.0487376	0.0259722	0.0124151	0.00529487	0.00200585	0.000672569	0.000199061	5.19028e-05	1.19066e-05	2.40157e-06	4.25919e-07	6.64836e-08	9.1599e-09	1.1224e-09	1.25154e-10	1.38718e-11	2.32437e-12	
N11	0.207041	0.191609	0.17781	0.154604	0.118934	0.0779678	0.0426528	0.0192823	0.00718366	0.00220881	0.000562765	0.000119453	2.12528e-05	3.18985e-06	4.06511e-07	4.42735e-08	4.14861e-09	3.37059e-10	2.40113e-11	1.53415e-12	9.43209e-14	8.3162e-15	
POCHCH_Timarcha_goettingensis	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N12	0.110209	0.145775	0.205441	0.230504	0.179019	0.0912327	0.0301965	0.00656312	0.000956468	9.57734e-05	6.75452e-06	3.4353e-07	1.28769e-08	3.62854e-10	7.82501e-12	1.31239e-13	1.73685e-15	1.8378e-17	1.57407e-19	1.10702e-21	6.65903e-24	4.96355e-26	
N13	0.00108104	0.0331288	0.459936	0.470677	0.0343386	0.000829679	9.40776e-06	5.91166e-08	2.27445e-10	5.73248e-13	9.945e-16	1.23379e-18	1.12857e-21	7.80515e-25	4.16841e-28	1.75034e-31	5.8695e-35	1.59337e-38	3.54393e-42	6.53142e-46	1.01791e-49	1.6532e-53	
POCHCH_Timarcha_recticollis	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_maritima	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N14	0.0920295	0.130396	0.202188	0.244079	0.195548	0.0982329	0.030665	0.00602892	0.00076418	6.41495e-05	3.66464e-06	1.46204e-07	4.17242e-09	8.70623e-11	1.35488e-12	1.60101e-14	1.46e-16	1.04269e-18	5.91018e-21	2.69238e-23	1.0062e-25	4.37532e-28	
N15	0.0394215	0.0967236	0.230028	0.318142	0.223062	0.0771336	0.0139686	0.00142913	8.83676e-05	3.49267e-06	9.24124e-08	1.70095e-09	2.24943e-11	2.19687e-13	1.62233e-15	9.24615e-18	4.14032e-20	1.47975e-22	4.28029e-25	1.01464e-27	2.00179e-30	4.39876e-33	
POCHCH_Timarcha_sinuaticollis	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_interstitialis	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Timarcha_cornuta	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N16	0.288731	0.236964	0.179834	0.12538	0.0798393	0.0461917	0.024168	0.0113883	0.00481591	0.0018222	0.000615389	0.000185144	4.95513e-05	1.17863e-05	2.49031e-06	4.67382e-07	7.79665e-08	1.15837e-08	1.54272e-09	1.88532e-10	2.33302e-11	4.47667e-12	
N17	0.292229	0.239189	0.180499	0.124736	0.078466	0.0446915	0.0229392	0.0105678	0.00435488	0.00160097	0.000523975	0.000152451	3.93964e-05	9.03904e-06	1.84144e-06	3.33255e-07	5.36321e-08	7.69182e-09	9.88978e-10	1.16609e-10	1.39514e-11	2.62977e-12	
N18	0.301211	0.248813	0.18864	0.127476	0.074605	0.0369567	0.0152505	0.00519152	0.00145062	0.000332206	6.24146e-05	9.6465e-06	1.23124e-06	1.30381e-07	1.1513e-08	8.52243e-10	5.31754e-11	2.81271e-12	1.27066e-13	4.98613e-15	1.82553e-16	9.59351e-18	
N19	0.289402	0.246201	0.194349	0.134835	0.0785161	0.0372014	0.0140775	0.00421187	0.000991912	0.000183756	2.6831e-05	3.09961e-06	2.84728e-07	2.0919e-08	1.23703e-09	5.92658e-11	2.31589e-12	7.43073e-14	1.97134e-15	4.36679e-17	8.43195e-19	2.28294e-20	
POCHCH_Timarcha_gougeleti	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N20	0.249804	0.226481	0.197488	0.151997	0.0969839	0.0494711	0.0197973	0.00616279	0.00148902	0.000279714	4.10266e-05	4.72623e-06	4.30599e-07	3.12622e-08	1.82291e-09	8.60503e-11	3.31439e-12	1.04972e-13	2.75509e-15	6.05419e-17	1.16238e-18	3.10491e-20	
POCHCH_Timarcha_cyanescens	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
