NODE	16	17	18	19	20	
N1	1.23586e-06	0.0044374	0.995561	1.06688e-30	3.2306e-51	
POLALA_Cryptolestes_sp	0	0	1	0	0	
N2	3.61995e-11	3.43095e-05	0.999966	3.95155e-22	1.0903e-43	
N3	1.65697e-13	2.85079e-06	0.999997	2.96971e-11	1.34393e-33	
POLALU_Luciola_lateralis	0	0	1	0	0	
POLALU_Luciola_cruciata	0	0	0	1	0	
N4	5.9686e-13	6.23197e-06	0.999994	4.75179e-24	7.90276e-47	
N5	2.9282e-15	6.15724e-07	0.999999	1.17677e-22	1.89971e-45	
POLAPH_Bicellonycha_sp	0	0	1	0	0	
POLAPH_Photuris_sp	0	0	1	0	0	
N6	7.43911e-15	9.78423e-07	0.999999	2.01509e-23	1.3502e-46	
POLALA_Lucidota_sp	0	0	1	0	0	
N7	6.7311e-18	4.22477e-08	1	4.25513e-23	4.29165e-45	
N8	2.27277e-21	9.51692e-10	1	5.52312e-12	7.77843e-35	
N9	4.48119e-24	5.82466e-11	1	1.43928e-22	2.58187e-46	
POLALA_Photinus_pyralis	0	0	1	0	0	
N10	1.77873e-27	8.97067e-13	1	2.18392e-24	6.10801e-49	
POLALA_Ellychnia_corrusca	0	0	1	0	0	
POLALA_Ellychnia_californica	0	0	1	0	0	
POLALA_Photinus_australis	0	0	0	1	0	
N11	2.05151e-19	1.02687e-08	1	2.81677e-23	1.0608e-46	
POLALA_Aspisoma_sp	0	0	1	0	0	
N12	1.58101e-24	3.91396e-11	1	3.66518e-24	1.7446e-48	
POLALA_Pyractomena_borealis	0	0	1	0	0	
POLALA_Pyractomena_angulata	0	0	1	0	0	
