NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
N1	0.0816868	0.0980099	0.125196	0.151245	0.160872	0.145462	0.110005	0.06903	0.0357947	0.0153003	0.00538341	0.00155795	0.000370755	7.25701e-05	1.16909e-05	1.55169e-06	1.69918e-07	1.53786e-08	1.15289e-09	7.17855e-11	3.72574e-12	1.61995e-13	2.45016e-17	4.34272e-18	7.2155e-19	1.1595e-19	1.98183e-20	5.18904e-21	
N2	0.0737793	0.0899293	0.115149	0.140899	0.154366	0.146296	0.117974	0.0803268	0.0460151	0.0221447	0.00895085	0.00304051	0.000869076	0.000209399	4.26257e-05	7.34998e-06	1.07672e-06	1.34441e-07	1.43589e-08	1.31695e-09	1.04188e-10	7.14699e-12	4.26289e-13	2.21425e-14	1.01073e-15	4.18806e-17	1.71841e-18	9.18772e-20	
N3	0.00461624	0.00733147	0.0139364	0.0266882	0.0473799	0.0754367	0.106326	0.131922	0.14367	0.137096	0.114502	0.0836435	0.0534246	0.0298359	0.0145731	0.00622906	0.00233185	0.000765296	0.000220465	5.58262e-05	1.24455e-05	2.44717e-06	4.25426e-07	6.56595e-08	9.09291e-09	1.17098e-09	1.60257e-10	3.75905e-11	
N4	1.85195e-06	7.76738e-06	4.02226e-05	0.000197194	0.000855054	0.00318022	0.00997647	0.0261182	0.0566398	0.101175	0.148221	0.177485	0.173275	0.137684	0.0889599	0.0467291	0.0199673	0.00694972	0.00197431	0.000459025	8.76327e-05	1.37912e-05	1.79756e-06	1.95294e-07	1.79014e-08	1.43239e-09	1.12812e-10	1.42884e-11	
N5	3.80939e-07	1.73458e-06	1.06587e-05	6.38398e-05	0.000337626	0.0015113	0.00560971	0.0170716	0.0422838	0.0847909	0.137101	0.178184	0.185683	0.154874	0.103275	0.0550305	0.0234357	0.00798317	0.0021784	0.000477194	8.41507e-05	1.19875e-05	1.38534e-06	1.30617e-07	1.01446e-08	6.6666e-10	4.18679e-11	4.73206e-12	
N6	8.24132e-10	6.21218e-09	6.42146e-08	6.41278e-07	5.59203e-06	4.09345e-05	0.000247113	0.00121808	0.00486914	0.0156988	0.0406387	0.0841353	0.138852	0.182178	0.189642	0.156418	0.102165	0.052854	0.021681	0.00706581	0.00183488	0.000381256	6.37606e-05	8.66219e-06	9.72244e-07	9.3571e-08	8.5869e-09	1.19619e-09	
POCHCR_Pachybrachis_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
N7	1.64065e-12	2.03615e-11	3.85243e-10	6.65159e-09	9.61168e-08	1.13577e-06	1.08545e-05	8.32621e-05	0.000509458	0.00247314	0.00947956	0.0285692	0.0674534	0.124394	0.178758	0.199849	0.173673	0.117309	0.0616368	0.0252337	0.00807035	0.00202386	0.000400023	6.28062e-05	7.94803e-06	8.41105e-07	8.40911e-08	1.30172e-08	
N8	6.5017e-15	1.07313e-13	2.69996e-12	6.05639e-11	1.13874e-09	1.77412e-08	2.27503e-07	2.38654e-06	2.03576e-05	0.000140393	0.000778456	0.00345268	0.0121923	0.0341382	0.0755315	0.131698	0.180626	0.194671	0.164857	0.109801	0.0576322	0.0239198	0.00789292	0.00209022	0.000452672	8.37962e-05	1.49969e-05	3.93539e-06	
N9	4.60498e-16	7.87087e-15	2.08454e-13	5.00305e-12	1.02424e-10	1.7684e-09	2.55721e-08	3.07651e-07	3.05854e-06	2.49544e-05	0.000165947	0.000893362	0.00386785	0.0133846	0.0368106	0.080063	0.13716	0.184527	0.194602	0.160788	0.104176	0.0530621	0.0213491	0.00684392	0.00177859	0.000390904	8.28369e-05	2.62511e-05	
POCHCL_Coptocephala_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
POCHCL_Lachnaia_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
