NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	
N1	3.06604e-41	6.19712e-40	1.84139e-38	5.25717e-37	1.39498e-35	3.42663e-34	7.77936e-33	1.62997e-31	3.14747e-30	5.59334e-29	9.13465e-28	1.36901e-26	1.88018e-25	2.363e-24	2.7139e-23	2.84445e-22	2.71704e-21	2.36224e-20	1.86694e-19	1.33967e-18	8.71818e-18	5.13985e-17	1.31571e-12	3.06279e-11	5.82068e-10	9.0196e-09	1.13856e-07	1.17017e-06	9.79148e-06	6.6742e-05	0.000371078	0.00168657	0.00628731	0.0193128	0.0491729	0.1045	0.186575	0.28053	0.351486	
N2	3.95893e-42	6.19761e-41	2.10876e-39	7.36751e-38	2.3909e-36	7.1133e-35	1.93541e-33	4.81381e-32	1.09818e-30	2.34171e-29	5.03473e-28	1.32788e-26	5.05886e-25	2.3825e-23	1.11041e-21	4.64678e-20	1.69469e-18	5.33731e-17	1.44714e-15	3.3751e-14	6.77197e-13	1.16932e-11	1.73702e-10	2.21672e-09	2.4245e-08	2.26649e-07	1.80624e-06	1.22422e-05	7.04254e-05	0.000343321	0.0014169	0.0049488	0.014634	0.0366733	0.0779475	0.140298	0.211949	0.261897	0.249808	
N3	9.76188e-28	1.02216e-26	2.33191e-25	5.79332e-24	1.36385e-22	2.96092e-21	5.89086e-20	1.07147e-18	1.77878e-17	2.69135e-16	3.70617e-15	4.63868e-14	5.26988e-13	5.42713e-12	5.05985e-11	4.26522e-10	3.24654e-09	2.22852e-08	1.37776e-07	7.66182e-07	3.82761e-06	1.71552e-05	6.88905e-05	0.000247534	0.000794736	0.00227673	0.00581122	0.0131959	0.0266168	0.0476132	0.0754169	0.105614	0.130596	0.142502	0.137322	0.117326	0.0897963	0.0629144	0.0418651	
N4	8.35624e-20	4.10411e-19	4.28874e-18	5.2001e-17	6.2579e-16	7.11151e-15	7.49115e-14	7.25899e-13	6.44733e-12	5.23787e-11	3.88646e-10	2.63051e-09	1.62227e-08	9.10651e-08	4.64821e-07	2.1553e-06	9.07025e-06	3.46128e-05	0.000119674	0.0003746	0.00106078	0.00271567	0.00628148	0.0131203	0.0247356	0.0420751	0.0645535	0.0893118	0.111412	0.125305	0.127068	0.116198	0.0958526	0.0713846	0.0480952	0.0294793	0.0166828	0.00904378	0.00508347	
N5	5.80875e-20	4.3634e-19	5.86744e-18	8.53244e-17	1.22602e-15	1.67317e-14	2.11536e-13	2.44016e-12	2.54522e-11	2.38757e-10	2.00726e-09	1.50871e-08	1.01191e-07	6.04685e-07	3.21489e-06	1.51885e-05	6.36922e-05	0.000236831	0.000780144	0.00227484	0.00586773	0.0133811	0.0269665	0.0480109	0.0755034	0.10488	0.128697	0.139545	0.133757	0.113408	0.085127	0.0566347	0.0334488	0.017579	0.0082539	0.00348997	0.00135399	0.000507624	0.00021407	
N6	1.58989e-20	1.09194e-19	1.74568e-18	3.15177e-17	5.43139e-16	8.56095e-15	1.21705e-13	1.55089e-12	1.76521e-11	1.79008e-10	1.61419e-09	1.29217e-08	9.16879e-08	5.75897e-07	3.19796e-06	1.56819e-05	6.78369e-05	0.000258623	0.00086824	0.00256493	0.00666367	0.0152178	0.0305384	0.05384	0.0833875	0.113466	0.135673	0.142609	0.131841	0.107278	0.0769017	0.0486246	0.0271661	0.0134472	0.0059263	0.002349	0.000857595	0.000306804	0.000126632	
N7	2.21124e-17	1.30483e-16	1.7539e-15	2.58659e-14	3.55379e-13	4.40438e-12	4.8847e-11	4.83087e-10	4.24908e-09	3.31581e-08	2.29035e-07	1.39726e-06	7.51314e-06	3.55396e-05	0.000147644	0.000537882	0.00171627	0.00479157	0.0116958	0.0249471	0.046486	0.0756677	0.107609	0.133747	0.145361	0.138244	0.115149	0.0840903	0.0539061	0.0303782	0.0150749	0.00660088	0.002557	0.000879372	0.000269901	7.45681e-05	1.88406e-05	4.52614e-06	1.23495e-06	
N8	1.38213e-18	3.93876e-17	2.04472e-15	9.59664e-14	3.75287e-12	1.20077e-10	3.10367e-09	6.39675e-08	1.03699e-06	1.30377e-05	0.000125362	0.000909767	0.00492511	0.0196982	0.0577779	0.123694	0.192977	0.219945	0.184421	0.115026	0.0541046	0.0194819	0.00545141	0.00120257	0.000211952	3.02134e-05	3.52227e-06	3.39224e-07	2.7238e-08	1.83879e-09	1.0518e-10	5.13505e-12	2.15473e-13	7.82444e-15	2.4758e-16	6.87455e-18	1.68721e-19	3.69757e-21	8.72031e-23	
N9	2.95435e-26	4.87671e-24	1.13535e-21	2.20262e-19	3.454e-17	4.31684e-15	4.23637e-13	3.21013e-11	1.84276e-09	7.84011e-08	2.41002e-06	5.19461e-05	0.000757595	0.00716496	0.0418141	0.142755	0.272866	0.288573	0.171281	0.059756	0.0129516	0.00183575	0.000177762	1.2196e-05	6.1109e-07	2.29374e-08	6.59016e-10	1.47633e-11	2.62036e-13	3.73695e-15	4.33541e-17	4.13703e-19	3.27938e-21	2.17884e-23	1.22328e-25	5.84708e-28	2.39715e-30	8.57091e-33	3.51725e-35	
