N15	2.01426e-08	2.20944e-07	3.44821e-06	4.43344e-05	0.000429979	0.00305676	0.0155813	0.0557448	0.137131	0.227725	0.251711	0.183822	0.0887908	0.0286364	0.00626515	0.000948288	0.00010143	7.83185e-06	4.45582e-07	1.90413e-08	6.22128e-10	1.57958e-11	3.16318e-13	5.06408e-15	6.56172e-17	6.959e-19	6.10288e-21	4.46734e-23	2.75308e-25	1.44009e-27	6.51189e-30	3.86637e-32	
POCHEU_Colasposoma_auripenne	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHEU_Bromius_obscurus	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N16	5.08815e-10	9.74371e-09	2.47208e-07	5.03259e-06	7.60234e-05	0.000823856	0.00621378	0.0315833	0.104562	0.218219	0.279953	0.218321	0.103593	0.0302984	0.0056102	0.000680418	5.59725e-05	3.22637e-06	1.34166e-07	4.12943e-09	9.62072e-11	1.73043e-12	2.44491e-14	2.75555e-16	2.51141e-18	1.8737e-20	1.15695e-22	5.97128e-25	2.59928e-27	9.62266e-30	3.07698e-32	1.24611e-34	
POCHEU_Basilepta_sp	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHEU_Paria_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCR_Lema_sp	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N17	0.0767682	0.0978539	0.127402	0.151835	0.158168	0.141592	0.108189	0.0703445	0.0388716	0.0182544	0.00729166	0.00248168	0.000721348	0.000179586	3.84191e-05	7.08779e-06	1.13185e-06	1.57052e-07	1.90094e-08	2.01483e-09	1.8772e-10	1.54313e-11	1.12329e-12	7.26605e-14	4.19083e-15	2.16238e-16	1.00148e-17	4.17952e-19	1.58204e-20	5.53081e-22	1.92809e-23	1.11697e-24	
POCHEU_Nodonota_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N18	0.00435042	0.0106953	0.0294807	0.0692762	0.129023	0.185895	0.2052	0.172859	0.111011	0.0543961	0.0203853	0.00586546	0.00130298	0.000225093	3.05031e-05	3.27395e-06	2.81163e-07	1.95183e-08	1.10628e-09	5.1687e-11	2.00871e-12	6.54856e-14	1.80504e-15	4.2376e-17	8.53081e-19	1.48194e-20	2.2345e-22	2.94034e-24	3.39403e-26	3.45779e-28	3.20445e-30	4.42655e-32	
POCHEU_Colaspis_sp	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N19	0.000115163	0.00197744	0.0286301	0.1958	0.408325	0.295324	0.0635699	0.00595207	0.000296891	8.88428e-06	1.72322e-07	2.28761e-09	2.16436e-11	1.50611e-13	7.90616e-16	3.19719e-18	1.01386e-20	2.56001e-23	5.2166e-26	8.68107e-29	1.19238e-31	1.36482e-34	1.3132e-37	1.0706e-40	7.44936e-44	4.45359e-47	2.30185e-50	1.03443e-53	4.06337e-57	1.40292e-60	4.32455e-64	1.53317e-67	
POCHEU_Eumolpus_sp	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHEU_Chalcophana_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N20	0.232433	0.221629	0.188326	0.143008	0.0971567	0.0590598	0.0321084	0.0156008	0.00676966	0.00262188	0.000905963	0.000279243	7.67811e-05	1.88388e-05	4.12668e-06	8.07592e-07	1.41319e-07	2.2134e-08	3.10637e-09	3.91122e-10	4.42385e-11	4.50105e-12	4.12544e-13	3.41122e-14	2.54854e-15	1.72308e-16	1.05619e-17	5.88504e-19	2.99813e-20	1.42359e-21	6.86823e-23	5.69449e-24	
N21	0.217138	0.210467	0.18435	0.145847	0.103955	0.0665243	0.0380832	0.0194393	0.00882376	0.00355453	0.00126905	0.00040124	0.000112316	2.78386e-05	6.11257e-06	1.18984e-06	2.0552e-07	3.15356e-08	4.30402e-09	5.23195e-10	5.67279e-11	5.4945e-12	4.76145e-13	3.69764e-14	2.57747e-15	1.61535e-16	9.11757e-18	4.64346e-19	2.14035e-20	9.03578e-22	3.78554e-23	2.81662e-24	
N22	0.169881	0.174394	0.168741	0.15105	0.122998	0.0900079	0.0587386	0.0340292	0.0174569	0.00791975	0.00317587	0.00112572	0.000352844	9.78621e-05	2.40392e-05	5.23578e-06	1.01239e-06	1.74035e-07	2.66385e-08	3.63643e-09	4.4348e-10	4.84032e-11	4.73659e-12	4.16343e-13	3.29339e-14	2.3489e-15	1.51341e-16	8.82845e-18	4.68079e-19	2.28811e-20	1.12526e-21	9.939e-23	
N23	0.0769725	0.0964848	0.124156	0.148086	0.155872	0.141779	0.110385	0.0732264	0.0413009	0.0197927	0.00806204	0.00279392	0.000825023	0.000207977	4.48537e-05	8.29559e-06	1.31907e-06	1.8081e-07	2.14247e-08	2.20079e-09	1.9655e-10	1.53062e-11	1.04239e-12	6.22649e-14	3.27164e-15	1.51658e-16	6.22049e-18	2.26518e-19	7.36269e-21	2.17042e-22	6.25944e-24	2.93084e-25	
POCHCA_Baliosus_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N24	0.119689	0.137506	0.157561	0.166481	0.153381	0.11938	0.0772758	0.0413167	0.0182045	0.00661081	0.00198155	0.000491413	0.00010112	1.73228e-05	2.47942e-06	2.9764e-07	3.00856e-08	2.57106e-09	1.86522e-10	1.15343e-11	6.10479e-13	2.77664e-14	1.0896e-15	3.70339e-17	1.09439e-18	2.82227e-20	6.37441e-22	1.26538e-23	2.21551e-25	3.43985e-27	4.91554e-29	1.10502e-30	
POCHCA_Microrhopala_vittata	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N25	0.0861806	0.113502	0.15069	0.176476	0.172578	0.13781	0.0889142	0.0461075	0.0191777	0.00639991	0.00171721	0.00037177	6.52405e-05	9.3299e-06	1.09371e-06	1.05748e-07	8.48642e-09	5.68851e-10	3.20476e-11	1.52669e-12	6.18606e-14	2.14406e-15	6.39101e-17	1.64685e-18	3.68662e-20	7.20325e-22	1.23392e-23	1.861e-25	2.48126e-27	2.93927e-29	3.1839e-31	5.27103e-33	
POCHCA_Chalepus_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCA_Stolas_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCA_Octotoma_scabripennis	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N26	0.101021	0.123794	0.151485	0.167121	0.158776	0.127584	0.086036	0.048498	0.0228053	0.00893883	0.00292122	0.000796844	0.000181768	3.47592e-05	5.58887e-06	7.58116e-07	8.70735e-08	8.50048e-09	7.08157e-10	5.05471e-11	3.10385e-12	1.64623e-13	7.57167e-15	3.03174e-16	1.06082e-17	3.25572e-19	8.79572e-21	2.09939e-22	4.44678e-24	8.44815e-26	1.52584e-27	4.36518e-29	
N27	0.154328	0.167905	0.175773	0.1671	0.138232	0.0968987	0.0566672	0.0274037	0.0109083	0.00356782	0.000958991	0.000212153	3.87249e-05	5.85093e-06	7.34445e-07	7.69042e-08	6.74615e-09	4.97964e-10	3.10691e-11	1.64592e-12	7.43683e-14	2.87868e-15	9.58767e-17	2.75927e-18	6.89022e-20	1.4989e-21	2.85168e-23	4.76272e-25	7.00966e-27	9.14575e-29	1.09713e-30	2.01743e-32	
POCHCA_Coptocycla_adamantina	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N28	0.182705	0.192328	0.189983	0.167037	0.125386	0.0782658	0.0400345	0.0166642	0.0056312	0.00154567	0.000345439	6.30844e-05	9.45525e-06	1.16884e-06	1.19796e-07	1.02349e-08	7.32935e-10	4.42347e-11	2.2622e-12	9.85538e-14	3.67648e-15	1.18027e-16	3.27655e-18	7.90232e-20	1.66315e-21	3.06763e-23	4.979e-25	7.13915e-27	9.07747e-29	1.02844e-30	1.06828e-32	1.69168e-34	
N29	0.394963	0.333986	0.188624	0.0658324	0.0143508	0.00203407	0.000195646	1.32625e-05	6.54165e-07	2.41147e-08	6.79511e-10	1.49201e-11	2.59527e-13	3.62809e-15	4.12807e-17	3.86599e-19	3.01005e-21	1.96612e-23	1.08623e-25	5.11391e-28	2.06573e-30	7.20463e-33	2.18219e-35	5.77104e-38	1.33927e-40	2.74009e-43	4.964e-46	7.99555e-49	1.14951e-51	1.48212e-54	1.748e-57	2.59223e-60	
POCHCA_Charidotella_sexpunctata	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCA_Chelymorpha_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCA_Aspidomorpha_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N30	0.00405363	0.00939517	0.024753	0.0573281	0.108612	0.164036	0.195171	0.181774	0.132055	0.0747186	0.0329374	0.011335	0.00305624	0.000648861	0.000109132	1.46409e-05	1.57839e-06	1.37791e-07	9.81631e-09	5.75085e-10	2.79142e-11	1.13076e-12	3.84938e-14	1.10855e-15	2.71772e-17	5.70593e-19	1.03174e-20	1.61533e-22	2.2011e-24	2.62792e-26	2.84644e-28	4.63899e-30	
N31	0.000296488	0.000997235	0.00412028	0.0150059	0.0438213	0.0987514	0.168325	0.214423	0.202604	0.141401	0.0728014	0.0276938	0.0078163	0.00164754	0.000261544	3.15783e-05	2.9308e-06	2.11409e-07	1.19839e-08	5.39645e-10	1.95065e-11	5.71645e-13	1.37097e-14	2.71467e-16	4.47504e-18	6.18916e-20	7.2339e-22	7.19388e-24	6.12587e-26	4.49598e-28	2.90647e-30	2.61035e-32	
POCHCA_Laccoptera_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N32	3.38464e-07	2.82108e-06	3.04334e-05	0.00027736	0.00195904	0.010307	0.0392698	0.105793	0.1973	0.250224	0.213125	0.121257	0.046182	0.0118861	0.00210091	0.00026031	2.31205e-05	1.5052e-06	7.33558e-08	2.7286e-09	7.88421e-11	1.79799e-12	3.28272e-14	4.86054e-16	5.90447e-18	5.94678e-20	5.01332e-22	3.56841e-24	2.16158e-26	1.12273e-28	5.08654e-31	3.05464e-33	
POCHCA_Cassida_fuscorufa	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCA_Cassida_rubiginosa	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCA_Deloyala_guttata	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N33	0.253364	0.247808	0.211561	0.14957	0.0841809	0.0369146	0.0125174	0.00328708	0.000673036	0.00010849	1.39191e-05	1.43749e-06	1.20832e-07	8.35478e-09	4.79938e-10	2.31179e-11	9.41759e-13	3.27029e-14	9.7509e-16	2.51316e-17	5.63369e-19	1.10467e-20	1.90471e-22	2.902e-24	3.92484e-26	4.73244e-28	5.10969e-30	4.96632e-32	4.38362e-34	3.58814e-36	2.89181e-38	3.2121e-40	
N34	0.230689	0.245341	0.226918	0.163799	0.0875252	0.0339378	0.00951879	0.00194275	0.000291745	3.26804e-05	2.77118e-06	1.80529e-07	9.16501e-09	3.67511e-10	1.17874e-11	3.0593e-13	6.49435e-15	1.13877e-16	1.66442e-18	2.0447e-20	2.12751e-22	1.88829e-24	1.43899e-26	9.47266e-29	5.41695e-31	2.70505e-33	1.18536e-35	4.57881e-38	1.56581e-40	4.76002e-43	1.30013e-45	4.61839e-48	
POCHCA_Dactylispa_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCA_Dicladispa_testacea	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCA_Notosacantha_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N35	0.28725	0.261026	0.200841	0.130371	0.0709918	0.0322597	0.0121878	0.00382047	0.000993073	0.000214171	3.83772e-05	5.72563e-06	7.13058e-07	7.43462e-08	6.51067e-09	4.8053e-10	2.99987e-11	1.58992e-12	7.1808e-14	2.7742e-15	9.20266e-17	2.63107e-18	6.50739e-20	1.39741e-21	2.61482e-23	4.27833e-25	6.14191e-27	7.76189e-29	8.66316e-31	8.57335e-33	7.7064e-35	1.03072e-36	
N36	0.198222	0.211714	0.206884	0.171127	0.114685	0.0609783	0.0254651	0.00831202	0.00211647	0.000420418	6.52525e-05	7.9356e-06	7.59076e-07	5.73743e-08	3.44469e-09	1.65217e-10	6.36854e-12	1.98519e-13	5.03594e-15	1.04621e-16	1.79116e-18	2.54277e-20	3.01129e-22	2.99235e-24	2.50926e-26	1.78537e-28	1.08352e-30	5.63729e-33	2.52657e-35	9.80494e-38	3.35487e-40	1.51242e-42	
N37	0.210539	0.210982	0.193427	0.157579	0.110807	0.06569	0.0322808	0.0130028	0.0042642	0.00113459	0.000244658	4.27842e-05	6.07904e-06	7.03784e-07	6.66207e-08	5.17678e-09	3.31626e-10	1.75923e-11	7.76402e-13	2.86395e-14	8.87132e-16	2.31832e-17	5.13461e-19	9.68152e-21	1.56095e-22	2.16123e-24	2.58041e-26	2.66752e-28	2.39738e-30	1.88434e-32	1.33611e-34	1.34686e-36	
N38	0.225468	0.220884	0.195123	0.152399	0.102952	0.0589834	0.0282204	0.0111517	0.00361365	0.000956314	0.000206337	3.63036e-05	5.21654e-06	6.13746e-07	5.93205e-08	4.72821e-09	3.121e-10	1.71368e-11	7.86325e-13	3.02925e-14	9.84378e-16	2.7108e-17	6.35519e-19	1.2741e-20	2.19393e-22	3.25861e-24	4.19207e-26	4.69002e-28	4.58349e-30	3.94508e-32	3.11528e-34	3.52351e-36	
N39	0.221085	0.215037	0.188727	0.148344	0.103489	0.0635523	0.0341326	0.0159581	0.00647448	0.00227517	0.000691827	0.000181999	4.14388e-05	8.17345e-06	1.3984e-06	2.07872e-07	2.68984e-08	3.03629e-09	2.99669e-10	2.59221e-11	1.97023e-12	1.31916e-13	7.80094e-15	4.0851e-16	1.89934e-17	7.86108e-19	2.90376e-20	9.5979e-22	2.84788e-23	7.65367e-25	1.98391e-26	8.70692e-28	
N40	0.0557035	0.0794851	0.119059	0.159671	0.179302	0.163977	0.12064	0.0710488	0.0334695	0.0126367	0.00383884	0.000943258	0.000188618	3.08997e-05	4.17591e-06	4.68823e-07	4.40274e-08	3.48184e-09	2.33385e-10	1.33414e-11	6.54248e-13	2.76771e-14	1.01536e-15	3.24647e-17	9.08927e-19	2.23823e-20	4.86808e-22	9.38917e-24	1.61249e-25	2.48371e-27	3.58654e-29	8.19494e-31	
N41	0.000223323	0.00371289	0.046238	0.261526	0.419694	0.230704	0.0354368	0.00237609	8.63264e-05	1.92115e-06	2.8337e-08	2.92711e-10	2.20556e-12	1.25104e-14	5.47782e-17	1.89003e-19	5.22791e-22	1.17637e-24	2.18071e-27	3.36734e-30	4.37359e-33	4.81966e-36	4.54153e-39	3.68508e-42	2.59134e-45	1.58843e-48	8.53301e-52	4.03714e-55	1.69021e-58	6.30083e-62	2.14544e-65	8.70558e-69	
POCHCH_Paropsis_porosa_M	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Gonioctena_linnaeana	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N42	0.00282035	0.00859076	0.0298791	0.0825809	0.165718	0.233753	0.227777	0.152004	0.0694163	0.0218351	0.00478954	0.000744544	8.35199e-05	6.88731e-06	4.25139e-07	1.99837e-08	7.26791e-10	2.0754e-11	4.71616e-13	8.6337e-15	1.28763e-16	1.58057e-18	1.61189e-20	1.37748e-22	9.94234e-25	6.10527e-27	3.21107e-29	1.45554e-31	5.71921e-34	1.95932e-36	5.95451e-39	2.37301e-41	
POCHCH_Gonioctena_viminalis	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N43	0.0008288	0.00326462	0.0156881	0.0585657	0.148881	0.245848	0.258626	0.172155	0.0726324	0.0196153	0.00345399	0.000406285	3.27815e-05	1.86262e-06	7.63963e-08	2.31385e-09	5.28256e-11	9.26062e-13	1.26749e-14	1.37486e-16	1.19792e-18	8.48664e-21	4.94277e-23	2.39044e-25	9.68765e-28	3.31751e-30	9.67341e-33	2.41863e-35	5.21912e-38	9.77879e-41	1.60646e-43	3.18495e-46	
POCHCH_Gonioctena_sibirica_M	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Gonioctena_springlovae	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N44	0.250762	0.236296	0.195576	0.141843	0.0896597	0.049069	0.0230979	0.00929807	0.00318642	0.000926677	0.000228276	4.75978e-05	8.40276e-06	1.25726e-06	1.5971e-07	1.72619e-08	1.5915e-09	1.25523e-10	8.49484e-12	4.94859e-13	2.48953e-14	1.08517e-15	4.11208e-17	1.35906e-18	3.93053e-20	9.97912e-22	2.23117e-23	4.4067e-25	7.71225e-27	1.20155e-28	1.72487e-30	3.91938e-32	
N45	0.237558	0.229601	0.197653	0.148915	0.0963698	0.0527409	0.0241421	0.00918078	0.00289057	0.000752832	0.000162336	2.90453e-05	4.32526e-06	5.3804e-07	5.61378e-08	4.93422e-09	3.66988e-10	2.32025e-11	1.25269e-12	5.80157e-14	2.31508e-15	7.99446e-17	2.39912e-18	6.28248e-20	1.44127e-21	2.90774e-23	5.1779e-25	8.16733e-27	1.14515e-28	1.4346e-30	1.6606e-32	2.97394e-34	
N46	0.232557	0.232682	0.207367	0.156491	0.0965689	0.0478116	0.0188308	0.00588636	0.00146261	0.000290013	4.61418e-05	5.92842e-06	6.19387e-07	5.3e-08	3.74112e-09	2.19391e-10	1.07627e-11	4.44623e-13	1.55667e-14	4.64701e-16	1.18968e-17	2.62635e-19	5.02566e-21	8.37712e-23	1.22204e-24	1.56704e-26	1.7738e-28	1.77941e-30	1.58795e-32	1.26589e-34	9.20232e-37	9.79592e-39	
POCHCH_Gonioctena_variabilis	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
