NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	
N1	0.000127452	0.000239684	0.000622871	0.00175424	0.00475367	0.0117445	0.0257671	0.0494871	0.0824935	0.118714	0.146954	0.156096	0.142035	0.110588	0.0736253	0.0418994	0.0203816	0.00847668	0.00301567	0.000918379	0.000239628	5.36297e-05	1.0308e-05	1.70394e-06	2.42612e-07	2.98032e-08	3.1642e-09	2.90877e-10	2.31964e-11	1.60785e-12	1.12085e-16	2.57264e-17	5.52183e-18	1.10946e-18	2.08886e-19	3.68918e-20	6.1182e-21	9.53785e-22	1.39935e-22	1.93638e-23	2.55038e-24	3.39598e-25	6.7762e-26	
N2	0.0018255	0.00264578	0.00458178	0.00844055	0.0153837	0.0266743	0.0430903	0.0640996	0.0871997	0.108014	0.121486	0.123835	0.114261	0.0953598	0.071955	0.0490826	0.0302693	0.0168813	0.00851786	0.00389068	0.00160988	0.000603926	0.000205582	6.35658e-05	1.78711e-05	4.57358e-06	1.06671e-06	2.27019e-07	4.41439e-08	7.85369e-09	1.28032e-09	1.91567e-10	2.63558e-11	3.34134e-12	3.91362e-13	4.24863e-14	4.29254e-15	4.05742e-16	3.6118e-17	3.05254e-18	2.47732e-19	2.01386e-20	2.43701e-21	
N3	0.00677185	0.00928056	0.0145789	0.0237863	0.0379472	0.0572333	0.0800293	0.102515	0.119389	0.12579	0.119518	0.102193	0.0785278	0.0541869	0.0335619	0.018656	0.00930778	0.00416909	0.00167719	0.000606321	0.000197098	5.76563e-05	1.51899e-05	3.60743e-06	7.73034e-07	1.49625e-07	2.61871e-08	4.14889e-09	5.95726e-10	7.76159e-11	9.18709e-12	9.89169e-13	9.70021e-14	8.67503e-15	7.08447e-16	5.29012e-17	3.61683e-18	2.26722e-19	1.30507e-20	6.91709e-22	3.41673e-23	1.71725e-24	1.60371e-25	
N4	0.0119991	0.0157458	0.0233648	0.0360565	0.0544211	0.0773347	0.101167	0.120215	0.1287	0.1235	0.105875	0.0809193	0.0550668	0.0333432	0.0179593	0.00860542	0.00366944	0.0013932	0.000471337	0.000142212	3.83062e-05	9.22168e-06	1.98648e-06	3.83395e-07	6.63865e-08	1.03274e-08	1.44545e-09	1.82285e-10	2.07437e-11	2.13335e-12	1.98581e-13	1.67562e-14	1.28362e-15	8.94091e-17	5.67112e-18	3.2806e-19	1.7334e-20	8.37943e-22	3.71422e-23	1.51708e-24	5.81508e-26	2.28339e-27	1.53119e-28	
N5	0.00945571	0.0129888	0.0205089	0.0335478	0.0531289	0.0783325	0.105117	0.12666	0.135894	0.129135	0.108313	0.0800122	0.0519872	0.0296883	0.0148973	0.00656909	0.0025465	0.000868342	0.000260679	6.89633e-05	1.60962e-05	3.31871e-06	6.05275e-07	9.77932e-08	1.40186e-08	1.7858e-09	2.02494e-10	2.04726e-11	1.84869e-12	1.49361e-13	1.08157e-14	7.03197e-16	4.11215e-17	2.16666e-18	1.03038e-19	4.43033e-21	1.72526e-22	6.09519e-24	1.95704e-25	5.72408e-27	1.53679e-28	4.0181e-30	1.81273e-31	
N6	0.00200781	0.00372416	0.0080684	0.0169913	0.0329236	0.0574002	0.088846	0.120955	0.143852	0.148711	0.133147	0.102982	0.0686902	0.0394726	0.0195337	0.00832536	0.00305761	0.000968531	0.000264933	6.26765e-05	1.28464e-05	2.28568e-06	3.53771e-07	4.77401e-08	5.63015e-09	5.81684e-10	5.27796e-11	4.2165e-12	2.97336e-13	1.85547e-14	1.02724e-15	5.05815e-17	2.22068e-18	8.71394e-20	3.06351e-21	9.67207e-23	2.74862e-24	7.0468e-26	1.63372e-27	3.43635e-29	6.62169e-31	1.23953e-32	3.77596e-34	
POCHCR_Pachybrachis_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.000359909	0.000743982	0.00200519	0.00545047	0.0135453	0.0297076	0.05661	0.0928957	0.130489	0.156231	0.158932	0.137071	0.100074	0.0617963	0.032264	0.0142443	0.00532058	0.0016829	0.000451303	0.000102763	1.99031e-05	3.28532e-06	4.63166e-07	5.58987e-08	5.78934e-09	5.15849e-10	3.96479e-11	2.63563e-12	1.5195e-13	7.61829e-15	3.33084e-16	1.27346e-17	4.26912e-19	1.25832e-20	3.26973e-22	7.51006e-24	1.52868e-25	2.76461e-27	4.45335e-29	6.40569e-31	8.25938e-33	9.8438e-35	1.82849e-36	
N8	7.85736e-05	0.000171797	0.000520355	0.00164984	0.00484353	0.0125612	0.028248	0.0546322	0.0904749	0.127958	0.154273	0.158371	0.138332	0.102781	0.0649704	0.0349594	0.0160273	0.00626833	0.00209473	0.000599242	0.000147059	3.10323e-05	5.64495e-06	8.87539e-07	1.20949e-07	1.43267e-08	1.47941e-09	1.33571e-10	1.05757e-11	7.36474e-13	4.52419e-14	2.45878e-15	1.1856e-16	5.08646e-18	1.94692e-19	6.6666e-21	2.04748e-22	5.65462e-24	1.40781e-25	3.16819e-27	6.48288e-29	1.26483e-30	4.12523e-32	
N9	3.50376e-07	1.43609e-06	8.60556e-06	5.03812e-05	0.000259953	0.00114391	0.00422799	0.0130009	0.0330202	0.0688573	0.117297	0.162557	0.182714	0.166258	0.122408	0.0729831	0.0353142	0.0139132	0.00448239	0.00118677	0.00025965	4.72178e-05	7.17978e-06	9.18348e-07	9.93953e-08	9.15582e-09	7.21825e-10	4.89675e-11	2.87318e-12	1.46533e-13	6.52613e-15	2.54955e-16	8.77393e-18	2.67051e-19	7.21643e-21	1.7376e-22	3.74089e-24	7.22464e-26	1.25553e-27	1.96946e-29	2.80161e-31	3.74157e-33	8.00707e-35	
POCHCL_Coptocephala_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCL_Lachnaia_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
