NODE	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	
N1	0.739617	0.243815	0.0163963	0.000171576	3.09128e-07	1.35639e-10	2.08142e-17	1.57327e-19	8.09828e-22	2.99786e-24	8.31958e-27	1.78802e-29	3.05428e-32	4.23547e-35	4.85245e-38	4.66972e-41	4.95645e-44	
N2	0.403613	0.481697	0.110488	0.00415934	4.24112e-05	1.66422e-07	3.09231e-10	3.11386e-13	1.86757e-16	7.15231e-20	1.84475e-23	3.34174e-27	4.39778e-31	4.32286e-35	3.24812e-39	1.90574e-43	1.22512e-47	
N3	0.410616	0.456142	0.12495	0.00814127	0.00014894	9.52803e-07	2.56043e-09	3.3347e-12	2.3495e-15	9.74772e-19	2.54456e-22	4.4048e-26	5.27504e-30	4.52415e-34	2.85954e-38	1.36492e-42	6.4169e-47	
N4	0.276938	0.456463	0.232476	0.0327211	0.00137985	2.17578e-05	1.55053e-07	5.7434e-10	1.2251e-12	1.62471e-15	1.42082e-18	8.58141e-22	3.71513e-25	1.18844e-28	2.881e-32	5.43068e-36	1.27614e-39	
POSCSC_Phanaeus_chalcomelas	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	0.00793069	0.143368	0.635782	0.208353	0.00454617	1.9689e-05	2.93073e-08	1.96661e-11	6.97857e-15	1.45415e-18	1.91551e-22	1.68449e-26	1.03105e-30	4.53873e-35	1.47504e-39	3.6189e-44	8.83143e-49	
N6	1.14629e-07	9.44807e-05	0.0227746	0.862012	0.115056	6.26632e-05	8.66553e-09	4.79762e-13	1.31767e-17	2.03606e-22	1.92163e-27	1.1728e-32	4.82272e-38	1.37707e-43	2.79132e-49	4.08119e-55	4.82561e-61	
POSCSC_Onitis_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
POSCSC_Malagoniella_sp	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.00349839	0.104204	0.68488	0.205173	0.00224015	4.72091e-06	3.31237e-09	1.02184e-12	1.63816e-16	1.52459e-20	8.90717e-25	3.46122e-29	9.35016e-34	1.81789e-38	2.61533e-43	2.84811e-48	2.80914e-53	
POSCSC_Phanaeus_igneus	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
POSCSC_Phanaeus_vindex	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N8	0.346613	0.461756	0.170742	0.0200038	0.000870404	1.54511e-05	1.18799e-07	4.4662e-10	9.18988e-13	1.13097e-15	8.91189e-19	4.74108e-22	1.77584e-25	4.8447e-29	9.89918e-33	1.56048e-36	3.04162e-40	
POSCSC_Cheironitis_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N9	0.424041	0.493533	0.0791353	0.00324292	4.82876e-05	3.24105e-07	1.13297e-09	2.28592e-12	2.87325e-15	2.38584e-18	1.37083e-21	5.65773e-25	1.72971e-28	4.01914e-32	7.25384e-36	1.03738e-39	1.71628e-43	
POSCSC_Bubas_bubalus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POSCSC_Bubas_bison	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	0.232039	0.543902	0.214072	0.00991176	7.5059e-05	1.42993e-07	9.2653e-11	2.5502e-14	3.48706e-18	2.64758e-22	1.21066e-26	3.54373e-31	6.9588e-36	9.51059e-41	9.31493e-46	6.69462e-51	4.17002e-56	
