NODE	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	
N1	0.0804789	0.0832655	0.0878779	0.0929038	0.0966729	0.0975813	0.0944967	0.0870935	0.0759685	0.0624682	0.0482921	0.0350311	0.0238127	0.0151537	0.0090218	0.00502245	0.0026136	0.00127105	0.000577586	0.000245228	9.72763e-05	3.60526e-05	1.24849e-05	4.04006e-06	1.22181e-06	3.45384e-07	9.12767e-08	2.25565e-08	5.21372e-09	1.12748e-09	2.28192e-10	4.3241e-11	7.67544e-12	1.27702e-12	1.75243e-16	6.70993e-17	2.49223e-17	8.99216e-18	3.1586e-18	1.08385e-18	3.65247e-19	1.21843e-19	4.07141e-20	1.39029e-20	5.12261e-21	2.51081e-21	
N2	0.0475204	0.0549749	0.06403	0.0739565	0.0835104	0.0911284	0.0952678	0.09481	0.0894025	0.0796023	0.0667508	0.0526144	0.0389268	0.0270047	0.0175532	0.010685	0.00608908	0.00324784	0.00162128	0.000757413	0.000331157	0.00013552	5.19154e-05	1.86205e-05	6.25423e-06	1.96765e-06	5.79998e-07	1.60226e-07	4.14958e-08	1.00781e-08	2.29623e-09	4.9099e-10	9.85652e-11	1.85845e-11	3.29263e-12	5.48412e-13	8.59162e-14	1.26692e-14	1.76037e-15	2.3093e-16	2.87049e-17	3.40374e-18	3.8977e-19	4.41941e-20	5.39027e-21	1.08873e-21	
N3	0.0185588	0.0246532	0.0349137	0.0489132	0.0653545	0.0820699	0.0963151	0.105377	0.107338	0.10169	0.0895259	0.0731848	0.0555119	0.0390451	0.0254519	0.015369	0.0085936	0.00444816	0.00213093	0.000944672	0.000387518	0.000147097	5.16718e-05	1.67995e-05	5.05612e-06	1.40904e-06	3.63695e-07	8.69777e-08	1.92796e-08	3.96265e-09	7.55552e-10	1.33703e-10	2.19701e-11	3.35403e-12	4.75975e-13	6.28249e-14	7.7173e-15	8.82787e-16	9.41021e-17	9.35546e-18	8.68654e-19	7.55583e-20	6.21276e-21	4.98056e-22	4.39049e-23	7.11844e-24	
N4	0.0567399	0.0641141	0.0717842	0.0791156	0.0852121	0.0890882	0.0899006	0.0871755	0.0809573	0.071825	0.0607691	0.0489703	0.0375532	0.0273882	0.0189893	0.0125133	0.00783578	0.00466239	0.00263596	0.00141606	0.000722869	0.000350675	0.000161682	7.08563e-05	2.95198e-05	1.16931e-05	4.40451e-06	1.57793e-06	5.37751e-07	1.74364e-07	5.3803e-08	1.58022e-08	4.41861e-09	1.17655e-09	2.98393e-10	7.20999e-11	1.66019e-11	3.64409e-12	7.6279e-13	1.52378e-13	2.91018e-14	5.3421e-15	9.58788e-16	1.77827e-16	4.02776e-17	1.64296e-17	
ADDYDY_Cybister_sugillatus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	0.017092	0.0214707	0.0284845	0.0381347	0.0499909	0.063091	0.0759591	0.0867985	0.0938509	0.095831	0.0922849	0.0837326	0.0715307	0.0575042	0.0434863	0.0309266	0.0206805	0.0130015	0.00768436	0.00426978	0.00223055	0.00109564	0.000506094	0.000219874	8.98636e-05	3.45588e-05	1.25086e-05	4.26243e-06	1.36783e-06	4.13501e-07	1.17797e-07	3.16348e-08	8.01179e-09	1.91424e-09	4.3166e-10	9.1906e-11	1.84837e-11	3.51295e-12	6.31254e-13	1.07315e-13	1.72805e-14	2.64458e-15	3.89318e-16	5.77186e-17	1.01655e-17	3.36882e-18	
N6	1.61043e-07	5.88911e-07	2.8577e-06	1.33764e-05	5.67531e-05	0.000215502	0.000729164	0.00219173	0.00583566	0.0137245	0.028431	0.051738	0.082501	0.115016	0.139912	0.148272	0.136727	0.109626	0.0764032	0.0462944	0.024403	0.0112028	0.00448575	0.00156956	0.000480967	0.000129395	3.06444e-05	6.40698e-06	1.18606e-06	1.94995e-07	2.85577e-08	3.73702e-09	4.38257e-10	4.61969e-11	4.38957e-12	3.77022e-13	2.93506e-14	2.07637e-15	1.33821e-16	7.8768e-18	4.24531e-19	2.10207e-20	9.62499e-22	4.15966e-23	1.8577e-24	1.4851e-25	
ADDYDY_Cybister_lateralimarginalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADDYDY_Cybister_japonicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
