NODE	16	17	18	19	20	
N1	2.47344e-07	0.00613361	0.992182	0.00168383	1.13187e-07	
N2	1.0866e-06	0.0351584	0.956416	0.00842433	2.12484e-07	
N3	0.000124234	0.899299	0.100523	5.3369e-05	1.83631e-09	
POLALU_Luciola_lateralis	0	1	0	0	0	
POLALU_Luciola_cruciata	0	1	0	0	0	
N4	5.04943e-10	0.000264959	0.912657	0.0870782	3.10026e-07	
N5	3.40191e-09	0.000164122	0.987823	0.0120128	5.25668e-07	
POLAPH_Bicellonycha_sp	0	0	1	0	0	
POLAPH_Photuris_sp	0	0	1	0	0	
N6	4.34026e-13	5.30122e-07	0.0519243	0.94807	4.95987e-06	
POLALA_Lucidota_sp	0	0	0	1	0	
N7	4.35778e-18	1.2205e-10	0.000589022	0.99941	1.12329e-06	
N8	3.14882e-16	3.12895e-10	7.69617e-05	0.9999	2.31872e-05	
POLALA_Photinus_australis	0	0	0	1	0	
N9	1.35277e-16	1.13782e-10	3.04179e-05	0.999936	3.39374e-05	
N10	5.25201e-18	1.24506e-11	9.9995e-06	0.999978	1.22004e-05	
POLALA_Ellychnia_corrusca	0	0	0	1	0	
POLALA_Ellychnia_californica	0	0	0	1	0	
POLALA_Photinus_pyralis	0	0	0	1	0	
N11	7.45681e-16	1.08575e-09	0.000351032	0.999633	1.61138e-05	
POLALA_Aspisoma_sp	0	0	0	1	0	
N12	1.18233e-16	1.03069e-10	2.88624e-05	0.999939	3.2227e-05	
POLALA_Pyractomena_borealis	0	0	0	1	0	
POLALA_Pyractomena_angulata	0	0	0	1	0	
POLALA_Cryptolestes_sp	0	0	1	0	0	
