NODE	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	
N1	0.114696	0.113059	0.10964	0.104385	0.0973554	0.0887436	0.0788744	0.0681868	0.0571963	0.0464399	0.0364132	0.0275114	0.0199883	0.0139401	0.00931811	0.00596283	0.00365025	0.00213731	0.00119769	0.000643412	0.000332478	0.000166277	8.13801e-05	3.97874e-05	2.02014e-05	1.14389e-05	8.08957e-06	
ADDYHY_Hydrovatus_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N2	0.145644	0.128703	0.115124	0.103593	0.0930148	0.0826562	0.0721814	0.0615933	0.0511285	0.0411401	0.0319937	0.023987	0.0173008	0.0119823	0.00795688	0.00506024	0.00307962	0.00179308	0.000999174	0.000533535	0.00027372	0.000135584	6.54371e-05	3.13064e-05	1.53467e-05	8.20192e-06	5.28756e-06	
N3	0.139786	0.122418	0.107804	0.0953725	0.0846063	0.0750602	0.066375	0.0582873	0.0506336	0.0433458	0.0364369	0.0299785	0.0240721	0.0188194	0.0142967	0.0105381	0.00752942	0.00521278	0.00349799	0.00227792	0.00144314	0.000893383	0.000544489	0.000330936	0.000205097	0.000134559	9.87848e-05	
N4	0.0850368	0.0770258	0.0725161	0.0705008	0.0700427	0.0702608	0.0703421	0.0695858	0.0674692	0.0637129	0.0583175	0.0515529	0.0438962	0.0359307	0.0282331	0.0212766	0.0153706	0.0106449	0.00707222	0.00451524	0.00277949	0.00165969	0.000971493	0.00056746	0.000340435	0.000218993	0.000159628	
ADDYHY_Stictotarsus_griseostriatus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADDYHY_Nebrioporus_lanceolatus_M	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADDYHY_Hydroporus_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	0.196008	0.168601	0.142947	0.119142	0.0973064	0.0775894	0.0601612	0.0451752	0.0327183	0.0227676	0.0151684	0.00964439	0.00583589	0.00335268	0.00182494	0.000939633	0.000457052	0.000209842	9.09036e-05	3.7169e-05	1.43659e-05	5.26684e-06	1.84505e-06	6.27083e-07	2.13793e-07	7.91632e-08	3.85376e-08	
