NODE	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	
N1	0.00033203	0.00285809	0.00819525	0.0153826	0.0232743	0.0310534	0.0382472	0.0446244	0.0501036	0.0546921	0.0584489	0.0614604	0.0638253	0.0656434	0.0670098	0.0680099	0.0687185	0.0691986	0.0695028	0.0696737	0.0697456	
N2	7.70795e-05	0.000531535	0.00157088	0.00330286	0.00577718	0.00899686	0.0129187	0.0174537	0.0224748	0.0278321	0.0333781	0.039002	0.0446745	0.0505067	0.0568313	0.0643173	0.0741388	0.0882215	0.109605	0.142973	0.195415	
POCHCH_Cyrtonus_elegans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
N3	2.42965e-05	0.000170687	0.00051992	0.00113873	0.00209427	0.00345646	0.00529449	0.0076719	0.0106442	0.0142626	0.0185883	0.0237197	0.0298379	0.0372737	0.0466031	0.0587795	0.0753199	0.0985634	0.132037	0.18097	0.25303	
N4	5.36464e-06	3.85569e-05	0.000121887	0.000280745	0.00054962	0.000976455	0.00162694	0.00258993	0.00398518	0.00597522	0.0087835	0.012722	0.0182321	0.0259448	0.0367655	0.0519958	0.0735037	0.103965	0.1472	0.208656	0.296083	
POCHCH_Cyrtonus_rotundatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
POCHCH_Cyrtonus_majoricensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
N5	3.41104e-06	2.50778e-05	8.20579e-05	0.000197196	0.000404389	0.00075301	0.00131248	0.00217779	0.0034769	0.00538198	0.00812669	0.0120332	0.017553	0.0253272	0.0362734	0.0517074	0.0735155	0.104394	0.148188	0.210367	0.2987	
N6	4.93328e-07	3.94173e-06	1.46267e-05	4.10109e-05	9.96496e-05	0.000221021	0.000457958	0.00089711	0.00167364	0.0029893	0.00513451	0.00851597	0.0136934	0.0214314	0.0327754	0.0491644	0.0725944	0.105855	0.152864	0.219135	0.312438	
POCHCH_Cyrtonus_dufouri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
POCHCH_Cyrtonus_cupreovirens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
N7	2.27697e-07	1.8589e-06	7.12806e-06	2.08244e-05	5.3027e-05	0.000123751	0.000270572	0.000560443	0.00110699	0.00209448	0.00380954	0.00668135	0.0113314	0.0186344	0.0297946	0.0464437	0.0707762	0.105741	0.155327	0.224981	0.32224	
POCHCH_Cyrtonus_ruficornis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
POCHCH_Cyrtonus_cylindricus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
N8	9.33152e-05	0.000632187	0.00181747	0.00369003	0.00620491	0.00927513	0.0127979	0.0166713	0.0208075	0.0251441	0.029659	0.034391	0.0394692	0.045161	0.0519442	0.0606175	0.0724664	0.0895077	0.114847	0.153196	0.211607	
N9	4.02034e-05	0.000275217	0.000804419	0.00166909	0.00288043	0.00443457	0.00632328	0.00854506	0.011119	0.0141021	0.0176104	0.0218458	0.0271309	0.0339595	0.0430701	0.0555576	0.0730394	0.0978998	0.133644	0.185404	0.260645	
POCHCH_Cyrtonus_puncticeps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
N10	1.08433e-06	9.57399e-06	4.05781e-05	0.000130486	0.000357914	0.000872465	0.00192446	0.00387938	0.00719422	0.0123372	0.0196531	0.0292092	0.0406897	0.0534142	0.0665334	0.0794119	0.0921544	0.10622	0.12509	0.155007	0.20587	
N11	7.00096e-16	2.68949e-14	6.49418e-13	1.24973e-11	2.01122e-10	2.74816e-09	3.20014e-08	3.17083e-07	2.66199e-06	1.88269e-05	0.000111446	0.000548476	0.00222997	0.00745092	0.0203953	0.0457603	0.0847375	0.131894	0.179379	0.228558	0.298913	
POCHCH_Cyrtonus_arcasi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
POCHCH_Cyrtonus_pardoi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
N12	1.92708e-07	2.05112e-06	1.12886e-05	4.877e-05	0.000180869	0.000589464	0.00169929	0.00434071	0.00982908	0.0197323	0.0351299	0.0555061	0.077958	0.0976282	0.109643	0.111614	0.105033	0.0946426	0.0865328	0.086897	0.102981	
POCHCH_Cyrtonus_contractus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
POCHCH_Cyrtonus_fairmairei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
POCHCH_Cyrtonus_plumbeus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
