NODE	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	
N1	4.94995e-10	1.54785e-09	7.10815e-09	3.45992e-08	1.63447e-07	7.27974e-07	3.01614e-06	1.15369e-05	4.05537e-05	0.000130617	0.000384737	0.00103502	0.00254058	0.00568598	0.0115962	0.0215409	0.0364321	0.056085	0.0785686	0.100142	0.116121	0.122495	0.11756	0.102659	0.0815885	0.0590339	0.0389056	0.0233681	0.0128017	0.00640281	0.00292729	0.00122526	0.000470445	0.000166103	5.40995e-05	1.63178e-05	4.58061e-06	1.20399e-06	2.98521e-07	7.04299e-08	1.59709e-08	3.52235e-09	7.68671e-10	1.72607e-10	4.50117e-11	1.88441e-11	
ADDYHY_Hydrovatus_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N2	2.05292e-10	6.54447e-10	3.1256e-09	1.61136e-08	8.01632e-08	3.72048e-07	1.5938e-06	6.27714e-06	2.2686e-05	7.5146e-05	0.000227938	0.00063266	0.00160583	0.00372533	0.0078953	0.0152806	0.0269981	0.0435352	0.0640584	0.0859984	0.105333	0.117709	0.120026	0.1117	0.0949015	0.0736382	0.0522114	0.0338481	0.0200789	0.0109089	0.00543414	0.00248508	0.00104486	0.000404615	0.000144596	4.77971e-05	1.46524e-05	4.17776e-06	1.11151e-06	2.76916e-07	6.48535e-08	1.43434e-08	3.01811e-09	6.17863e-10	1.3597e-10	4.82739e-11	
N3	2.32625e-11	5.67908e-11	1.93168e-10	7.26704e-10	2.75454e-09	1.01536e-08	3.58971e-08	1.21039e-07	3.8829e-07	1.18374e-06	3.42736e-06	9.42115e-06	2.45793e-05	6.08498e-05	0.000142921	0.000318423	0.000672861	0.00134836	0.00256214	0.00461614	0.00788515	0.0127697	0.019606	0.028539	0.0393869	0.0515423	0.0639624	0.0752842	0.0840608	0.089066	0.0895806	0.0855654	0.0776647	0.0670395	0.0550901	0.043158	0.032294	0.0231409	0.0159356	0.0105965	0.00684855	0.00434233	0.00274197	0.00177609	0.0012598	0.00110274	
N4	2.52983e-28	2.55318e-27	3.6776e-26	5.35944e-25	7.57236e-24	1.02389e-22	1.31566e-21	1.59986e-20	1.83613e-19	1.9852e-18	2.01915e-17	1.92963e-16	1.73081e-15	1.45557e-14	1.14652e-13	8.44977e-13	5.82057e-12	3.74358e-11	2.24565e-10	1.25504e-09	6.52773e-09	3.15626e-08	1.41713e-07	5.90188e-07	2.27741e-06	8.13385e-06	2.68595e-05	8.19238e-05	0.000230581	0.000598362	0.00143056	0.00314908	0.00637997	0.0118943	0.0204088	0.032249	0.0469853	0.0632476	0.0789179	0.09174	0.100145	0.103939	0.104566	0.104897	0.108743	0.120359	
ADDYHY_Stictotarsus_griseostriatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
ADDYHY_Nebrioporus_lanceolatus_M	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
ADDYHY_Hydroporus_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
N5	8.40781e-11	3.36905e-10	1.89772e-09	1.10115e-08	6.07429e-08	3.10422e-07	1.45447e-06	6.21734e-06	2.41803e-05	8.54115e-05	0.000273662	0.000794523	0.00208838	0.0049657	0.0106737	0.0207272	0.0363426	0.0575084	0.0820945	0.105687	0.122675	0.128365	0.121079	0.10295	0.0789171	0.0545492	0.0340097	0.0191327	0.0097165	0.00445693	0.00184768	0.000692763	0.000235099	7.22766e-05	2.01479e-05	5.09793e-06	1.17215e-06	2.45223e-07	4.67555e-08	8.14327e-09	1.30071e-09	1.92104e-10	2.67496e-11	3.69214e-12	5.80276e-13	1.59613e-13	
N6	1.23796e-07	2.61208e-07	7.43784e-07	2.33598e-06	7.32925e-06	2.20543e-05	6.26408e-05	0.000166888	0.000415969	0.000968763	0.00210659	0.00427493	0.00809256	0.0142855	0.0235085	0.0360538	0.0515192	0.0685784	0.0850219	0.0981608	0.105527	0.105629	0.0984407	0.0854175	0.0690106	0.0519178	0.0363744	0.0237367	0.0144301	0.008174	0.00431546	0.00212407	0.000974982	0.000417509	0.000166859	6.22667e-05	2.1709e-05	7.07734e-06	2.16041e-06	6.19075e-07	1.67407e-07	4.32228e-08	1.0949e-08	2.90297e-09	9.37091e-10	4.98347e-10	
ADDYDY_Cybister_sugillatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	1.60851e-10	6.83262e-10	4.23761e-09	2.69672e-08	1.60978e-07	8.78156e-07	4.33452e-06	1.9263e-05	7.68307e-05	0.000274342	0.000875088	0.00248853	0.00629734	0.014156	0.0282233	0.0498357	0.0778409	0.107441	0.130945	0.140844	0.133658	0.111909	0.082691	0.0539515	0.0311054	0.0158631	0.00716448	0.00286967	0.00102096	0.000323179	9.11853e-05	2.29759e-05	5.1801e-06	1.04711e-06	1.9016e-07	3.10898e-08	4.58556e-09	6.11466e-10	7.38834e-11	8.11094e-12	8.11985e-13	7.46056e-14	6.37881e-15	5.25618e-16	4.67048e-17	7.39623e-18	
ADDYDY_Cybister_tripunctatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
