NODE	16	17	18	19	20	
N1	1.10834e-09	0.000133168	0.999867	4.75969e-31	6.08071e-52	
POLALA_Cryptolestes_sp	0	0	1	0	0	
N2	7.4048e-14	1.53803e-06	0.999998	1.69778e-23	5.54697e-43	
N3	8.72609e-18	2.36273e-08	1	4.37586e-23	2.5188e-46	
POLALU_Luciola_lateralis	0	0	1	0	0	
POLALU_Luciola_cruciata	0	0	1	0	0	
N4	3.36642e-16	1.4883e-07	1	2.01789e-24	3.11401e-47	
N5	8.99554e-19	1.08575e-08	1	7.65786e-23	7.76092e-46	
POLAPH_Bicellonycha_sp	0	0	1	0	0	
POLAPH_Photuris_sp	0	0	1	0	0	
N6	8.11984e-18	3.23079e-08	1	1.83189e-23	4.45995e-47	
POLALA_Lucidota_sp	0	0	1	0	0	
N7	1.84204e-22	2.16651e-10	1	1.80072e-22	1.2168e-44	
N8	1.11886e-26	2.18714e-12	1	1.92374e-24	1.65509e-44	
POLALA_Photinus_australis	0	0	1	0	0	
N9	3.48505e-28	3.18266e-13	1	1.87546e-24	4.51239e-49	
N10	2.78993e-31	1.63277e-15	1	6.06625e-25	4.71007e-50	
POLALA_Ellychnia_corrusca	0	0	1	0	0	
POLALA_Ellychnia_californica	0	0	1	0	0	
POLALA_Photinus_pyralis	0	0	1	0	0	
N11	6.52795e-25	1.51456e-11	1	3.19689e-12	5.40104e-36	
POLALA_Aspisoma_sp	0	0	0	1	0	
N12	1.1488e-27	3.5907e-13	1	5.53912e-23	9.48046e-47	
POLALA_Pyractomena_borealis	0	0	1	0	0	
POLALA_Pyractomena_angulata	0	0	1	0	0	
