"","asc1","desc1","asc2","desc2","tran12"
"101",0.0244547990123234,0.0355891463834469,0.0640984956051178,0.0371351654557505,0.00199185536561997
"102",0.0190561785494663,0.0298360451789346,0.034028736400561,0.0301629472189591,0.00254658356908712
"103",0.0132816962002936,0.0337510676186112,0.0579510368707524,0.0332992410222511,0.00387863239675407
"104",0.0266969375632218,0.0369598152656784,0.0451021464652714,0.0255677408215135,0.00525080435408286
"105",0.0143373713931864,0.031666810505896,0.0423004806214745,0.0275421596590442,0.00479232312860193
"106",0.0203024240480308,0.0382689387912123,0.0429986243911255,0.0404146448138385,0.00436638178850851
"107",0.0212156827026709,0.0282708223052598,0.0374294612970961,0.0312089948701492,0.00508520845718967
"108",0.0295558028132843,0.044666257286356,0.0422307089641275,0.0307374725156984,0.00475163540392841
"109",0.0262632491276139,0.030745214256893,0.0632269806173213,0.0382818605838833,0.00520766364664766
"110",0.0148211620060844,0.0368819173171156,0.0422696883741951,0.0325916790283913,0.00207091065896565
"111",0.0162390759181016,0.042049031542166,0.03973618946416,0.0307995474472552,0.00201801680829181
"112",0.0218275641545513,0.027847585041489,0.0365433812052924,0.0372939243455744,0.00300155897442792
"113",0.023870383694181,0.0412776108892188,0.0500130295056476,0.0350180432960338,0.00244114880518072
"114",0.0164146346823753,0.0327048242180718,0.0424571031877477,0.0458023259405704,0.00281211042832986
"115",0.0142273785025171,0.030769174363949,0.0446576869789205,0.0489705725866831,0.00334595480086632
"116",0.0144909371360261,0.0400840805325565,0.0576661065906985,0.0407192483547,0.00235863790686263
"117",0.02553554608159,0.0296481834860423,0.0754737510794249,0.0479930418349788,0.00417729588144991
"118",0.0257914583587904,0.0320512692410436,0.0783781419609303,0.053573873348501,0.00338328964676095
"119",0.0300284322949525,0.0232651473492368,0.0672535292607706,0.0185884026941345,0.00390071301908796
"120",0.0290289760854077,0.0347944403817696,0.0650268976776384,0.0356201811763492,0.00288623676498895
"121",0.0183161569310225,0.0327871596509734,0.0455227517412046,0.0324766504553963,0.00301724308516457
"122",0.0209777646871159,0.0351752027192896,0.0492670265560371,0.0325448014243227,0.00483652708916894
"123",0.0152142815466295,0.0395418382425909,0.0576315137974168,0.0364366905974208,0.0046615576304883
"124",0.0264350495299714,0.0253416017798096,0.0566277649058856,0.0389995990544094,0.00296753454853702
"125",0.024570370410771,0.0293023639332382,0.0582627732095201,0.0284686758842461,0.00389472836691343
"126",0.023562456911529,0.0238829867617677,0.0351327535745328,0.0252618581965281,0.00208455038848139
"127",0.019310592868789,0.0460541883351636,0.0452063999627054,0.0444711543307009,0.00262675276819391
"128",0.0108980223591721,0.0269350419936447,0.0468691273532527,0.0409091518209672,0.00342339365252325
"129",0.0123370036376514,0.0279477552171361,0.0428633884792538,0.0298461489054909,0.00327116143948463
"130",0.0260870236191563,0.0356435439685224,0.0492742496811314,0.0355838530316114,0.00381826991108634
"131",0.0121657382796338,0.0424166580179968,0.0473216720983015,0.0410807424849884,0.00325889792066499
"132",0.0189627701625226,0.046912782660096,0.0431201714387245,0.0358935679022261,0.00362097702125182
"133",0.0153839373801936,0.04897956012166,0.0362942143342525,0.0574406674651413,0.00337779226374708
"134",0.0204320354660967,0.043212844526231,0.0448877455667186,0.03732838613504,0.00246498349097761
"135",0.0309604658321105,0.0248176602292291,0.0605106043945597,0.0288361162495023,0.00374878222867153
"136",0.0349998627391207,0.040968211570255,0.046724371414987,0.0214910530648232,0.00378375279224215
"137",0.0169929621633642,0.0311463291955136,0.0555343504624171,0.0191584397566789,0.0025709509376352
"138",0.0393541206826689,0.0289102085629154,0.0516224994959138,0.0305627286117646,0.00273251760864894
"139",0.0270823126154109,0.0301629473834686,0.0373846849915981,0.0302902729241966,0.00337282556801
"140",0.0313109100949058,0.0363964321491724,0.0407114829716623,0.0270078504033157,0.00297101199275026
"141",0.0286862823592975,0.0327085184453608,0.0585969799446792,0.0325939809274865,0.00218389103353623
"142",0.0297684380582667,0.0269068202985373,0.0568183198148102,0.0269320812600436,0.0044148458666407
"143",0.0272759208865828,0.0323743368578825,0.0446677640868796,0.0286130219969162,0.00442735306621725
"144",0.0121668073792112,0.0328823596111952,0.0423664343924788,0.0319019004293195,0.00326403723618275
"145",0.0128906993495237,0.031942608308414,0.0449221382224798,0.0371419604853885,0.00362980984018921
"146",0.0158043684179398,0.0319959196295159,0.0469055109842324,0.0357629536468636,0.00277890634548225
"147",0.0235225150212703,0.0356926776635543,0.041549521576373,0.0232516307096244,0.00307320986051196
"148",0.0195881346332313,0.0379780405518092,0.0374547720585579,0.0429529643912083,0.00216844045329543
"149",0.0177831084531403,0.0385168118871542,0.0499986750145283,0.0274868437089671,0.00370857792358517
"150",0.0248719003715665,0.0244174944593916,0.0545348937646252,0.0473881048744786,0.00280805639930543
"151",0.0171700386239847,0.0360199544233532,0.0389865914161955,0.025015700281625,0.00364495194509692
"152",0.0169302715076017,0.0286549008499845,0.0548598006621023,0.0277252400465835,0.00292777844684006
"153",0.0226856719859493,0.024565896337943,0.0504834719568519,0.0296137107661076,0.00421792616011271
"154",0.0227426821032532,0.0333728244286155,0.0480058222966464,0.036385994757498,0.00210447341302485
"155",0.0185568167845221,0.0438804608848244,0.0484394536884849,0.0251702284095798,0.00285162408889386
"156",0.0175234022033712,0.0286741241653894,0.0529990064561871,0.0427689294989014,0.00284467251398881
"157",0.0218510774211383,0.0350819813203974,0.0590062521489966,0.0356686423158667,0.00265220760708308
"158",0.0214693894115319,0.0390422415573617,0.0592600371075269,0.035161862445767,0.00331055938428783
"159",0.0241091711265945,0.0319737970330263,0.0538542936103441,0.0331331148971633,0.0052307810748098
"160",0.0179563376613729,0.0409569017742718,0.0491015086349616,0.0381441516068699,0.00335528542606759
"161",0.014471443629947,0.0266438538111702,0.0475287307297692,0.0355200544061015,0.00379319175555095
"162",0.0271464905932432,0.0335233761293442,0.0649171319922603,0.0302325247878001,0.00360804227449295
"163",0.0223276193227279,0.031882513013848,0.0340794870746825,0.0368549514333595,0.0028613389761918
"164",0.0193470850748205,0.0499368179611793,0.0501257105352947,0.038737845990945,0.00319833460051026
"165",0.0213526299882812,0.0218325986958661,0.0649180677662101,0.0379552395815474,0.00234743698270126
"166",0.0219908098129131,0.0400526693712097,0.0678982070352278,0.0357817700078081,0.00458659790004178
"167",0.022577734869571,0.038765015146178,0.0659413178745071,0.0256692732722628,0.00382858394343394
"168",0.0245311438835089,0.024443130895948,0.0624720239722315,0.0256159267381441,0.00573290029354346
"169",0.025302564902674,0.0315761745895347,0.0302721493536132,0.0362241431162377,0.00499452542520292
"170",0.0230183429309733,0.0325382121217104,0.0582064204293259,0.0402589815476949,0.00220310061332376
"171",0.0136772926461017,0.0294822800041369,0.048373699151864,0.0357895946291287,0.00306640658067531
"172",0.0272963062749309,0.0412776592705634,0.0451132171437034,0.0250482107557232,0.00322980038161126
"173",0.0175792107535515,0.0295302865478898,0.0453680476652758,0.0377843074410627,0.00374423962862785
"174",0.0318830602578085,0.0347417107913412,0.0569891383187341,0.0172705865626973,0.00358438785069358
"175",0.0194835057502777,0.0324696348954623,0.0326122339845261,0.0467551650786209,0.00259952887843837
"176",0.0130399889182412,0.0437750853432296,0.0339812200794828,0.0263487853920642,0.00305163029922851
"177",0.0165006855812295,0.0405666345315032,0.0503512601600354,0.033320679142125,0.00167392431043223
"178",0.0187054285642717,0.0199848261121014,0.0477964130084881,0.0315295274832494,0.00267712137973325
"179",0.0225035758126578,0.0196617509772876,0.046832333128781,0.0435202008290651,0.00347685858322441
"180",0.0253947720776012,0.0378467710605274,0.0503598377122895,0.0317530883789417,0.00339802947577988
"181",0.0156240994657027,0.0386874931317888,0.0394479157955473,0.0398809244614606,0.00279022233816595
"182",0.0143899249918233,0.0329980246760142,0.0640021256445503,0.0559903784410484,0.00254804737384031
"183",0.0208952343482615,0.0375259496043645,0.0376229889697341,0.0213446583077907,0.00323212686383987
"184",0.0172300868118881,0.0363500737389785,0.0465115350027141,0.0380311513609829,0.00505414212042189
"185",0.0101412221021983,0.0347982998491825,0.0413540249443774,0.039081852830092,0.00236893960744772
"186",0.00972248837301274,0.0328452863119886,0.0469272801837528,0.0268201028197243,0.00482109065203884
"187",0.0181989977724084,0.0336889764445451,0.0458589015567325,0.0403780757512171,0.00261229374955229
"188",0.0177910000911076,0.0329420146087937,0.0554410506616955,0.0381609188545863,0.00258522670720663
"189",0.0243228988821356,0.037454740470794,0.0236102256914152,0.0386736699806926,0.00312469294166646
"190",0.0203733712990682,0.0445308038132214,0.0531148302199043,0.0422552221368388,0.00275967892679839
"191",0.0185333131555259,0.026284111099055,0.0540611371561498,0.0373862418665453,0.00409098621067525
"192",0.0161512473262408,0.0299978533530826,0.047044401602754,0.0452408789911583,0.00468277261661434
"193",0.0234417850758124,0.0516832152948875,0.0552567456229177,0.0274772964933114,0.00212490889332269
"194",0.0232223063790986,0.048663648686631,0.0484034368311813,0.0356795866340382,0.00572449750269791
"195",0.0287893653519459,0.0399979396825269,0.0400757961226034,0.0368918002933655,0.00649158115046973
"196",0.0189001682988837,0.0366484646038978,0.0565054654456554,0.0419717924677343,0.00144735713152354
"197",0.0199041215968348,0.0353762090331507,0.0501251191902506,0.0340402929796012,0.00414296135591538
"198",0.0188572787875258,0.0385778259464266,0.0474858251573992,0.044150341936543,0.00330798929126336
"199",0.0137066473596889,0.0361237248140773,0.0475419467041325,0.0297895502812724,0.00366570014886844
"200",0.022609434826613,0.0403821432100331,0.0401171163335465,0.0228311085917212,0.00343825155960248
"1011",0.0191954723114959,0.0354065040860397,0.0599039398981246,0.0437276995252218,0.00507370028574627
"1021",0.0161422834884399,0.0390246311738343,0.052036613990813,0.0150942512323117,0.00200180406630288
"1031",0.025014079492931,0.038306077258102,0.0554447558151045,0.0369952457372241,0.00273165047841746
"1041",0.0135724753686323,0.0343558691112937,0.0311297815612476,0.024163320812557,0.00455228370855939
"1051",0.0128014215490433,0.0350340516526941,0.0552681653819247,0.0339447290227582,0.00448406098385546
"1061",0.0149444628330441,0.0384463733745517,0.0432446634571096,0.034579453379624,0.00358854670837499
