NODE	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	
N1	0.098642	0.0973672	0.0948064	0.0910034	0.0860574	0.08012	0.0733877	0.0660908	0.058479	0.0508057	0.043311	0.0362071	0.0296656	0.0238102	0.018713	0.0143966	0.0108404	0.00798909	0.00576384	0.00407289	0.0028212	0.00191804	0.00128225	0.000845054	0.000550935	0.000356968	0.000231266	0.000150995	0.000100346	6.87133e-05	4.91893e-05	3.74126e-05	3.07418e-05	2.77089e-05	
N2	0.11528	0.111227	0.108189	0.104982	0.10041	0.0936165	0.0843263	0.0728988	0.0601949	0.0473191	0.0353298	0.025013	0.0167733	0.0106452	0.00639067	0.00362787	0.00194716	0.000988073	0.000474097	0.00021515	9.23793e-05	3.75476e-05	1.44558e-05	5.27596e-06	1.82717e-06	6.01151e-07	1.88163e-07	5.61319e-08	1.59986e-08	4.37447e-09	1.15749e-09	3.03471e-10	8.51408e-11	3.32933e-11	
N3	0.179878	0.168634	0.154544	0.136603	0.114598	0.0897884	0.0647652	0.0424961	0.025127	0.0132925	0.0062588	0.00261357	0.00096571	0.000315348	9.09682e-05	2.31873e-05	5.22636e-06	1.04289e-06	1.84501e-07	2.89881e-08	4.05236e-09	5.05051e-10	5.62356e-11	5.60639e-12	5.0157e-13	4.03629e-14	2.9292e-15	1.92278e-16	1.14611e-17	6.24088e-19	3.13722e-20	1.48586e-21	6.997e-23	4.75781e-24	
N4	0.211854	0.197599	0.177184	0.148213	0.11217	0.0748895	0.0432964	0.0214024	0.00897252	0.00317484	0.000945908	0.000237149	5.00637e-05	8.91324e-06	1.34134e-06	1.71087e-07	1.85528e-08	1.71615e-09	1.35879e-10	9.24155e-12	5.4186e-13	2.74876e-14	1.2107e-15	4.64632e-17	1.55901e-18	4.589e-20	1.18888e-21	2.71952e-23	5.50971e-25	9.91699e-27	1.59134e-28	2.29489e-30	3.12526e-32	6.32058e-34	
N5	0.225102	0.207401	0.181716	0.147157	0.106908	0.067937	0.0370602	0.0171351	0.00666166	0.002168	0.000589474	0.00013388	2.54265e-05	4.0461e-06	5.40892e-07	6.09328e-08	5.8042e-09	4.69201e-10	3.23097e-11	1.90253e-12	9.61673e-14	4.18881e-15	1.57824e-16	5.16298e-18	1.47185e-19	3.6696e-21	8.02926e-23	1.54704e-24	2.63344e-26	3.97299e-28	5.3291e-30	6.38305e-32	7.02167e-34	1.1349e-35	
ADCAHA_Calathus_ambiguus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	0.0345091	0.102393	0.255279	0.32909	0.205649	0.0619473	0.0100813	0.000985734	6.27137e-05	2.75317e-06	8.71699e-08	2.05973e-09	3.73211e-11	5.30125e-13	6.01215e-15	5.52866e-17	4.1773e-19	2.62332e-21	1.38315e-23	6.17784e-26	2.35629e-28	7.72996e-31	2.19544e-33	5.43069e-36	1.17638e-38	2.2428e-41	3.78099e-44	5.66066e-47	7.55655e-50	9.02844e-53	9.69006e-56	9.38924e-59	8.3968e-62	9.14159e-65	
ADCAHA_Calathus_fuscipes	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCAHA_Calathus_micropterus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
