NODE	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	
N1	0.0541638	0.0540797	0.0539094	0.0536526	0.0533114	0.0528897	0.0523936	0.0518318	0.0512149	0.0505557	0.0498689	0.049171	0.0484798	0.0478139	0.0471925	0.0466345	0.0461583	0.0457808	0.0455173	0.0453805	
POELCA_Cardiophorus_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
N2	0.06495	0.0622582	0.059984	0.0580624	0.0564233	0.054998	0.0537234	0.0525458	0.0514222	0.05032	0.0492153	0.0480903	0.0469315	0.0457272	0.0444668	0.0431405	0.0417397	0.0402586	0.0386943	0.0370485	
N3	0.0710262	0.0678748	0.0650041	0.0623819	0.0599734	0.0577432	0.0556565	0.0536815	0.0517901	0.0499589	0.0481698	0.0464099	0.0446712	0.0429499	0.0412456	0.0395605	0.037898	0.0362623	0.034657	0.0330851	
N4	0.0805648	0.0767168	0.072948	0.0692621	0.0656634	0.0621572	0.0587498	0.0554483	0.0522613	0.0491976	0.0462672	0.0434801	0.0408459	0.0383737	0.0360709	0.0339433	0.031994	0.0302233	0.0286285	0.0272038	
N5	0.0785135	0.0748365	0.0712988	0.0678902	0.0645991	0.0614145	0.0583267	0.0553288	0.0524171	0.0495923	0.0468588	0.0442248	0.0417011	0.0393003	0.0370356	0.034919	0.0329603	0.0311663	0.0295393	0.0280771	
POELAG_Agrypnus_sp	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
POELAG_Chalcolepidius_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	0.0835477	0.0794784	0.0754227	0.071396	0.067416	0.0635018	0.0596738	0.0559526	0.0523588	0.0489126	0.0456326	0.0425359	0.039637	0.0369479	0.034477	0.0322294	0.0302065	0.028406	0.026822	0.0254452	
N7	0.0881762	0.0837612	0.0792557	0.0746942	0.0701156	0.0655614	0.0610744	0.0566973	0.0524706	0.0484319	0.0446145	0.0410461	0.0377486	0.0347373	0.0320212	0.0296031	0.02748	0.0256442	0.0240836	0.0227831	
N8	0.100144	0.0951457	0.0900238	0.0847538	0.0793065	0.0736622	0.0678241	0.0618269	0.0557393	0.0496596	0.0437069	0.0380085	0.0326872	0.0278497	0.0235789	0.0199302	0.0169309	0.0145842	0.0128729	0.0117651	
POELEL_Agriotes_sputator	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N9	0.15404	0.144226	0.132341	0.11867	0.103621	0.0877717	0.0718485	0.0566398	0.0428688	0.0310722	0.0215251	0.014231	0.00897271	0.00539703	0.00310408	0.00171815	0.000929474	0.000508446	0.000300902	0.000214496	
POELEL_Agriotes_obscurus	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POELEL_Agriotes_lineatus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	0.0903511	0.0859774	0.0816205	0.0772563	0.0728559	0.0683944	0.0638598	0.0592584	0.0546182	0.0499879	0.0454326	0.041028	0.0368526	0.0329801	0.0294739	0.0263826	0.0237377	0.0215537	0.0198293	0.0185496	
N11	0.0639844	0.0621455	0.0613622	0.061332	0.0617031	0.0621104	0.0622141	0.0617364	0.0604909	0.0584001	0.0554978	0.0519163	0.0478604	0.0435745	0.0393086	0.0352884	0.0316955	0.0286567	0.0262438	0.0244788	
POELAG_Adelocera_sp_M	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
POELEL_Elater_sp	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
POELME_Melanotus_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POELAG_Lacon_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
POELDE_Athous_sp	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POELDE_Limonius_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
