NODE	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	
N1	4.18273e-10	1.09156e-09	4.29897e-09	1.83129e-08	7.6102e-08	2.99722e-07	1.10796e-06	3.82782e-06	1.23297e-05	3.69684e-05	0.000103064	0.00026696	0.000642156	0.0014342	0.00297449	0.00573124	0.0102683	0.0171298	0.0266582	0.0388009	0.0529934	0.0681984	0.0831191	0.096517	0.107508	0.11572	0.121264	0.124556	0.126061	
POCHCH_Chrysolina_aurichalcea	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N2	4.01474e-10	8.73471e-10	2.98894e-09	1.19718e-08	4.90889e-08	1.95248e-07	7.36505e-07	2.60773e-06	8.6213e-06	2.65367e-05	7.59197e-05	0.000201685	0.000497276	0.00113788	0.00241706	0.00476923	0.00875033	0.01495	0.0238312	0.0355325	0.0497107	0.0655093	0.081694	0.0969165	0.109994	0.120071	0.126616	0.129309	0.127979	
N3	2.83365e-08	5.32661e-08	1.36686e-07	3.88854e-07	1.13725e-06	3.30212e-06	9.32651e-06	2.52945e-05	6.53325e-05	0.000159864	0.000369365	0.000804221	0.00164824	0.00317818	0.00576559	0.00984455	0.0158335	0.0240159	0.0344066	0.0466532	0.0600202	0.0734842	0.0859242	0.0963485	0.104084	0.108861	0.110785	0.110199	0.10751	
N4	1.68662e-05	2.22459e-05	3.73039e-05	7.17258e-05	0.000146191	0.000300933	0.0006086	0.00119077	0.00223489	0.00400447	0.00683198	0.0110821	0.0170778	0.024993	0.0347325	0.0458391	0.0574697	0.0684776	0.0776007	0.0837175	0.0861006	0.0845881	0.0796173	0.0721166	0.0632943	0.0543965	0.0465025	0.0403983	0.0365298	
N5	6.89956e-08	1.30581e-07	3.57075e-07	1.11253e-06	3.54447e-06	1.1012e-05	3.26263e-05	9.11556e-05	0.000238741	0.000584188	0.00133294	0.00283259	0.00560203	0.0103062	0.0176335	0.0280576	0.0415237	0.057178	0.0733006	0.0875632	0.0975964	0.101684	0.0993021	0.0912766	0.0795023	0.0663776	0.0542005	0.0447364	0.0390312	
POCHCH_Chrysolina_viridana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	1.25235e-73	4.8143e-70	1.8714e-66	6.95098e-63	2.40821e-59	7.6349e-56	2.1844e-52	5.58281e-49	1.26435e-45	2.51948e-42	4.38756e-39	6.63028e-36	8.62777e-33	9.58495e-30	9.00223e-27	7.06738e-24	4.57659e-21	2.40623e-18	1.00774e-15	3.28351e-13	8.07957e-11	1.44427e-08	1.77915e-06	0.000139984	0.00624575	0.127805	0.740533	0.118311	0.00696393	
POCHCH_Chrysolina_herbacea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
POCHCH_Chrysolina_graminis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
N7	3.30618e-05	5.40527e-05	0.000123938	0.000323689	0.00085141	0.00212738	0.00491917	0.0104028	0.0200073	0.034897	0.0551179	0.0787683	0.10181	0.119006	0.125818	0.120356	0.104226	0.0817671	0.0581636	0.0375518	0.0220298	0.011758	0.00571766	0.00253782	0.00103148	0.000387111	0.00013784	5.09991e-05	2.52012e-05	
POCHCH_Chrysolina_lucida	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Chrysolina_coerulans	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N8	9.73237e-07	1.45784e-06	2.85243e-06	6.27265e-06	1.43927e-05	3.32113e-05	7.5461e-05	0.00016662	0.000354511	0.00072289	0.00140783	0.00261289	0.00461539	0.00775324	0.012382	0.0187979	0.0271345	0.0372574	0.0486931	0.0606316	0.0720233	0.0817668	0.0889418	0.0930228	0.0940054	0.0923971	0.0890715	0.0850218	0.0810849	
N9	5.13367e-05	6.67804e-05	0.000107422	0.000192695	0.000360684	0.000679074	0.00125979	0.00227473	0.00396669	0.00664574	0.0106596	0.0163286	0.0238467	0.0331646	0.0438897	0.0552478	0.0661432	0.0753299	0.0816602	0.0843469	0.0831534	0.0784485	0.0711081	0.0622982	0.0532174	0.0448781	0.037983	0.0329108	0.0297804	
