NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	
N1	0.191214	0.217087	0.217775	0.175386	0.111399	0.0558443	0.0221593	0.00697679	0.00174637	0.00034823	5.54393e-05	7.06525e-06	7.22916e-07	5.95835e-08	3.9699e-09	2.14617e-10	9.45056e-12	3.40304e-13	2.67092e-17	4.16954e-18	5.92175e-19	7.66739e-20	9.07031e-21	9.82635e-22	9.7752e-23	8.95927e-24	7.59978e-25	6.0062e-26	4.46797e-27	3.17787e-28	2.2099e-29	1.54344e-30	1.10815e-31	8.26206e-33	7.26885e-34	
N2	3.73263e-12	3.43623e-11	3.43677e-10	3.04434e-09	2.36933e-08	1.62595e-07	9.8622e-07	5.29269e-06	2.51341e-05	0.000105562	0.000391734	0.00128276	0.00370075	0.00938966	0.0209114	0.0407929	0.0695523	0.103416	0.133794	0.150271	0.146205	0.122973	0.0892519	0.0558092	0.0300316	0.0138992	0.00553455	0.00189952	0.000564476	0.000146689	3.40452e-05	7.37625e-06	1.6346e-06	4.48703e-07	2.39497e-07	
ADCACI_Omus_californicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N3	1.30029e-37	1.56505e-35	1.99892e-33	2.34266e-31	2.47541e-29	2.33775e-27	1.96247e-25	1.45829e-23	9.55512e-22	5.49893e-20	2.76799e-18	1.21325e-16	4.60811e-15	1.50856e-13	4.23176e-12	1.01058e-10	2.03968e-09	3.45116e-08	4.85058e-07	5.60424e-06	5.25956e-05	0.00039548	0.00234501	0.0107656	0.0374668	0.0965408	0.179626	0.235821	0.215181	0.136294	0.0604982	0.0191968	0.00455317	0.000938902	0.00031933	
ADCACI_Amblycheila_baroni	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
ADCACI_Mantichora_amygdaloides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
N4	0.187705	0.234524	0.223481	0.169887	0.104119	0.0513874	0.0203679	0.00647464	0.00165129	0.000338454	5.58989e-05	7.4644e-06	8.09031e-07	7.14776e-08	5.17112e-09	3.07797e-10	1.51462e-11	6.19139e-13	2.11187e-14	6.03393e-16	1.44839e-17	2.92777e-19	4.99511e-21	7.21753e-23	8.90107e-25	9.59655e-27	9.81062e-29	1.1772e-30	2.05688e-32	4.6497e-34	1.09929e-35	2.52135e-37	5.70458e-39	1.44189e-40	7.89121e-42	
N5	0.151511	0.20619	0.219944	0.186468	0.12588	0.0676778	0.0289938	0.00991063	0.0027088	0.00059383	0.000104821	1.49672e-05	1.73781e-06	1.64994e-07	1.28854e-08	8.32732e-10	4.48037e-11	2.01896e-12	7.6647e-14	2.46547e-15	6.75671e-17	1.58603e-18	3.20508e-20	5.60316e-22	8.51361e-24	1.1293e-25	1.31326e-27	1.3443e-29	1.21598e-31	9.75663e-34	6.97462e-36	4.47628e-38	2.64193e-40	1.58045e-42	1.6713e-44	
ADCACI_Ctenostoma_sp	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	0.097706	0.154923	0.202197	0.208316	0.165823	0.101161	0.04721	0.0168726	0.00463015	0.000979205	0.000160313	2.04235e-05	2.03635e-06	1.59885e-07	9.94975e-09	4.94034e-10	1.97051e-11	6.35646e-13	1.6695e-14	3.59385e-16	6.38179e-18	9.40723e-20	1.15814e-21	1.19783e-23	1.04668e-25	7.76931e-28	4.92449e-30	2.67866e-32	1.2564e-34	5.1047e-37	1.80445e-39	5.57324e-42	1.51241e-44	3.71464e-47	1.42839e-49	
