NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	
N1	0.0705071	0.0703179	0.0699566	0.0694468	0.0688175	0.0681015	0.0673337	0.0665499	0.0657845	0.0650699	0.0644345	0.0639021	0.0634909	0.063213	0.0630744	
POELCA_Cardiophorus_sp	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
N2	0.0642355	0.0663585	0.0676419	0.0682123	0.0682436	0.0679103	0.0673611	0.0667129	0.0660611	0.0654976	0.0651312	0.0651048	0.0656049	0.0668523	0.0690721	
N3	0.0588841	0.061188	0.0630308	0.064422	0.0653998	0.0660307	0.0664056	0.0666352	0.0668447	0.0671677	0.0677408	0.0686982	0.0701686	0.072271	0.0751127	
N4	0.0597439	0.0620336	0.0638088	0.0650849	0.0659105	0.0663647	0.0665516	0.0665945	0.0666283	0.0667934	0.0672299	0.0680726	0.0694488	0.0714756	0.0742587	
N5	0.081472	0.0837561	0.0844629	0.0836207	0.0813511	0.0778649	0.0734494	0.0684477	0.0632331	0.0581829	0.0536567	0.0499812	0.0474453	0.0463018	0.0467742	
POELAG_Agrypnus_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
POELAG_Chalcolepidius_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
N6	0.0577001	0.0600203	0.0619505	0.0634925	0.0646717	0.0655386	0.0661674	0.0666539	0.0671111	0.0676641	0.0684439	0.069582	0.0712052	0.0734316	0.076367	
N7	0.0545592	0.0570052	0.0593182	0.0614484	0.0633446	0.0649697	0.0663159	0.0674148	0.068341	0.0692097	0.070168	0.0713825	0.0730255	0.0752617	0.0782356	
POELAG_Adelocera_sp_M	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
POELAG_Lacon_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
N8	0.0486975	0.0514083	0.0544957	0.0578094	0.0611433	0.0642783	0.0670281	0.0692788	0.0710143	0.0723248	0.073397	0.0744896	0.0758992	0.0779215	0.0808143	
N9	0.0168466	0.0191026	0.0229378	0.0284082	0.0354746	0.0439675	0.0535779	0.0638877	0.0744328	0.0847827	0.0946092	0.103722	0.11206	0.119651	0.12654	
POELEL_Agriotes_sputator	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
N10	1.32977e-06	4.79016e-06	2.33415e-05	0.000107559	0.000437488	0.00154795	0.00473743	0.0124988	0.0283901	0.0556041	0.0944311	0.140556	0.186355	0.224544	0.250761	
POELEL_Agriotes_obscurus	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
POELEL_Agriotes_lineatus	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
N11	0.0583398	0.061067	0.0637228	0.0661654	0.0682167	0.0697002	0.0704851	0.0705252	0.0698859	0.0687519	0.0674159	0.0662488	0.0656592	0.0660484	0.0677677	
POELEL_Elater_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
POELME_Melanotus_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
POELDE_Athous_sp	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
POELDE_Limonius_sp	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
