NODE	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	
N1	1.38136e-18	1.97212e-18	3.60065e-18	7.38538e-18	1.59262e-17	3.51257e-17	7.81628e-17	2.53908e-13	1.23992e-12	5.90845e-12	2.72498e-11	1.209e-10	5.13737e-10	2.08419e-09	8.05443e-09	2.96033e-08	1.03361e-07	3.42553e-07	1.07695e-06	3.21055e-06	9.07274e-06	2.42983e-05	6.16631e-05	0.000148267	0.000337762	0.000729008	0.00149085	0.00288919	0.00530701	0.00924251	0.0152683	0.0239397	0.0356556	0.0505005	0.0681131	0.0876392	0.107797	0.127045	0.143775	0.156448	0.163574	
ADDYHY_Hydrovatus_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N2	2.71455e-15	6.18745e-15	2.31714e-14	1.00447e-13	4.50991e-13	2.02537e-12	8.96372e-12	3.87341e-11	1.62294e-10	6.55816e-10	2.54535e-09	9.45947e-09	3.35852e-08	1.13725e-07	3.66816e-07	1.12591e-06	3.28628e-06	9.11582e-06	2.40201e-05	6.01006e-05	0.000142748	0.000321763	0.000688154	0.00139618	0.00268679	0.00490352	0.00848601	0.0139237	0.0216562	0.0319218	0.0445809	0.0589696	0.0738568	0.0875684	0.0982921	0.104501	0.105356	0.10093	0.0921348	0.0803957	0.0671897	
N3	7.10565e-07	8.21498e-07	1.25569e-06	2.23239e-06	4.25585e-06	8.33759e-06	1.6408e-05	3.20257e-05	6.1541e-05	0.00011591	0.000213373	0.000383153	0.000670176	0.00114045	0.00188622	0.00302937	0.00472063	0.00713207	0.0104402	0.0147984	0.0203001	0.0269368	0.0345597	0.0428549	0.051344	0.0594164	0.0663954	0.0716292	0.0745913	0.0749692	0.0727209	0.0680854	0.0615435	0.053739	0.0453763	0.0371197	0.0295115	0.0229236	0.0175452	0.0133997	0.0103806	
N4	5.60113e-09	8.27989e-09	1.91357e-08	5.4979e-08	1.70841e-07	5.36826e-07	1.65156e-06	4.89347e-06	1.38404e-05	3.71805e-05	9.45893e-05	0.000227481	0.000516562	0.00110669	0.00223564	0.00425662	0.00763589	0.0129023	0.0205299	0.0307571	0.0433793	0.0575916	0.0719704	0.0846569	0.0937344	0.0976999	0.0958726	0.0885855	0.0770859	0.0631861	0.0487984	0.0355181	0.0243728	0.0157759	0.00964089	0.00557314	0.00306083	0.00161366	0.000836507	0.000449532	0.000276407	
ADDYHY_Stictotarsus_griseostriatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADDYHY_Nebrioporus_lanceolatus_M	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADDYHY_Hydroporus_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	3.68207e-14	9.76175e-14	4.22989e-13	2.00016e-12	9.32146e-12	4.19112e-11	1.80934e-10	7.4877e-10	2.96713e-09	1.12461e-08	4.07225e-08	1.40698e-07	4.63234e-07	1.45151e-06	4.32318e-06	1.22246e-05	3.27811e-05	8.32772e-05	0.00020023	0.000455258	0.000978089	0.00198422	0.00379863	0.00685894	0.0116757	0.0187298	0.0283063	0.0402937	0.054019	0.0682045	0.0811155	0.0909018	0.0960482	0.0957846	0.090302	0.0806886	0.0686174	0.0559049	0.0441006	0.0342224	0.0266748	
N6	0.00120328	0.00121024	0.00147132	0.00200022	0.00286684	0.00419149	0.00613982	0.00891188	0.0127197	0.0177494	0.0241093	0.031769	0.0405037	0.049862	0.0591742	0.0676133	0.0743066	0.0784806	0.0796061	0.0775066	0.0724	0.0648602	0.0557074	0.0458586	0.0361736	0.0273357	0.0197854	0.0137136	0.00910056	0.00578104	0.0035146	0.0020445	0.00113778	0.000605687	0.000308476	0.000150436	7.04354e-05	3.18951e-05	1.42487e-05	6.62261e-06	3.64165e-06	
