NODE	17	18	19	20	21	22	23	24	25	
N1	3.90126e-07	2.49972e-05	0.00045036	0.00413869	0.022668	0.0791525	0.185584	0.310474	0.397507	
POCHCH_Timarcha_intricata	0	1	0	0	0	0	0	0	0	
N2	3.97347e-05	0.000872442	0.00830328	0.0451121	0.142786	0.26105	0.278467	0.180919	0.0824504	
POCHCH_Timarcha_metallica	0	0	0	1	0	0	0	0	0	
N3	5.91694e-06	0.000357281	0.00829636	0.0786725	0.283781	0.37785	0.198123	0.0462754	0.0066392	
N4	3.5362e-06	0.000283449	0.00868821	0.09728	0.34719	0.381864	0.141786	0.0209788	0.00192579	
N5	7.62493e-06	0.000557155	0.0145511	0.134633	0.393151	0.347246	0.0984087	0.0107043	0.000741279	
N6	1.7578e-05	0.00103048	0.0205069	0.152984	0.397229	0.330283	0.0882492	0.00908934	0.000610161	
N7	8.70873e-09	3.56362e-06	0.000548775	0.0267284	0.29765	0.519917	0.146148	0.00878897	0.000215935	
N8	1.87581e-11	2.63633e-08	1.54779e-05	0.00304635	0.130627	0.564653	0.278048	0.0231428	0.000467137	
POCHCH_Timarcha_hispanica	0	0	0	0	1	0	0	0	0	
N9	1.6051e-12	2.85896e-09	2.37311e-06	0.0007459	0.0586134	0.510778	0.379723	0.0489314	0.00120586	
POCHCH_Timarcha_aurichalcea	0	0	0	0	0	1	0	0	0	
POCHCH_Timarcha_fallax	0	0	0	0	0	0	0	1	0	
N10	3.85595e-08	1.29765e-05	0.00158063	0.0542901	0.408326	0.450158	0.082181	0.00338916	6.24874e-05	
N11	4.60397e-07	0.000303254	0.0316818	0.25979	0.503312	0.200337	0.00454938	2.56203e-05	6.61019e-08	
N12	2.49426e-05	0.0339836	0.771486	0.184889	0.00949737	0.000119512	1.74224e-07	7.44776e-11	1.49691e-14	
N13	1.75098e-08	0.000421943	0.9963	0.00327659	1.31901e-06	1.11041e-10	2.99846e-15	3.437e-35	1.56854e-36	
POCHCH_Timarcha_geniculata	0	0	1	0	0	0	0	0	0	
POCHCH_Timarcha_perezi	0	0	1	0	0	0	0	0	0	
POCHCH_Timarcha_cyanescens	0	1	0	0	0	0	0	0	0	
POCHCH_Timarcha_gougeleti	0	0	0	0	0	1	0	0	0	
POCHCH_Timarcha_montserratensis	0	0	0	0	1	0	0	0	0	
POCHCH_Timarcha_granadensis	0	1	0	0	0	0	0	0	0	
N14	8.07103e-05	0.00390826	0.0654245	0.33634	0.415895	0.155443	0.0215165	0.00133456	5.6995e-05	
POCHCH_Timarcha_goettingensis	0	0	0	1	0	0	0	0	0	
N15	5.0667e-06	0.00179682	0.123646	0.600086	0.254336	0.0197718	0.000356241	2.20298e-06	7.34723e-09	
N16	3.241e-06	0.00321569	0.207359	0.67494	0.112198	0.00227543	8.01688e-06	7.65588e-09	3.49524e-12	
N17	3.48126e-06	0.00317438	0.208396	0.675995	0.110245	0.00217815	7.5653e-06	7.28078e-09	3.39501e-12	
POCHCH_Timarcha_cornuta	0	0	1	0	0	0	0	0	0	
POCHCH_Timarcha_sinuaticollis	0	0	0	1	0	0	0	0	0	
POCHCH_Timarcha_recticollis	0	1	0	0	0	0	0	0	0	
N18	2.33234e-12	4.29037e-08	0.000251257	0.304817	0.544997	0.14985	8.517e-05	1.39253e-08	1.00835e-12	
POCHCH_Timarcha_interstitialis	0	0	0	1	0	0	0	0	0	
POCHCH_Timarcha_maritima	0	0	0	0	0	1	0	0	0	
N19	6.57725e-06	0.000993628	0.0321083	0.251008	0.467145	0.218426	0.0289456	0.00132932	3.75514e-05	
N20	6.59269e-06	0.00100768	0.0324553	0.252522	0.467356	0.216893	0.0284357	0.00128776	3.61265e-05	
POCHCH_Timarcha_intermedia	0	1	0	0	0	0	0	0	0	
N21	1.51163e-05	0.00127566	0.0331817	0.244585	0.457349	0.227011	0.0345167	0.00199685	6.90096e-05	
POCHCH_Timarcha_strangulata	0	0	0	0	0	1	0	0	0	
N22	0.000224828	0.00971907	0.119229	0.402346	0.361984	0.0970394	0.00908677	0.000362102	9.622e-06	
N23	0.00169321	0.0696767	0.399791	0.433618	0.0898045	0.00530211	0.000113861	1.08529e-06	6.65781e-09	
POCHCH_Timarcha_espanoli	0	1	0	0	0	0	0	0	0	
N24	0.00143968	0.0768995	0.437772	0.430902	0.0514058	0.00156354	1.70385e-05	8.29004e-08	2.54724e-10	
POCHCH_Timarcha_ventricosa	0	0	0	1	0	0	0	0	0	
POCHCH_Timarcha_rugosa	0	1	0	0	0	0	0	0	0	
POCHCH_Timarcha_scabripennis	0	0	0	1	0	0	0	0	0	
N25	0.00191822	0.0442228	0.254091	0.431297	0.224836	0.0406189	0.00291638	9.79641e-05	2.328e-06	
N26	0.0026242	0.0697277	0.352118	0.44432	0.120506	0.0103405	0.000357157	5.93454e-06	6.97544e-08	
POCHCH_Timarcha_calceata	0	1	0	0	0	0	0	0	0	
POCHCH_Timarcha_marginicollis	0	0	0	1	0	0	0	0	0	
POCHCH_Timarcha_lugens	0	1	0	0	0	0	0	0	0	
N27	8.20688e-05	0.00274455	0.0325593	0.163341	0.346107	0.30891	0.120342	0.0227862	0.00312827	
N28	0.00117525	0.0215439	0.134157	0.331503	0.330342	0.145576	0.0315298	0.00380451	0.000368678	
POCHCH_Timarcha_balearica	0	0	0	1	0	0	0	0	0	
POCHCH_Timarcha_insparsa	0	0	1	0	0	0	0	0	0	
N29	0.00265497	0.0378264	0.169988	0.328124	0.295568	0.131051	0.0303001	0.00403938	0.000448643	
