NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
N1	0.33707	0.278977	0.192167	0.11014	0.0523388	0.0205196	0.00660371	0.00173687	0.000372088	6.47812e-05	9.15552e-06	1.05023e-06	9.78489e-08	7.41508e-09	4.57967e-10	2.31094e-11	9.55495e-13	4.33537e-17	7.25897e-18	1.10594e-18	1.53628e-19	1.95005e-20	2.26731e-21	2.42144e-22	2.38402e-23	2.18072e-24	1.93729e-25	2.4715e-26	
N2	0.268097	0.247301	0.196892	0.1357	0.0809981	0.0418342	0.0186744	0.00719923	0.00239669	0.000689451	0.000171604	3.7024e-05	6.93994e-06	1.13309e-06	1.61595e-07	2.01906e-08	2.21714e-09	2.14682e-10	1.83942e-11	1.39992e-12	9.50493e-14	5.78735e-15	3.18112e-16	1.59253e-17	7.34926e-19	3.18279e-20	1.35314e-21	7.82236e-23	
N3	0.255331	0.238612	0.194801	0.139232	0.0871299	0.047687	0.0227908	0.00949636	0.00344523	0.00108728	0.000298343	7.11766e-05	1.47701e-05	2.66803e-06	4.2e-07	5.76987e-08	6.92867e-09	7.28609e-10	6.72297e-11	5.45458e-12	3.89986e-13	2.46266e-14	1.37667e-15	6.82918e-17	3.01517e-18	1.19557e-19	4.56925e-21	3.08154e-22	
N4	0.219333	0.214337	0.189334	0.14955	0.104438	0.0639023	0.0340436	0.0157302	0.00629073	0.00217548	0.00065057	0.000168338	3.77289e-05	7.33447e-06	1.23873e-06	1.82093e-07	2.33444e-08	2.61552e-09	2.56669e-10	2.21114e-11	1.67611e-12	1.12074e-13	6.6289e-15	3.48183e-16	1.63659e-17	7.0319e-19	2.99134e-20	2.05819e-21	
N5	0.244395	0.231845	0.1943	0.143388	0.0926465	0.0520828	0.0253322	0.0106137	0.00381922	0.0011783	0.00031149	7.05742e-05	1.37175e-05	2.29068e-06	3.29249e-07	4.08219e-08	4.37626e-09	4.06683e-10	3.28474e-11	2.31217e-12	1.42236e-13	7.66809e-15	3.63307e-16	1.51728e-17	5.60816e-19	1.85556e-20	5.88481e-22	3.13999e-23	
N6	0.307235	0.27212	0.199742	0.121684	0.0614528	0.0256713	0.00885278	0.00251715	0.000590037	0.000114134	1.8255e-05	2.42106e-06	2.67177e-07	2.46307e-08	1.90504e-09	1.24173e-10	6.85239e-12	3.21631e-13	1.28995e-14	4.44071e-16	1.31802e-17	3.38737e-19	7.57008e-21	1.47738e-22	2.53131e-24	3.8574e-26	5.58749e-28	1.23875e-29	
POCHCR_Pachybrachis_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.324565	0.282787	0.200081	0.114338	0.0523174	0.0190018	0.00543991	0.00122175	0.000214729	2.95192e-05	3.17779e-06	2.68549e-07	1.7878e-08	9.41627e-10	3.94293e-11	1.3196e-12	3.54959e-14	7.71841e-16	1.36469e-17	1.97352e-19	2.34793e-21	2.31131e-23	1.89324e-25	1.29752e-27	7.48012e-30	3.64766e-32	1.52994e-34	8.31745e-37	
N8	0.321979	0.281208	0.200087	0.115509	0.0537036	0.0199549	0.00588904	0.00137475	0.000253393	3.68831e-05	4.24739e-06	3.88195e-07	2.82759e-08	1.6495e-09	7.74847e-11	2.94792e-12	9.13796e-14	2.32196e-15	4.86605e-17	8.46117e-19	1.22796e-20	1.49606e-22	1.53871e-24	1.34325e-26	1.00056e-28	6.39731e-31	3.59863e-33	2.77869e-35	
N9	0.261514	0.247393	0.203235	0.142036	0.0829678	0.0400514	0.0158867	0.00516838	0.00137996	0.000303079	5.49362e-05	8.25126e-06	1.03156e-06	1.07864e-07	9.48063e-09	7.04034e-10	4.43989e-11	2.38991e-12	1.10357e-13	4.39282e-15	1.51454e-16	4.54365e-18	1.19135e-19	2.74192e-21	5.56426e-23	1.00403e-24	1.69606e-26	4.56906e-28	
POCHCL_Coptocephala_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCL_Lachnaia_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	0.295117	0.265642	0.200816	0.127187	0.0671377	0.0293765	0.0106097	0.0031554	0.000772454	0.000155858	2.5989e-05	3.59479e-06	4.14294e-07	3.99791e-08	3.24718e-09	2.23174e-10	1.30488e-11	6.52512e-13	2.80512e-14	1.04196e-15	3.36043e-17	9.45408e-19	2.33063e-20	5.05616e-22	9.69382e-24	1.65232e-25	2.60259e-27	6.55931e-29	
POCHCL_Smaragdina_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCL_Macrolenes_dentipes	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	0.270721	0.255075	0.206491	0.139642	0.0771281	0.0343147	0.0122111	0.00346622	0.000784834	0.00014199	2.05848e-05	2.40037e-06	2.26128e-07	1.72936e-08	1.07926e-09	5.52616e-11	2.33443e-12	8.1813e-14	2.39202e-15	5.86671e-17	1.21355e-18	2.12835e-20	3.18104e-22	4.07196e-24	4.48712e-26	4.28985e-28	3.69349e-30	4.577e-32	
POCHCH_Exema_canadensis	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N12	0.237184	0.235166	0.206564	0.153681	0.0940577	0.0466806	0.0186823	0.00602321	0.00156643	0.000329492	5.62555e-05	7.82859e-06	8.92092e-07	8.36562e-08	6.48946e-09	4.18661e-10	2.25846e-11	1.02427e-12	3.92648e-14	1.27902e-15	3.55857e-17	8.4993e-19	1.75112e-20	3.12717e-22	4.86611e-24	6.66887e-26	8.53357e-28	1.66326e-29	
POCHCR_Cryptocephalus_venustus	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCH_Chlamisus_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N13	0.0994502	0.123208	0.154085	0.173618	0.165888	0.130589	0.08357	0.0432425	0.0180795	0.00612171	0.00168577	0.000379607	7.03326e-05	1.07922e-05	1.38065e-06	1.48235e-07	1.34437e-08	1.03632e-09	6.83065e-11	3.87168e-12	1.89735e-13	8.08035e-15	3.0051e-16	9.80597e-18	2.82289e-19	7.25784e-21	1.7827e-22	7.16161e-24	
N14	0.0212206	0.044001	0.09942	0.180328	0.23591	0.213665	0.131682	0.0548891	0.0154836	0.00297105	0.000391032	3.56787e-05	2.28483e-06	1.04086e-07	3.42113e-09	8.23073e-11	1.47033e-12	1.97771e-14	2.03002e-16	1.61051e-18	9.99483e-21	4.9072e-23	1.92628e-25	6.10534e-28	1.57692e-30	3.35033e-33	5.98439e-36	1.26254e-38	
N15	0.0173879	0.0383695	0.0900949	0.168566	0.22943	0.219289	0.144976	0.0659619	0.0206767	0.00448883	0.000680444	7.27699e-05	5.55714e-06	3.07116e-07	1.24598e-08	3.76609e-10	8.60717e-12	1.50907e-13	2.05814e-15	2.21251e-17	1.89807e-19	1.31452e-21	7.42855e-24	3.45966e-26	1.34025e-28	4.36148e-31	1.22782e-33	4.45805e-36	
POCHEU_Colasposoma_auripenne	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHEU_Bromius_obscurus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N16	0.0230578	0.0446512	0.0982593	0.178772	0.235586	0.214057	0.13182	0.054853	0.0154972	0.00300177	0.000403872	3.83218e-05	2.60671e-06	1.29269e-07	4.75253e-09	1.31663e-10	2.7917e-12	4.59761e-14	5.96246e-16	6.16747e-18	5.14904e-20	3.50784e-22	1.96988e-24	9.20396e-27	3.60904e-29	1.19775e-31	3.43657e-34	1.26218e-36	
POCHEU_Basilepta_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHEU_Paria_sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POCHCR_Lema_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N17	0.0121721	0.0219836	0.0421645	0.0723736	0.107797	0.13861	0.153649	0.146717	0.120618	0.0853509	0.0519827	0.0272564	0.0123096	0.0047917	0.00160915	0.000466713	0.000117062	2.54301e-05	4.79295e-06	7.85283e-07	1.12094e-07	1.39764e-08	1.52726e-09	1.47032e-10	1.26113e-11	9.94357e-13	8.01442e-14	1.04423e-14	
POCHEU_Nodonota_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N18	0.148082	0.175673	0.200591	0.193417	0.146174	0.0839503	0.036403	0.0119838	0.00302733	0.000594296	9.18292e-05	1.13061e-05	1.1219e-06	9.06655e-08	6.02462e-09	3.32045e-10	1.53001e-11	5.93726e-13	1.95332e-14	5.48196e-16	1.31997e-17	2.74144e-19	4.93629e-21	7.74636e-23	1.06672e-24	1.30898e-26	1.51554e-28	2.5257e-30	
